Keyterm,Info
"A55CE 
 Beriev Aircraft Company 
 Revision 1 
 Original Issue 
 Be-103 
 March 8, 2022",
Type Certificate Holder,"Beriev Aircraft Company 
 1, Aviatorov sq., 
 Taganrog, 347923 
 Russia"
"I. Model Be-103, Twin-engine airplane, (Normal Category), approved July 11, 2003",
Engines,"2 (ea) Teledyne Continental Motors, Model IO-360ES4"
Fuel,"Aviation gasoline octane grade 100, 100LL ASTM D910-76 
 MIL-G-5572 
 Russian aviation grade fuel B-95/130 GOST 1012-72 
 100/130 AVGAS 100 - Japan"
Engine Limits,"210 shaft horsepower, 2800 r.p.m."
Propeller and Propeller Limits,"MTV-12-D-C-F-(R)/CFR183-17 
 Propeller speed: 2800 r.p.m. 
 Constant speed, hydraulically actuated, feathering"
Airspeed Limits IAS,"VNE (Never Exceed) 
 130 knots 
 240 km/h 
 VNO (Structural cruising) 
 130 knots 
 240 km/h 
 VA (Maneuvering) 
 116 knots 215 km/h 
 VLE max. landing gear extension speed 
 99 knots 183 km/h 
 VMC single engine minimum control speed 
 62 knots 115 km/h"
CG Range,"17% - 22% MAC 
 From 198.6 in. (5.045 m) to 203.7 in. (5.173 m) aft of datum"
Empty Weight CG,(theoretical) 209.5 in. (5.321 m) See Flight Manual (Record of
Weight and,Balance) for actual.
Datum,Datum station line 830 mm (32.7 in.) aft of frame No. 2
Leveling Means,Ref: Section 008.10.00 Maintenance Manual
Maximum Weight,4998 lbs (2270 kg)
Page No,"1 
 2 
 3 
 4"
Rev No,"1 
 0 
 1 
 0"
No of Seats,6 (including pilot)
Maximum Baggage,110 lbs (50 kg) 238.6 in. (6.06 m) from datum.
Fuel Capacity,"Total: 86.6 U.S. gal, 540 lbs (245 kg)"
Oil Capacity,8 qts. (7.52 liters) per engine
Control Surface Movements,"Aileron: Up 
 251 
 Down 
 251"
,"Rudder: 271 right, 271 left 
 Rudder trim tab: trailing edge piece Left 
 151 
 trailing edge piece Right 151"
,"Horizontal tail movement relative to the neutral position: 
 Trailing edge piece Up 
 141 
 Down 61"
