Keyterm,Info
"A20SO 
 Revision 13 
 Piper Aircraft, Inc 
 PA-31 
 PA-31-300 
 PA-31-325 
 PA-31-350 
 (See NOTE 7) 
 January 26, 2022",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC A20SO to Piper Aircraft, Inc on August 7, 
 2006."
"I. - Model PA-31 (Navajo), 6 - 8 PCLM (Normal Category), Approved February 24, 1966 (Reissued July 25, 1966, See NOTE 3).",
Engine,"2 Lycoming TIO-540-A1A, TIO-540-A1B, TIO-540-A2A, or 
 TIO-540-A2B (Applicable to S/N 31-2 through S/N 31-659 and 
 S/N 31-661 through 31-751); or 
 2 Lycoming TIO-540-A2B (Applicable to S/N 31-660 with nacelle 
 wing lockers only); or 
 2 Lycoming TIO-540-A2C (Applicable to S/N 31-712 through 
 S/N 31-751 with nacelle wing lockers only and S/N 31-752 through 
 S/N 31-8312019) 
 See NOTE 4."
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"Applicable to S/N 31-2 through 31-751 (TIO-540-AIA, TIO-540-AIB, TIO-540-A2A, or 
 TIO-540-A2B): 
 2,575 r.p.m., 310 hp. from sea level to 15,000 ft. altitude. Full throttle operations at all 
 altitudes. Maximum 43 in. hg. manifold pressure cumulative total with automatic 
 density control and altitude adjustment. 
 Applicable to S/N 31-712 through 31-900, and 31-7300901 through 31-7912124 
 (TIO-540-A2C): 
 2,575 r.p.m., 310 hp. from sea level to 15,800 ft. altitude. Maximum 46.0 in. hg. 
 manifold pressure cumulative total with automatic density control and altitude 
 adjustment. Do not exceed the following manifold pressure limitations: 46.0 in. 
 hg. manifold pressure at and below 15,800 ft. altitude, 31.0 in. hg. manifold 
 pressure at 24,000 ft. altitude. Straight line variation between points given. 
 Applicable to S/N 31-8012001 through 31-8312019 (TIO-540-A2C): 
 Maximum continuous power 
 2,575 r.p.m. at 310 hp. from sea level to 15,800 ft. altitude. Maximum 46.0 in. hg. 
 manifold pressure cumulative total with automatic density control and altitude 
 adjustment. Do not exceed the following manifold pressure limitations: 46.0 in. 
 hg. manifold pressure at and below 15,800 ft. altitude, 31.0 in. hg. manifold 
 pressure at 24,000 ft. altitude. Straight line variation between points given."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15"
Rev No,"12 
 10 
 7 
 9 
 7 
 10 
 7 
 10 
 10 
 5 
 9 
 12 
 13 
 12 
 12"
Engine Limits,"Maximum normal operating power 
 Do not exceed the following r.p.m. and manifold pressures: 2,400 r.p.m., 
 39.5 in. hg. manifold pressure at and below 19,700 ft. altitude, 2,400 r.p.m., 
 31.0 in. hg. manifold pressure at 24,000 ft. altitude. Straight line variation 
 between points given."
Propeller and Propeller Limits,"Hartzell Hub and Blade Models: 
 Eligible on TI0-540-A1A, TI0-540-A1B engines only: 
 HC-E2YK-2B/C8475-4 (2 Bld) 
 HC-E2YK-2BT/C8475-4 (2 Bld) 
 Eligible on TIO-540-AIA, TIO-540-AIB, TIO-540-A2A, TI0-540-A2B engines only: 
 HC-E2YR-2B/C8475-4 (2 Bld) 
 HC-E2YR-2BT/C8475-4 (2 Bld) 
 HC-E2YR-2BTF/FC8475-4 (2Bld) 
 Eligible on TIO-540-A2A, TI0-540-A2B, TI0-540-A2C egines only: 
 HC-E3YR-2/C8468-6R (3 Bld) 
 HC-E3YR-2T/C8468-6R (3 Bld) 
 HC-E3YR-2A/C8468-6R (3 Bld) 
 HC-E3YR-2AT/C8468-6R (3 Bld) 
 Eligible on TI0-540-A2A, TI0-540-A2B, TI0-540-A2C engines only: 
 HC-E3YR/2AF/FC8468-6R (3 Bld) 
 HC-E3YR-2ATF/FC8468-6R (3 Bld) 
 Pitch (2 Bld): 
 High 81° ± 1.0° (feathered), Low 14.5° ± 0.1° at 30 in. station. 
 Pitch (3 Bld): 
 High 82° ± 1.0° (feathered), Low 13° ± 0.1° (TIO-540-A2A and 
 TIO-540-A2B engines) or Low 13.2° ± 0.1° (TIO-540-A2C 
 engines) at 30 in. station. 
 Diameter: 
 Not over 80 in., not under 78 in. 
 No further reduction permitted."
Propeller Governor,"2 Hartzell F-6-24Z Propeller Governors or 
 2 Hartzell F-6-11S or F-6-11A Propeller Governors per Piper Drawing 24622-7 
 See Notes 13 & 14"
Airspeed Limits CAS,"Applicable to all S/N: 
 V NE 
 (Never Exceed) 
 272 mph 
 (236 knots) 
 VNO 
 (Max. Structural Cruise) 
 216 mph 
 (188 knots) 
 VFE 
 (Flaps Extended) 40° 
 150 mph 
 (130 knots) 
 VMC 
 (Minimum Control) 
 85 mph 
 ( 74 knots) 
 Applicable to S/N 31-2 through 31-711: 
 VA 
 (Maneuvering) 
 188 mph 
 (163 knots) 
 Applicable to S/N 31-712 through 31-900 and 31-7300901 through 31-8312019: 
 VA 
 (Maneuvering) 
 183 mph 
 (159 knots) 
 Applicable to S/N 31-2 through 31-900 and 31-7300901 through 31-7712106: 
 VFE 
 (Flaps Extended) 15° 
 175 mph 
 (152 knots) 
 VLO 
 (Landing Gear Operating) 
 Extension and Retraction 
 150 mph 
 (130 knots) 
 VLE 
 (Landing Gear Extended) 
 150 mph 
 (130 knots)"
Airspeed Limits CAS,"Applicable to S/N 31-7812001 through 31-8312019: 
 VFE 
 (Flaps Extended) 25° 
 184 mph 
 (160 knots) 
 VLO 
 (Landing Gear Operating) 
 Extension 
 180 mph 
 (156 knots) 
 Retraction 
 150 mph 
 (130 knots) 
 VLE 
 (Landing Gear Extended) 
 180 mph 
 (156 knots)"
CG Range Gear Extended,"(+134.0) 
 to 
 (+138.0) 
 at 
 6,500 lb. 
 (+128.5) 
 to 
 (+138.0) 
 at 
 6,000 lb. 
 (+120.0) 
 to 
 (+138.0) 
 at 
 4,800 lb. or less. 
 Straight line variation between points given. 
 Moment due to retracting landing gear: + 860 in.-lb. 
 7000 
 134 
 138 
 6500 
 128.5 
 6000 
 Aircraft Weight 
 (lb.) 
 5500 
 5000 
 120 
 4500 
 115 
 120 
 125 
 130 
 135 140 
 C. G. Location 
 (Inches aft of datum)"
Empty Weight CG Range,None
Maximum Weight,"6,500 lb. - Takeoff; 6,200 lb. - Landing (S/N 31-2 through 31-711) 
 6,500 lb. - Takeoff or Landing (S/N 31-712 through 31-900 and 
 31-7300901 through 31-8312019)"
