Keyterm,Info
"A3IN 
 JODEL 
 D-140-B 
 February 3, 1964",
Type Certificate Holder,"Avion Jodel 
 Route de Seurre 
 Beaune (Cote d'Or) 
 France"
"I - Model D-140-B, 4 or 5 PCLM, (Normal Category) Approved July 1, 1963",
Engine,Lycoming O-360-A2A
Fuel,91/96 Octane Minimum grade aviation gasoline
Engine limits,For all operations 2700 rpm (180 hp)
Propeller and propeller limits,"McCauley, 1A200-FA, Fixed Pitch Metal Static rpm at maximum permissible throttle 
 setting: Not over 2250, not under 2100. No additional tolerances permitted. 
 Diameter: Maximum 80 in., minimum allowable for repairs 78 1/2 in. 
 (No further reduction permitted)"
Airspeed limits,"Never exceed 
 178 mph (155 knots) 
 Maximum structural cruising 
 159 mph (138 knots) 
 Maneuvering 
 121 mph (105 knots) 
 Maximum speed with flaps extended 97 mph ( 84 knots)"
CG range,"+14"" to +24"""
Empty weight CG range,None
Datum,Leading edge of wing
Leveling means,Upper longeron of fuselage
Maximum weight,2650 lbs.
No of seats,"4 or 5 (2 at +18"") (2 or 3 at +50"") See note 3 for rear seat occupancy."
Maximum baggage,"Forward compartment 130 lbs (-21) 
 Rear compartment 
 200 lbs (+51)"
Fuel capacity,"Two tanks: 24 gallons usable (-22"") 
 33 gallons usable (+52"")"
Oil capacity,"8 quarts 
 (-45"")"
Control surface movements,"Aileron 
 Up 
 12° 
 Down 
 12° 
 Tolerance 
 Elevator 
 Up 25° 
 Down 20° 
 permitted 
 Elev. Trim tab 
 Up 20° 
 Down 25° 
 on all surface 
 Flaps 
 Take Off 
 20° 
 Landing 50° 
 travels 
 Rudder 
 Right 25° 
 Left 
 25° 
 +3°, -0°"
Serial Nos eligible,"The S.G.A.C. Certificate of Airworthiness for Export endorsed as noted below under 
 ""Certification basis"" must be submitted for each individual airplane for which application 
 is made."
Certification basis,"CAR 10. Type Certificate No. A3IN issued July 1, 1963. 
 Date of Application for Type Certificate February 1, 1962. 
 Each aircraft and any replacement part manufactured in France must be identified 
 as imported."
Page No,"1 
 2"
Rev No,"- 
 - 
 A U.S. Airworthiness Certificate may be issued on the basis of a Certificate of 
 Airworthiness for Export signed by a representative of the French Secrtariat General a 
 l'Aviation Civile (SGAC) containing the following statement: ""The airplane covered by 
 this certificate has been examined and found to comply with U.S. Civil Air Regulations 
 Part 3, dated May 15, 1956 including amendments 3-1 through 3-6 and conforms to T.C. 
 A3IN""."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification. The following 
 additional item must be installed: Pre-stall warning indicator, Safe Flight Instrument 
 Corporation No. 164."
NOTE 1,"Current weight and balance report including list of equipment included in certificated empty weight, and loading 
 instructions when necessary, must be provided for each aircraft at the time of original certification."
NOTE 2,"(a) 
 The following placards must be displayed in front and in clear view of pilots: 
 ""THIS AIRPLANE MUST BE OPERATED IN NORMAL CATEGORY IN COMPLIANCE WITH THE 
 OPERATING LIMITATIONS STATED IN THE FORM OF PLACARDS, MARKINGS AND MANUALS, 
 NO ACROBATIC MANEUVERS, INCLUDING SPINS, APPROVED"". 
 (b) 
 The following placard must be displayed in the rear seat: 
 ""MAXIMUM WEIGHT ON REAR SEATS 460 LBS."" 
 (c) 
 The following placard must be displayed in the forward luggage compartment: 
 ""MAXIMUM WEIGHT 130 LBS."". 
 (d) 
 The following placard must be displayed in the rear luggage compartment: 
 ""MAXIMUM WEIGHT 200 LBS. 
 Refer to weight and balance"""
NOTE 3,"Rear seat may be occupied by three persons provided: 
 (a) 
 The total weight on the rear seats is under 460 lbs. 
 (b) 
 The rear seat is equipped with three separate safety belts. 
 (c) 
 Aircraft weight and C.G. position is within limits."
