Keyterm,Info
"A19SO 
 Revison 19 
 Piper Aircraft, Inc 
 PA-44-180 
 PA-44-180T 
 October 27, 2021",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC A19SO to Piper Aircraft, Inc on August 7, 
 2006."
"IA. - Model PA-44-180, Seminole, 4 PCLM (Normal Category), Approved March 10, 1978.",
Engine,"1 Lycoming O-360-E1A6D with carburetor setting 10-5092, 10-5219, or 
 10-6019 (Left Side) 
 1 Lycoming LO-360-E1A6D with carburetor setting 10-5092, 10-5219, or 
 10-6019 (Right Side)"
Fuel,100 or 100LL aviation grade fuel
Engine Limits,"For all operations, 2700 r.p.m. (180 hp)"
Propeller and Propeller Limits,"Left Engine: 
 1 Hartzell, Hub Model HC-C2Y(K, R) -2CEUF, Blade Model FC7666A-2R 
 or Hub Model HC-C3YR-2EUF, Blade Model FC7663-5R 
 Right Engine: 
 1 Hartzell, Hub Model HC-C2Y(K, R) -2CLEUF, Blade Model FJC7666A-2R 
 or Hub Model HC-C3YR-2LEUF, Blade Model FJC7663-5R 
 Pitch Setting at 30"" Station: 
 Two-Blade 
 Three-Blade 
 High 79° - 81°, Low 12.4° ± 0.2° 
 High 81° - 83°, Low 10.6° ± .1° 
 Diameter: Not over 74 inches 
 Diameter: Not over 73 inches 
 Not under 72 inches 
 Not under 72 inches 
 Spinner: 
 Two-Blade 
 Three-Blade 
 Hartzell P/N C-2285-3 Spinner Assy 
 Hartzell P/N C-4558 Spinner Assy 
 (Left) 
 (Left) 
 Hartzell P/N C-2285-3L Spinner Assy 
 Hartzell P/N C4-558 Spinner Assy 
 (Right) 
 (Right) 
 See NOTE 4. 
 See NOTE 4. 
 Governor Assembly: 
 1 Hartzell Hydraulic Governor Model E-3-2 (Left) 
 1 Hartzell Hydraulic Governor Model E-3-2L (Right) 
 or 
 1 Hartzell Hydraulic Governor Model E-8-2L (Right) with 
 synchrophaser (Piper Drawing No. 36889 Synchrophaser 
 Installation, S/N 44-7995278 and up) 
 I I I I I I I I I I I I I"
Page No 1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 11 12"
Rev No 19,"9 
 18 10 17 
 6 
 17 17 17 18 19 17"
Airspeed Limits,"VNE 
 (Never Exceed) 
 202 KIAS 
 VNO 
 (Maximum Structural Cruise) 
 169 KIAS 
 VA 
 (Maneuvering 3800 lb.) 
 135 KIAS 
 VA 
 (Maneuvering 2700 lb.) 
 112 KIAS 
 VFE 
 (Maximum Flaps Extended) 
 111 KIAS 
 VLO 
 (Maximum Landing Gear Operation) 
 Extension 
 140 KIAS 
 Retraction 
 109 KIAS 
 VLE 
 (Maximum Landing Gear 
 Extended) 
 140 KIAS 
 VMC 
 (Minimum Control Speed) 
 56 KIAS"
CG Range,"(+89.0) 
 to 
 (+93.0) 
 at 
 3800 lb. 
 (+85.0) 
 to 
 (+93.0) 
 at 
 3400 lb. 
 (+84.0) 
 to 
 (+93.0) 
 at 
 2800 lb. or less 
 Straight line variation between points given. 
 Moment change due to retracting landing gear (+819 in-lb.) 
 LB 
 LB 
 89.0 
 93.0 3800 
 85.0 
 3400 
 3400 
 84.0 
 2800 
 2800 
 1800 
 1800 
 INCHES"
Empty Weight CG Range,None
Maximum Weight,"Ramp 
 3816 lb. 
 Takeoff 
 3800 lb. 
 Landing 
 3800 lb."
Number of Seats,"4 (2 at +80.5, 2 at +118.1)"
Maximum Baggage,200 lb. at +142.8
Fuel Capacity,"110 gallons (2 nacelle tanks) at +95.0 (108 gallons usable) 
 (See NOTE 1 for data on system fuel)"
Oil Capacity,"6 quarts per engine (4 quarts per engine usable) 
 (See NOTE 1 for data on system oil)"
Control Surface Movements,"Ailerons 
 Up 
 23° (±2°) 
 Down 
 17° (±2°) 
 Stabilator 
 Up 
 15° (±1°) 
 Down 
 3° (±1°) 
 Rudder 
 Left 
 37° (+1°, -0°) 
 Right 
 37° (+1°, -0°) 
 Stabilator Trim Tab Down 
 9° (±1°) 
 Up 
 4° (±1°) 
 (Stabilator neutral) 
 Wing Flaps 
 Up 
 0° (±1°) 
 Down 
 10°, 25°, 40° (±2°) 
 Rudder Trim Tab 
 Left 
 26° (±2°) 
 Right 
 26° (±2°) 
 (Rudder neutral) 
 Nose Wheel Travel 
 Left 
 30° (±1°) 
 Right 
 30° (±1°)"
Manufacturers Serial Numbers,"44-7995001 through 44-8195026 (See NOTE 5 for airworthiness certification eligibility 
 in the United States)"
