Keyterm,Info
"H3EU 
 Revision 24 
 AIRBUS HELICOPTERS 
 DEUTSCHLAND GmbH 
 BO-105A 
 BO-105C 
 BO-105S 
 BO-105LS A-1 
 BO-105LS A-3 
 March 2, 2022",
Type Certificate Holder,"AIRBUS HELICOPTERS DEUTSCHLAND GmbH (AHD) 
 D-88609 Donauwoerth 
 Germany"
Type Certificate Holder Record,"Messerschmitt-Bolkow-Blohm-Gmbh transferred TC H3EU to EUROCOPTER 
 DEUTSCHLAND GMBH (ECD) on October 14, 1992. 
 Eurocopter Deutschland GmbH changed name to Airbus Helicopters Deutschland GmbH 
 on January 7, 2014."
"I. 
 MODEL BO-105 A (Normal Category) Helicopter, approved 19 April 1971.",
Engines,"2 Allison, Model 250-C18"
Fuel,"MIL-T-5624 Grade JP-4 and JP-5 
 ASTM-D-1655A 
 ASTM-D-1655A-1 
 ASTM-D-1655B 
 (See NOTES 4 and 5)"
Engine Limits,"N2 
 N1 
 Output Shaft 
 Gas Generator 
 Torque 
 Turbine 
 Speed 
 Speed 
 Pressure 
 Temp. 
 749°C 
 Takeoff (5 min.) 
 100% 
 100% 
 101% 
 (1380°F) 
 (317HP) 
 (51600rpm) 
 (6000rpm) 
 693°C 
 97.3% 
 Maximum continuous 
 85% 
 100% 
 (1280°F) 
 (270HP) 
 (6000rpm) 
 (49760rpm) 
 (See FLM for other limitations including speed and temperature transients)."
Rotor Limits,"Power off: 
 Power on: 
 Maximum 467 r.p.m. 
 Maximum 433 r.p.m. 
 (Triple tach reading 110%) 
 (Triple tach reading 102%) 
 Minimum 361 r.p.m. 
 Minimum 403 r.p.m. 
 (Triple tach reading 85%) 
 (Triple tach reading 95%) 
 See FLM for transient limits"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16"
Rev No,"24 
 16 
 19 
 19 
 16 
 23 
 16 
 16 
 22 
 22 
 22 
 24 
 22 
 22 
 22 
 23"
"I. 
 Airspeed Limits 
 Never Exceed Speed (Vne) (CAS) - 135 knots (155.5 m.p.h.) 
 Never Exceed Speed (Vne) (CAS) for steady autorotation -100 knots (115 m.p.h.) 
 Decrease Never Exceed Speed Vne with altitude in accordance with FLM.CAS 
 CG Range 
 Longitudinal C.G. limits: 
 122.1 in. to 133.7 in. aft RD at 4629 lbs. 
 121.3 in. to 133.7 in. aft RD at 3968 lbs. 
 Straight line variation between points given. 
 Lateral C.G. Limits: 
 3.9 in., left or right of longitudinal plane of symmetry of the helicopter. 
 Empty Weight CG Range 
 None. 
 Maximum Weight 
 4629.0 lbs. 
 Minimum Crew 
 1 at 68.3 in. to 76.2 in. aft RD. 
 Passengers 
 1 at 68.3 in. to 76.2 in. aft RD. 
 3 at 105.9 in. aft RD. 
 Maximum Baggage 
 Small compartment: 
 44.0 lbs., at 167.3 in. aft RD. 
 Cargo compartment: 
 Maximum cargo floor loading is 120 p.s.f. Maximum cargo load is 
 limited by weight-and-balance consideration. 
 Fuel Capacity 
 153 gal., total (150.5 gal., usable; 126 gal. in main tank at 
 126.8 in. aft RD and 24.5 gal. in supply tank at 89.6 in. aft RD). 
 (See NOTE 1 for unusable fuel data) 
 Oil Capacity 
 Engine oil: 
 2.4 gal., total (1.2 gal, at 129.7 in. aft RD for each engine) 
 (See NOTE 1 for undrainable oil data) 
 Transmission oil: 
 2.7 gal., total at 129.7 in. aft RD. 
 (See NOTE 1 for undrainable oil data) 
 Maximum Operating Altitude 
 13,700 ft. 
 For rigging information refer to the Model BO 105 Maintenance and 
 Movements 
 Overhaul Manual. 
 II. Model BO-105 C (Normal Category) Helicopter, approved 20 April 1972.",
Engines,"2 Allison Model 250-C20, or 
 2 Allison Model 250-C20B 
 MIL-T5624 Grade JP-4 and JP-5 
 ASTM-D-1655A 
 ASTM-D-1655A-1 
 ASTM-D-1655B 
 (See NOTES 4 and 5)"
Engine Limits,"Allison Model 250-C20 
 Output 
 Gas 
 Torque 
 Shaft 
 Turbine 
 Generator 
 Power 
 Speed 
 Temp. 
 Speed 
 793°C 
 Takeoff (5 min.) 
 100% 
 100% 
 102% 
 (1460°F) 
 (400SHP) 
 (6016rpm) 
 (52000 rpm) 
 777°C 
 Maximum continuous 
 100% 
 101% 
 96.3% 
 (1430°F) 
 (51490rpm) 
 (385SHP) 
 (6016rpm)"
Engine Limits,"Allison Model 250-C20B 
 Output 
 Gas 
 Torque 
 Shaft 
 Turbine 
 Generator 
 Power 
 Speed 
 Temp. 
 Speed 
 810°C 
 Takeoff (5 min.) 
 105% 
 100% 
 104% 
 (1490°F) 
 (420SHP) 
 (6016rpm) 
 (53000 rpm) 
 779°C 
 102% 
 Maximum continuous 
 100% 
 100% 
 (1434°F) 
 (400SHP) 
 (52220rpm) 
 (6016rpm) 
 (See FLM for other limitations including speed and temperature transients)."
Transmission Limits,"Helicopter Variant C-2 
 Takeoff and maximum continuous (all engines operating) 317 SHP/Engine 
 (Corresponding to 79% torque.) 
 Takeoff and maximum continuous (one-engine-inoperative) 371 SHP (93% torque.) 
 Helicopters, equipped with main transmission ZF FS 72 B and modified according 
 to MBB Service Bulletin No. 60-44 have the same power limitations as Variant CB-2 
 Helicopter Variant CB-2 
 For helicopters from S/N 321 and up, of for helicopters up to S/N 
 320 incl. incorporating MBB Service Bulletin No. 60-33, or parts list 
 MBB 105-80020 and MBB 105-80019, or MBB 105-80021 and MBB 105-80019. 
 The following apply: 
 Takeoff and maximum continuous (all engines operating) 345 SHP/Engine 
 (corresponding to 86% torque.) 
 Takeoff and maximum continuous (one-engine-inoperative) 380 SHP (95% torque.) 
 Helicopter Variant CB-4 
 For helicopters which are identical with Variant CB-2 and equipped with MBB Service 
 Bulletin No. 80-77 or Kit No. 105-80026 which are valid for S/N 1 to S/N 7 and in 
 addition for all helicopters S/N 751and up, the transmission limits for the Variant CB-2 
 apply. 
 Helicopter Variant CB-5 
 For helicopters which are identical with Variant CB-4 and equipped with ECD-Kit No. 
 105-80081/105-80082 the transmission limits for the variant CB-2 apply. (See NOTE 13)."
