Keyterm,Info
"A8SO 
 Revision 27 
 Aviat Aircraft, Inc. 
 S-1S 
 S-1T 
 S-2 
 S-2A 
 S-2S 
 S-2B 
 S-2C 
 April 4, 2017",
Type Certificate Holder,"Aviat Aircraft, Inc. 
 672 South Washington Street 
 Afton, Wyoming 83110"
Type Certificate Ownership Record,"Christen Industries transferred ownership of Type Certificate A8SO to Aviat, 
 Inc. on April 4, 1991. 
 Aviat, Inc. transferred ownership of Type Certificate A8SO to White 
 International, LTD. on December 3, 1992. 
 White International, LTD. transferred ownership of Type Certificate A8SO to 
 Sky International, Inc. on January 10, 1996. 
 Sky International, Inc. transferred ownership to Aviat Aircraft, Inc., on 
 February 27, 2012"
"I - Model S-1S, 1POLB (Acrobatic Category), Approved 13 February 1973.",
Engine,Lycoming IO-360-B4A with Bendix Injector No. RSA-5AD1
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,180 HP @ 2700 RPM for all operations
Propeller and,"Sensenich, fixed-pitch, 76EM8-0, diameter 76 in., no cutoff permitted."
Propeller Limits,"Prop. Pitch vs. Allowable Static RPM 
 Prop Pitch * 
 Minimum 
 Maximum 
 56"" 
 2350 
 2450 
 57"" 
 2325 
 2425 
 58"" 
 2300 
 2400 
 59"" 
 2275 
 2375 
 60"" 
 2250 
 2350 
 61"" 
 2225 
 2325 
 * at 28.5 inch blade station."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12"
Rev No,"26 
 25 
 25 
 24 
 27 
 25 
 25 
 25 
 24 
 26 
 24 
 25 
 S.L. Static RPM limits at full throttle. No additional tolerance permitted."
Propeller Spinner,"Pitts 1-602 required 
 Avoid continuous operation between 2150 and 2350 RPM"
Airspeed Limits CAS,"VNE (never exceed) 203 MPH (176 kts) 
 VA(maneuvering) 154 MPH (134 kts) 
 VNO (maximum structural cruising) 154 MPH (134 kts) 
 (For acrobatic maneuver entry speeds see Airplane Flight Manual)"
CG Range,"(+65.00 to +66.00) at 1150 pounds 
 (+64.00) at 1115 pounds or less 
 (+67.00) at 970 pounds or less 
 Straight line variation between points given"
Datum,65.06 inches forward of lower wing leading edge
Leveling Means,Upper fuselage longerons at cockpit
Maximum Weight,1150 pounds
Maximum Baggage,15 pounds (@ +113.50)
Number of Seats,One (@ +91.50)
Fuel Capacity,"20 U.S. gallons (@ +59.63) (19 U.S. gallons usable) 
 See Note 1 for unusable fuel"
Oil Capacity,8 quarts (@ +33.26) (4 quarts usable)
Control Surface,"Ailerons 
 UP 25° ± 2° 
 DOWN 23° ± 2°"
Movements,"Elevator 
 UP 25° ± 2° 
 DOWN 25° ± 2° 
 Elevator Tab (elevator neutral) 
 UP 7.5° ± 2° 
 DOWN 42° ± 2° 
 Rudder 
 LEFT 30° ± 2° 
 RIGHT 30° ± 2°"
Manufacturer’s,"Pitts Aviation Enterprises, Homestead, Fla. 001"
Serial Nos,"Aerotek 1-0001 through 1-0064 
 Aviat Aircraft Inc. 1-0065 and up"
"II - Model S-1T, 1POLB (Acrobatic Category), Approved 24 July 1975, S/N 1007 and up approved 
 September 15 1982",
Engine,"Lycoming AEIO-360-A1D with Bendix Fuel Injector No. RSA-5AD1 
 (S/N 002 only) Lycoming AEIO-360-A1E with Bendix Fuel Injector No. 
 RSA-5AD1 (S/N 1007 and up)."
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,200 HP @ 2700 RPM
Propeller and,"Hartzell HC-C2YK-4CF/FC7666A-2 Constant Speed Pitch: High 28° ± 1/2° ,"
Propeller Limits,"low 13 ½ at 30” station, 72” minimum diameter, 74” maximum diameter. 
 Avoid continuous operation between 2000 and 2350 RPM, avoid continuous 
 operation (red arc) above 2600 RPM in aerobatic flight and full throttle level 
 flight."
Propeller Spinner,Hartzell 836-60 required
Propeller Governor,"Hartzell F6-3A (S/N 002 only) 
 Hartzell F6-58Z (S/N 1007 and up)"
Airspeed Limits CAS,"VNE (never exceed) 203 MPH (176 kts) 
 VA (maneuvering) 154 MPH (134 kts) 
 VNO (maximum structural cruising) 154 MPH (134 kts) (For acrobatic 
 maneuver entry speeds see Airplane Flight Manual)"
CG Range,"(+60.37 to +62.20) at 1150 pounds 
 (+59.35) at 1115 pounds or less 
 (62.48) at 970 pounds or less 
 Straight line variation between points given."
Datum,60.56 inches forward of lower wing leading edge
Leveling Means,Upper fuselage longerons at cockpit
Maximum Weight,1150 pounds
Number of Seats,One (@ +90.46)
Maximum Baggage,15 pounds (@ + 113.50)
Fuel Capacity,"20 U.S. gallons (@ +59.50), (19 U.S. gallons usable) See Note 1 for unusable 
 fuel."
Oil Capacity,8 quarts (@ +29.26) (4 quarts usable)
Control Surface,"Ailerons 
 UP 25° + 2° 
 DOWN 25° + 2°"
Movements,"Elevator 
 UP 25° + 2° 
 DOWN 25° + 2° 
 Elevator Tab (elevator neutral) 
 UP 7.5° + 2° 
 DOWN 42° + 2° 
 Rudder 
 LEFT 30° + 2° RIGHT 30° + 2°"
Manufacturer’s,"Pitts Aviation Enterprises, Homestead, FL"
