Keyterm,Info
"1A13 
 Revision 28 
 Revo, Inc. 
 COLONIAL C-1 
 COLONIAL C-2 
 LAKE LA-4 
 LAKE LA-4A 
 LAKE LA-4P 
 LAKE LA-4-200 
 LAKE MODEL 250 
 December 12, 2013",
Type Certificate Holder,"Revo, Incorporated 
 1396 Grandview Boulevard 
 Kissimmee, FL 34744"
Type Certificate Holder Record,"Colonial Aircraft Company transferred TC 1A13 to Lake Aircraft Corporation on 
 December 23, 1959. 
 Lake Aircraft Corporation transferred TC 1A13 to Consolidated Aeronautics, Inc. on 
 May 7, 1963. 
 Consolidated Aeronautics, Inc. transferred TC 1A13 to Revo, Incorporated on 
 October 29, 1986. 
 Revo, Incorporated transferred TC 1A13 to Global Amphibians, LLC on 
 October 28, 2002. 
 Global Amphibians, LLC transferred TC 1A13 to Revo, Incorporated on 
 September 30, 2004"
"I. 
 Colonial Model C-1, 3 PCAmM (Normal Category), Approved 19 September 1955",
Engine,Lycoming O-320-A2A
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (150 hp)"
Propeller and Propeller Limits,"1. 
 Hartzell, hub HC82XG-6L, blades L8046-6 
 Diameter: not over 74 in., not under 72.5 in. 
 Pitch setting at 30 in. sta.: 
 Normal operation 11.7° to 20.0° 
 2. 
 Woodward hydraulic governor 210065"
Airspeed Limits CAS,"Vne (never exceed) 
 142 mph (123 knots) 
 Vfe (flaps extended) 
 125 mph (109 knots) 
 Vle, Vlo (maximum landing gear 
 extended, operating) 
 125 mph (109 knots) 
 Vp (maneuvering) 
 113 mph (98 knots) 
 Vno (maximum structural cruising) 
 113 mph (98 knots)"
CG Range,"(+105.0) to (+109.0) at 2150 lb. 
 (+105.0) to (+109.6) at 1980 lb. or less 
 Straight line variation in aft C.G. between weights shown."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
Rev No,"28 
 28 
 28 
 28 
 25 
 24 
 25 
 27 
 28"
Empty Wt CG Range,None
Datum,Hull Sta. 0. (Hull Sta. 0 is 90.75 in. forward of the leading edge of the wing at side of hull).
Maximum Weight,2150 lb.
Minimum Crew,1
No of Seats,"3. 2 at (+74), 1 at (+97)"
Maximum Baggage,200 lb. (+97)
Fuel Capacity,40 gal. (+118)
Oil Capacity,2 gal. (6 qt. usable) (+111)
