Keyterm,Info
"A13SW 
 Revision 1 
 FAIRCHILD 
 C-123B 
 C-123K 
 April 21, 1982",
Type Certificate Holder,"Mancro Aircraft Company 
 13611 Hartside 
 Dallas, Texas 75234"
"I - Model United States Air Force (Fairchild) C-123 B (Restricted Category) Approved October 6, 1981",
Engine,2 P & W R-2800-99W
Fuel,115/145 Minimum grade aviation gasoline
Engine limits,"2,800 rpm (2,400 hp) (59.5 in. Hg. - Sea Level) Maximum Wet - Low Blower 
 2,700 rpm (2,050 hp) (55.0 in. Hg. - Sea Level) Maximum Dry - Low Blower 
 2,600 rpm (1,800 hp) (48.5 in. Hg. - Sea Level) METO, Low Blower 
 2,600 rpm (1,850 hp) (49.5 in. Hg. - 10,000 ft. Alt.) Maximum Wet - High Blower 
 2,600 rpm (1,700 hp) (49.0 in. Hg. - 10,000 ft. Alt.) MET, High Blower"
Propeller,"Hamilton, Standard 43E60-607 Hubs with 6917A-14 blades."
Airspeed limits,"Vne - Never Exceed (245 knots) 
 Vc - 
 Structural Cruising (195 knots) 
 Flaps or gear extended (132 knots)"
CG range,Aft of datum +324.26 to +343.89 at all Wts.
Datum,Fus. Station 0 (120 inches fwd of fwd jack point)
Maximum gross weight,"60,000 lbs."
Maximum landing weight,"59,000 lbs."
Maximum zero fuel weight,"See Figure 5-3, USAF T.O. 1C-123B-1"
Leveling means,Plate at Sta. 425.0 inside L.H. door
Number of seats,"Limited to the flight crew and number of persons essential to 
 perform the intended function of this operation"
Fuel capacity,"900 gal. total - 2 external drop fuel tanks 450 gal. each (+338) 
 1,462 gal total - 2 nacelle fuel tanks 731 gal. each (+388)"
Oil capacity,80 gal. total - 2 nacelle tanks 40 gal. each (+288)
Cargo capacity,"See USAF T.O. 1C-123B-1, Section V"
Page No,"1 
 2 
 3 
 4"
Rev No,"1 
 1 
 1 
 1"
Control surface movements,"Aileron 
 Up 
 20° + 1° 
 Down 
 15° + 1°"
See Sec 2 of USAF,"Trim Tab 
 Up 
 10° + 1° 
 Down 
 10° + 1°"
TO 1C123B21,"Elevator 
 Up 
 25° + 1° 
 Down 
 16 3/4° + 1°"
page 2126,"Spring Tab 
 Up 
 13 1/2° + 1° 
 Down 
 20° + 1° 
 Trim Tab 
 Up 
 20° + 1° 
 Down 
 25° + 1° 
 Rudder 
 Left 
 20° + 1° 
 Right 
 20° + 1° 
 Spring Tab 
 Left 
 20° + 1° 
 Right 
 20° + 1° 
 Trim Tab 
 Left 
 20° + 1° 
 Right 
 25° + 1° 
 Wing Flaps 
 Takeoff 
 Down 
 19° + 2° 
 Landing 
 Down 
 45° + 1°"
Serial Numbers eligible,Manufacturers Serial Numbers
See Note 1A and 1B,For aircraft exported and returned to United States
See Note 5,"20001 Through 20304 except 20005, 20006, 20008, 20087, 20165, and 
 20272 through 20280"
II - Model United States Air Force (Fairchild) C-123 K (Restricted Category) Approved April 21 1982,
Engine,2 P & W R-2800-99W; 2 GE J85-GE-17
Fuel,115/145 Minimum grade aviation gasoline
