Keyterm,Info
"A00078CE 
 Revision 0 
 EXTRA NG 
 December 9, 2020",
Type Certificate Holder,"Extra Aerobatic Aircraft GmbH 
 Kirchstraße 158 
 D-46514 Schermbeck 
 Germany"
Type Certificate Holder Record,-/-
"I. Model EXTRA NG (Acrobatic Category), Approved December 9, 2020",
Engines,One Textron Lycoming AEIO-580-B1A (FAA TCDS E00004NY)
Fuel,Avgas 100 or 100LL minimum grade aviation gasoline
Engine Limits,"Maximum take-off and maximum continuous: 
 315 SHP/2700 RPM 
 Maximum take-off and maximum continuous: 
 306 SHP/2600 RPM 
 (See NOTE 5 for compliance with noise requirements)"
Propeller and Propeller Limits,"MT Propeller 
 MTV-9-B-C/C198-25; 
 MTV-14-B-C/C190-130; 
 FAA TCDS P24NE 
 FAA TCDS P3BO 
 No. of Blades: 
 3 
 4 
 Diameter 
 77.95 ± 0.20 in. (1980 mm ± 5 mm) 
 74.80 ± 0.20 in. (1900 mm ± 5 mm) 
 Low Pitch 
 9.5º ± 0.2º 
 9º ± 0.2º 
 High Pitch 
 34º ± 1º 
 34° - 1° 
 Pitch Radius at 
 29.13 in. (74 cm) 
 27.95 in (71 cm)"
Airspeed Limits KCAS,"Acrobatic Cat. 
 Vne 
 220 kt 
 Vno 
 158 kt 
 Va 
 158kt"
Center of Gravity CG Range,"Takeoff, flight and landing: 
 All Weights 
 Forward C.G. (aft of datum) 
 25.04 in (636 mm) 
 Rear C.G. (aft of datum) 
 31.69 in (805 mm)"
Empty Weight CG Range,None
Maximum Weight,"1808 lbs (820 kg) - Acrobatic Category (Single seat operation/Acro I) 
 1984 lbs (900 kg) - Acrobatic Category (Double seat operation/Acro II) 
 2095 lbs (950 kg) - Acrobatic Category (Double seat operation/Acro III)"
Maximum Landing Weight,1989 lbs (902 kg) - Acrobatic Category (Acro I / Acro II / Acro III)
Page No,"1 
 2 
 3 
 4"
Rev No,"0 
 0 
 0 
 0"
Empty Weight,"1499 lbs (680 kg) - Acrobatic Category (Single seat operation/Acro I) 
 1526 lbs (692 kg) - Acrobatic Category (Double seat operation/Acro II) 
 1636 lbs (742 kg) - Acrobatic Category (Double seat operation/Acro III)"
Minimum Crew,1 pilot (Rear seat)
Number of Seats,2 (41.3 in and 80.7 in aft of datum)
Maximum Baggage,"44 lbs (20kg) total in baggage area behind pilot’s seat 
 at 108.3 in (2750mm) aft of datum; 
 Carriage of baggage prohibited during aerobatic maneuvers"
Fuel Capacity,"Total capacity: 51.8 gal. (196 liters) 
 - AUX tanks (LH and RH wing tanks; 15.85 gal. [60 liters] each): 
 31.7 gal. (120 liters) ; 
 Moment arm: 18.1 in (0.46 m) 
 - Center tank: 16.4 gal. (62 liters); 
 Moment arm: 7.9 in (0.20 m) 
 - Acro tank: 3.5 gal. (13.5 liters); 
 Moment arm: 3.9 in (0.10 m) 
 Usable fuel in the system: 
 51.0 gal. (193 liters) 
 Unusable fuel in the system: 
 0.8 gal. (3 liters) 
 Usable fuel in the Center/Acro tanks: 19.3 gal. (73 liters) 
 Unusable fuel in the Center/Acro tanks: 0.6 gal. (2.5 liters) 
 (See NOTE 1 for data on weight and balance.)"
