Keyterm,Info
"A-649 
 Revision 5 
 Textron Aviation 
 D17S (Army UC-43, 
 UC*43B, Navy GB-1, GB-2) 
 SD17S 
 November 27, 2017",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. 
 Model D17S (Army UC-43, UC-43B; Navy GB-1, GB-2), 5 PCLB, Approved July 16, 1937; 
 Model SD17S, 5 PCSB, Approved September 1, 1937. 
 See NOTE 3 for modifications for conversion of military models. Model D17S same as D17R, TC 638, and D17A, 
 TC 713, except for engine installation. Model SD17S same as D17S except for landing gear.",
Engine,"P & W Wasp Jr. SB with one 4 1/2N and one 9N damper. 
 (See Item 316 for optional engines)."
Fuel,"80 min. octane aviation gasoline for continuous and take-off rating of 400 hp. 
 87 min. octane aviation gasoline for take-off rating of 450 hp. 
 When 87 octane fuel is used, in order to utilize 450 hp for take- off one fuselage tank filler 
 must be marked 87 octane minimum. Tank selector valve placard then should designate the 
 fuselage tank and state that 87 octanes must be used for take-off."
Engine limits,"Maximum continuous 
 (Sea level) 34.5 in. Hg., 2200 rpm (400 hp) 
 (Straightline manifold pressure variation with altitude to 5000 ft.) 
 33.5 inHg, 2200 rpm (400 hp) 
 Take-off (one minute) 
 34.5 inHg, 2200 rpm (400 hp) 
 36.5 inHg, 2300 rpm (450 hp)"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"5 
 1 
 1 
 1 
 1 
 1"
Airspeed limits,"Landplane 
 Level flight or climb 
 211 mph"
TIAS,"Glide or dive 
 240 mph 
 Flaps extended 
 115 mph 
 Seaplane 
 Level flight or climb 
 172 mph 
 Glide or dive 
 209 mph 
 Flaps extended 
 115 mph"
CG range,"Landplane 
 (+16.4) to (+26.0) Serial Nos. 425 and up are eligible as landplane with 
 rear C.G. limit of (+27) (25.2% MAC). Serial Nos. below 425 also 
 eligible for this rear C.G. limit when elevator trim tabs with a rounded 
 nose section (Dwg. D176111) are installed. 
 Seaplane 
 (+19.1) to (+27.7)"
Datum,Lower wing leading edge.
Leveling means,"Airplane is level when stagger (horizontal distance between wing trailing edges near fuselage) 
 is 25.6 in. Army UC-43, Navy GB-2 airplanes have leveling lugs just inside baggage 
 compartment doors."
Maximum weight,"Landplane 
 4250 lbs. 
 Seaplane 
 4650 lbs"
No seats,5 (two at +18 and three at +62)
Maximum baggage,125 lbs. (+88)
Fuel capacity,"102 gals. (One fuselage tank, 29 gals. (+32); one fuselage tank, 49 gals. (+55); one lower 
 right wing tank, 24 gals. (+24)). (See Items 116, 205 and 314 for optional fuel tanks). 
 Fuel placard required: ""Use fuselage tank for take-off and landing. Fill fuselage tank(s) 
 before filling wing tank(s). Use wing tank(s) before using fuselage tank(s)."""
Oil capacity,6 1/2 gals. (-17)
Control surface movements,"Elevators 
 30° 
 up 
 28° 
 down 
 Elevator tab 
 14.5° 
 up 
 14.5° 
 down 
 Ailerons 
 33° 
 up 
 25° 
 down 
 Rudder 
 28° 
 right 
 28° 
 left 
 Rudder tab 
 20° 
 right 
 20° 
 left 
 Flaps 
 43° 
 down"
