Keyterm,Info
"A61CE 
 Revision 1 
 AERO Sp. z o.o. 
 AT-3R100 
 July 28, 2021",
Type Certificate Holder,"AERO Sp. z o.o. 
 ul. Wal Miedzeszynski 844 
 03-942 Warszawa 
 Poland"
"I - Model AT-3R100 (JAR-VLA) Approved July 2, 2010",
Engine,"Bombardier-Rotax 912S2 or S4 (TC E00051EN) 
 Four cylinder, horizontally opposed. 
 The cylinders are air-cooled, the cylinder heads, by liquid coolant. 
 Dual ignition. 
 73.5 kW / 98.5 HP take-off power, 69 kW / 92.5 HP continuous power."
Engine Limitation,"Max take-off rotational speed 5800 r.p.m 
 Max continuous rotational speed 5500 r.p.m 
 For other engine limits refer to AFM."
Propeller and,"Wooden, fixed pitch, two-blade GT ELICHE GT-2/173/VRR-FW101SRTC"
Propeller Limitation,"Diameter 1.73m (5’ 8”) and clockwise direction of rotation. 
 For other propeller limits refer to AFM, Section 2 
 or 
 Ground adjustable, carbon epoxy composite three-blades ELPROP 3-1-1P 
 Diameter 1.73m (5’ 8”) and clockwise direction of rotation. 
 See Note 7."
Fuel,"Minimum 95 Grade Unleaded Automotive Gasoline or 
 AVGAS 100 LL if other fuel is not available"
Lubricant,"Oils conforming to API classification marked “SF” or “SG”. 
 For more details see AFM, Section 2."
Landing gear,"- Wheel track 7’ 5” (2.26 m) 
 - Main wheel tyre- Type 380 x 150 /15x6.00-5 - Pressure 36 psi (2.5 bar ) 
 - Nose wheel tyre- Type 5.00-4 6ply Type III - Pressure 36 psi (2.5 bar ) 
 - Disc brakes 
 - Type of shock absorber elastic strut 
 Page No. 
 1 
 2 
 3 
 4 
 5 
 6 
 Rev. No. 
 1 
 0 
 1 
 0 
 0 
 0"
Airspeed Limits,"VNE 
 (Never exceed speed) 
 127 kts (146 mph) 
 (IAS) 
 VNO 
 (Structural cruising speed) 
 112 kts (129 mph) 
 VA 
 (Manoeuvring speed) 
 112 kts (129 mph) 
 VFE 
 (Flap extended speed) 
 85 kts (98 mph)"
Maximum Weight,"At take-off 
 1,283 lb (582 kg) 
 At landing 
 1,283 lb (582 kg)"
Center of Gravity Limits,"Forward limit 
 up to 992 lb ( 450 kg) 
 9.0 in (0.229 m) behind Datum. 
 at 1,283 lb (582 kg ) 
 12.0 in (0.305 m) behind Datum. 
 Varying linearly with mass in between. 
 Rear Limit 
 for all masses 
 15.5 in (0.394m) behind Datum."
Datum,Wing Leading Edge.
Levelling Means,Spirit level on the cockpit side rail with canopy open.
Minimum Crew,1 pilot
Maximum Passenger Seating,1
Maximum Baggage Weight,"Maximum load in luggage compartment 
 66 lb (30 kg) total 
 - Port luggage compartment (large) 
 44 lb (20 kg) 
 - Starboard luggage compartment (small) 
 22 lb (10kg)"
