Keyterm,Info
"H6SO 
 Revision 9 
 Southwest Florida Aviation 
 International, Inc. 
 SW204 (UH-1B) 
 SW204HP (UH-1B) 
 SW205 (UH-1H) 
 SW205A-1 
 May 3, 2019",
Type Certificate Holder,"Southwest Florida Aviation International, Inc. 
 6075 Wauchula Road 
 P.O. Box 348 
 Myakka City, Florida 34251"
Type Certificate Holder Record,"Mr. Jamie R. Hill transferred TC H6SO to Southwest Florida Aviation International, Inc. 
 on June 30, 2003. 
 Southwest Florida Aviation, Inc. transferred TC to Mr. Jamie R. Hill on November 21, 
 1998. 
 TC was originally issued to Southwest Florida Aviation, Inc. April 17, 1989."
"I – Model SW205 (UH-1H) (Restricted Category Military Surplus Helicopter), Approved April 17, 1989 
 [SW205 is the TC Holder’s model designation of this helicopter]",
Engine,Lycoming T53-L-13B
Fuel,"ASTM 1655, Type A (JP-5) or Type B (JP-4) (See Note 11) 
 Refer to current TM 55-1520-210-10 operator’s manual for approved vendor designation 
 and NATO guidelines."
Engine Limits,"Torque 
 Output Shaft 
 Exhaust 
 Pres. (psi) 
 Speed (rpm) 
 Gas Temp. 
 Takeoff 
 50.0 
 6,600 
 625oC 
 (30 min.) 
 (1100 SHP) 
 (100%) 
 Maximum 
 50.0 
 6,600 
 610oC 
 Cont. 
 (1100 SHP) 
 (100%) 
 (See Notes 8 and 9) 
 Refer to Operators Manual TM55-1520-210-10 for additional limitation data."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
Rev No,"9 
 9 
 9 
 9 
 9 
 9 
 9 
 9 
 9"
Rotor Limits,"Power Off 
 Power On 
 Maximum 339 rpm 
 Maximum 324 rpm 
 Minimum 294 rpm 
 Minimum 294 rpm 
 Continuous Operation 294 - 324 rpm"
Airspeed Limits,"Roof Mounted Pitot Static: 
 Vne (never exceed speed) 124 knots up to and including 7,500 lbs. G.W. at sea level to 
 2000 ft. 
 Vne (never exceed speed) 113 knots at 9500 lbs. G.W. at sea level to 2000 ft. 
 Never Exceed 110 knots above 7,500 to 9,500 lbs. G.W. at sea level. 
 Vne decreases 3 knots per 1,000 feet above sea level."
CG Range,"Longitudinal C.G. Limits 
 (+134) to (+143) at 9,500 lbs. 
 (+130) to (+144) at 8,600 lbs. and below 
 Lateral C.G. Limits 
 4.7 in. left from centerline of fuselage 
 6.5 in. right from centerline of fuselage 
 See TM55-1520-210-10 Flight Manual center of gravity charts for specific 
 loads/weights."
Empty Weight,See Model UH-1H TM55-1520-210-10 Flight Manual
Datum,"Station 0, datum is located 7.6 inches aft of the most forward point of the fuselage nose 
 section. See TM 55-1520-210-10 Flight Manual."
Leveling Means,Plumb line from top of left main door frame.
Maximum Weight,"9,500 lbs."
Minimum Crew,One (1) pilot
No of Seats,See Note 19. (See TM-55-1520-210-10 for seat locations)
Fuel Capacity,"208.5 gallons (+150.4) 
 Usable fuel 206.5 gallons"
Oil System,"3.15 gallons (+173) 
 Usable oil 1.5 gallons (included in capacity) 
 See Note 1 for data on undrainable oil."
Rotor Blade and,For rigging information refer to the Model UH-1H Maintenance Manual
Control Movements,TM55-1520-210-23.
