Keyterm,Info
"5H2 
 Revision 2 
 CESSNA 
 (formerly Seibel) 
 Seibel S-4A 
 November 5, 1952",
Holder of Type Certificate,"Cessna Aircraft Company 
 Wichita, Kansas"
"I - Model Seibel S-4A, 2 POLH, Approved January 3, 1951",
Engine,Lycoming 0-290-D
Fuel,80 min. octane aviation gasoline
Engine limits,"2800 rpm, (130 hp) - 1 min. T.O. 
 2600 rpm, (125 hp) - Normal operation, S.L. 
 1100 rpm idle (with rotor engaged)"
Rotor limits,"Maximum 2800 equivalent engine speed, minimum 2400 equivalent engine 
 speed 0 to 4000 ft. altitude, above 4000 ft. altitude minimum 2600 equivalent 
 engine speed. (Rotor rpm read on engine tach scale, gear ratio 6.67. Actual 
 rotor speeds 420 rpm maximum, 360 rpm minimum.)"
Airspeed limits,"Never exceed 65 mph (57 knots) True Ind. 
 Never exceed 10 mph (8.7 knots) rearward or sideward flight"
Altitude limits,Avoid slow speed operation between 10 ft. and 500 ft. alt.
CG range,(-2.5) to (0.0)
Empty weight CG range,None
Leveling means,Main rotor shaft
Datum,Center main rotor shaft
Maximum weight,1500 lbs.
No of seats,"2, Pilot (-68), passenger (0). See loading instructions for required ballast with 
 variable pilot weights."
Maximum cargo,400 lbs. (0)
Fuel capacity,19.5 gal. (-0.5) (Usable 19 gal.). See NOTE 1 for unusable fuel.
Engine oil capacity,8 qts. (+38)
Rotor blade movements,"See Approved Maintenance Manual for rotor blade movements and rigging 
 information."
Serial Nos eligible,1 and up
Page No,"1 
 2"
Rev No,"2 
 2"
Required equipment,"101, 102, 103, 104, 201, 202, 205, 206, 401, 601"
Specifications Pertinent to All Models,
Certification basis,Type Certificate No. 5H2 (CAR 6)
Production basis,"None. Prior to original certification a CAA representative must perform a 
 detailed inspection for workmanship, materials, and conformity with the 
 approved technical data, and a check of the flight characteristics."
Export eligibility,"Eligible for export to all countries subject to the provisions 
 of ASR 312 (MOP 2-4 contains the same information)."
Equipment,"A plus (+) or minus (-) sign preceding the weight of an item of equipment indicates net weight 
 change when that item is installed. 
 Engine and Engine Accessories - Fuel and Oil System"
Carburetor box No 4A685000,4 lbs. (+34)
Heater muff No 4A611014,3 lbs. (+37)
103,"Oil radiator (engine) United Aircraft Product 40875 
 7 lbs. (+28)"
"104. 
 Oil radiator (transmission) G & O Radiator Co. Model V1832",
201,"2 Main wheel-brake assemblies, 6.00-6, Type III"
a Cleveland Model 600 DMB,"14 lbs. (+20) 
 Wheel Assembly #D48500 
 Brake Assembly #C7000"
202,"(a) 2 Main wheel four ply-rating tires, 6.00-6, Type III (with regular tubes) 
 15 lbs. (+20)"
205,"1 Nose wheel, 5.00-4, Type III"
a Firestone Model 5C2M1,3 lbs. (-115)
206,"(a) 1 Nose wheel six ply - rating tire, Type III (with regular tubes) 
 3 lbs. (-115)"
Interior Equipment,"401. Seibel S-4A Helicopter Flight and Maintenance Manual approved December 19, 1950"
Windshield Seibel 4914000,16 lbs. (-96)
Cargo floor 4912001,16 lbs. (-8)
Passenger seat 4911011,7 lbs. (-2)
Ballast  removable,25 lbs. (+80)
NOTE 1,"Current weight and balance report including list of equipment included in certificated weight empty, 
 and loading instructions must be in each helicopter at the time of original certification and at all times 
 thereafter (except in the case of air carrier operators having an approved weight control system). 
 Ballast, when necessary, must be carried in accordance with Loading Instructions in the Approved 
 Flight Manual. 
 The certificated weight empty and corresponding center of gravity location must include unusable 
 fuel of 3 lbs. at (0) and unusable oil of 1 lb. at (+39) and transmission oil of 8.5 lbs. at (0)."
NOTE 2,"The following placard must be displayed in front of and in full view of the pilot: 
 ""This Helicopter Must Be Operated in Compliance with the CAA Approved Flight Manual. 
 No Acrobatic Maneuvers Permitted."""
