Keyterm,Info
"1H14 
 Page 1 
 OMEGA 
 BS-12D1 
 May 8, 1961",
Type Certificate Holder,"Omega Aircraft Corporation 
 Municipal Airport 
 New Bedford, Mass."
"I - Model BS-12D1, 5 PLCH, Approved May 2, 1961",
Engine,2 Lycoming 0-540-F1A5 or 0-540-F1B5
Fuel,91/96 minimum grade aviation gasoline
Engine limits,"For twin engine operation: 
 HP 
 RPM 
 MP In. Hg. 
 ALT 
 235 
 2800 
 26.0 
 S.L. 
 235 
 2800 
 25.0 
 4000' 
 For single engine operation only: 
 5 min. 
 260 
 2800 
 28.0 
 S.L. 
 5 min. 
 260 
 2800 
 27.5 
 800' 
 (Straight line manifold pressure variation with altitude shown)"
Rotor limits,"Maximum 350 r.p.m. 
 Minimum 280 r.p.m."
Airspeed limits,Vne 95 m.p.h. (82 knots) CAS
CG range,(118.0) to (126.0)
Empty weight CG range,None
Datum,124 in. forward of centerline main rotor
Leveling means,Plumb bob at centerline of aircraft (179)
Maximum weight,4750 lb.
No of seats,"5. (2 at 39.5, 3 at 70.5)"
Maximum baggage,None
Fuel capacity,"78 gal., 39 gal. at (133), 39 gal. at (161)"
Oil capacity,"6 gal. (131) 
 For rigging information refer to Maintenance Manual."
Page No,"1 
 2"
Rev No,"- 
 -"
Serial Nos eligible,1002 and up
Certification basis,"CAR 6, December 20, 1956, and Amendment 6-1 through 6-4. 
 Type Certificate No. 1H14 issued May 2, 1961. 
 Date of Application for Type Certificate May 7, 1960."
Production basis,"None. Prior to certification of each aircraft, a FAA representative must perform a 
 detailed inspection for workmanship, materials, and conformity with the approved 
 technical data, and a check of flight characteristics."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see certificated basis) must be installed in the helicopter for certification. In addition, 
 the following items of equipment are required: 
 (a) 
 FAA Approved Rotorcraft Flight Manual dated May 2, 1961."
NOTE 1,"Current weight and balance report including list of equipment in certificated empty weight, and loading 
 instructions when necessary, must be in each helicopter at the time of original certification and at all times 
 thereafter except in the case of operators having an approved weight control system."
NOTE 2,"The following placard must be displayed in front of and in clear view of the pilot: 
 ""THIS HELICOPTER MUST BE OPERATED IN COMPLIANCE WITH THE OPERATING 
 LIMITATIONS SPECIFIED IN THE FAA APPROVED ROTORCRAFT FLIGHT MANUAL."""
NOTE 3,"Information essential to the proper maintenance of the helicopter is contained in the manufacturer's 
 Maintenance Manual provided with each helicopter."
