Keyterm,Info
"A00076CE 
 Revision 5 
 Costruzioni Aeronautiche Tecnam S.P.A. 
 P2012 Traveller 
 March 9, 2022",
Type Certificate Holder,"Costruzioni Aeronautiche Tecnam S.P.A. 
 Via S. D’acquisto 62 
 80042 Boscotrecase (NA) 
 Italy"
"I - Model P2012 Traveller (Normal Category), Approved July 11, 2019",
Engines,2 Lycoming TEO-540-C1A (TC E00009NY)
Fuel,AVGAS 100LL (ASTM D910) – see Lycoming SI-1070
Engine Limits,"Maximum Power, 375 hp @ 2575 r.p.m. 
 Maximum Continuous Power, 375 hp @ 2575 r.p.m."
Propeller and,2 MT Propeller MTV-14-B-C-F/CF195-30 (TC P3BO)
Propeller Limits,"Four blades, constant speed, variable pitch with feathering capability, wood 
 construction. Diameter: 76.77 in (1950 mm) 
 Clockwise rotation (pilot’s view)"
Oil,"Average 
 MIL-L-22851 or 
 Ambient 
 SAEJ1899 Spec. 
 Temperature 
 Ashless Dispersant Grades 
 All Temperatures 
 SAE15W-50 or SAE20W-50 
 Above 80°F (27°C) 
 SAE60 
 Above 60°F (16°C) 
 SAE40 or SAE50 
 30°F to 90°F (-1°C to 32°C) 
 SAE40 
 0°F to 70°F (-18°C to 21°C) 
 SAE30, SAE40, SAE20W-40 
 Below 10°F (-12°C) 
 SAE30 or SAE20W-30 
 For additional info, refer to “TEO-540-C1A Operation and Installation Manual"", latest 
 issue, “Operating Instruction” Section and Lycoming Service Instruction No. 1014 
 (latest issue). 
 KIAS 
 KCAS"
Airspeed Limits,"VA (Design Manoeuvring Speed) 
 141 
 142 
 VFE (Flap Extended Speed) 
 124 
 125 
 Take off 
 119 
 119 
 Landing 
 VMC (Minimum Control Speed – One Engine Inop) 
 70 
 76 
 Flap T/O 
 67 
 73 
 Flap LAND 
 Page No. 
 1 
 2 
 3 
 4 
 5 
 Rev. No. 
 5 
 4 
 5 
 1 
 4 
 VO (Operating Manoeuvring Speed) 
 141 
 142 
 VNO (Maximum Structural Cruising Speed) 
 176 
 175 
 VNE (Never Exceed Speed) 
 223 
 219 
 For MTOW of 8113 lbs, see NOTE 6 
 KIAS 
 KCAS 
 VA (Design Manoeuvring Speed) 
 143 
 143 
 VFE (Flap Extended Speed) 
 126 
 127 
 Take off 
 120 
 120 
 Landing 
 VMC (Minimum Control Speed – One Engine Inop) 
 71 
 77 
 Flap T/O 
 68 
 74 
 Flap LAND 
 VO (Operating Manoeuvring Speed) 
 143 
 143 
 VNO (Maximum Structural Cruising Speed) 
 178 
 177 
 VNE (Never Exceed Speed) 
 226 
 222"
Center of Gravity CG Range,"Forward limit: 
 14.44 in (0.367 m) (18.0 % MAC) aft of datum up to 6613.9 lbs (3000 kg) 
 17.36 in (0.441 m) (22.0 % MAC) aft of datum at Maximum Take-off Weight 
 (MTOW) 
 17.7 in (0.450 m) (22.5 % MAC) aft of datum at Maximum Take-off Weight 
 (MTOW of 8113 lbs), see NOTE 6. 
 Straight line variation between indicated points 
 Aft limit: 
 23.86 in (0.606 m) (31.0 % MAC) aft of datum 
 MAC = 72.4 in (1.839 m)"
Empty Weight CG Range,None
Datum,Vertical plane tangent to wing leading edge
Leveling Means,"Seat support tracks (see Aircraft Flight Manual (AFM), Document No. 2012/100, 
 Section 6 for the procedure)."
Maximum Weights,"Take-off 
 7937 lbs (3600 kg) 
 8113 lbs (3680 kg), see NOTE 6. 
 Landing 
 7937 lbs (3600 kg) 
 8003 lbs (3630 kg), see NOTE 6. 
 Zero Fuel 
 7673 lbs (3480 kg)"
Minimum Crew,1 pilot
Number of Seats,Maximum 11 occupants (9 passengers and 2 crew)
Maximum Compartments Weights Nose,"227 lbs (103 kg) at 10.88 ft (3.316 m) forward of datum 
 Rear 
 527 lbs (239 kg) at 11.54 ft (3.518 m) aft of datum"
Fuel Capacity,"Total (2 tanks): 198 US gal (750 l) at 33.7 in aft of datum 
 Useable (total): 192 US gal (728 l)"
Oil Capacity,"Maximum (each engine): 12.0 US qts (11.3 l) 
 Minimum (each engine): 4.0 US qts (3.8 l)"
Maximum Operating Altitude,13000 ft
Control Surface Movements ,"Ailerons 
 20° ± 2° TEU (**); 15 ° ± 2° TED (***) 
 Aileron tab 
 30° ± 2° TEU; 28° ± 2° TED 
 Elevator 
 23° ± 2° TEU; 13° ± 2° TED 
 Elevator trim tab 
 -8° ± 2° TEU;-21° ± 2° TED 
 -6°± 4° TEU,-23° ± 4° TED, see NOTE 6. 
 Rudder 
 22° ± 2° Left / 22° ± 2° Right 
 Rudder trim tab 
 6° ± 2° Left / 6° ± 2° Right 
 Flaps 
 0° (Retracted) 
 15° ± 2° (Take-off) 
 30° ± 2° (Landing) 
 (*) Nominal Values 
 (**) Trailing Edge Up 
 (***) Trailing Edge Down"
Manufacturer’s Serial Numbers,S/N 002/U.S. and subsequent
