Keyterm,Info
"H12WE 
 Revision 1 
 Helitec Corporation 
 H-S-1N 
 Revised January 24, 2005",
Type Certificate Holder,This Type Certificate (TC) has been designated as ABANDONED (See Note 6)
Type Certificate Holder Record,"Helitec Corporation 
 4930 E. Falcon Dr. 
 Mesa, Arizona 85205"
"I. Model H-S-1N (Restricted Category) approved April 28, 1980",
Engine,"Wright Cyclone, R-1820-84A/84C"
Fuel,100/130 or 115/145 min. grade aviation gasoline
Engine limits,"HP 
 RPM 
 M.P. IN.HG. 
 ALT. 
 Fuel Grade 115/145 
 Maximum continuous 
 1275 
 2500 
 47.5 
 S.L. 
 Maximum continuous 
 1275 
 2500 
 46.0 
 3500 ft. 
 Takeoff 
 1525 
 2800 
 56.5 
 S.L. 
 Takeoff 
 1525 
 2800 
 55.5 
 700 ft. 
 (Straight Line Manifold Pressure variation with altitudes shown) 
 Fuel Grade 100/130 
 Maximum continuous 
 1275 
 2500 
 47.5 
 S.L. 
 Maximum continuous 
 1275 
 2500 
 46.0 
 3500 ft. 
 Takeoff 
 1325 
 2800 
 50.0 
 S.L. 
 Takeoff 
 1325 
 2800 
 49.5 
 2000 ft. 
 (Straight Line Manifold Pressure variation with altitudes shown)"
Rotor Limits,"Maximum 258 r.p.m. 
 Minimum 170 r.p.m."
Airspeed limits,"Vne (Never exceed) 120 CAS 
 (See Note 2 for required placard)"
CG range,(+130.7) to (+146.7)
Datum,137.7 inches forward of main rotor centroid
Leveling means,Plumb bob from top of cabin door frame to scale on lower door sill
Maximum weight,"12,700"
Minimum Crew,1 (pilot) (See note 2)
Fuel capacity,"Location 
 Volume (Gal.) 
 Arm (Inches) 
 Fwd. Tank 
 100.5 
 +121 
 Center Tank 
 70.0 
 +184 
 Aft Tank 
 92.0 
 +223"
Page No,"1 
 2 
 3"
Rev No,"1 
 1 
 1"
Oil capacity,12.4 gals. (+75)
Control Movements,For rigging information refer to Maintenance Manual SA4045-15
Limitations,"See Flight Manual NAVWEP-01-230-HLAA-1, TO1H-34H(J)-15-16, dated 6/6/73."
Serial Nos Eligible,All Navy serial numbers
DATA PERTINENT TO ALL MODELS,
Certification Basis,"FAR 21.25(a)(2) effective February 1, 1965. 
 Type Certificate No. H12WE issued April 28, 1980 for the purpose of: 
 Carriage of external loads, per FAR 133 Date of application for Type Certificate 
 was February 8, 1980 
 The military helicopters certificated restricted category under Type Certificate No. 
 H12WE with aluminum engine mount fittings P/N 1620-61435-series are not eligible for 
 standard category S-58 configuration. Prior to standard airworthiness certification, 
 information regarding eligibility and modification to be accomplished should be obtained 
 from Sikorsky Aircraft."
Production Basis,"None. Prior to original airworthiness certification of each aircraft, FAA personnel must 
 perform an airworthiness inspection determining condition for safe operation and 
 determine the applicant has conducted a satisfactory flight test. See NOTE 4 for data on 
 Service Bulletins and ADs."
Equipment,"The basic required equipment as prescribed for the special purpose operation and as 
 necessary for safe operation must be installed in each helicopter."
NOTE 1,"Current weight and balance report including list of equipment included in certificated empty weight, and 
 loading instructions, when necessary, must be in each helicopter at the time of original airworthiness 
 certification and at all times thereafter."
NOTE 2,"The following placard must be prominently displayed in the cockpit in full view of the pilot (On Instrument 
 Panel): 
 (a) ""Avoid fast turns, 15 sec. minimum for 360 degrees."" 
 (b) ""During extended hovering, close windows and doors and turn vent system on. Close left windows 
 during starting and taxiing."" 
 (c) ""Avoid taxi turns below 2400 engine r.p.m."" 
 (d) ""Never exceed speeds. Variation on Vne with altitude, engine r.p.m. and manifold pressure."" 
 2200 
 r.p.m. 
 2300 
 r.p.m. 
 2400 
 r.p.m. 
 2500 
 r.p.m. 
 Alt. 
 IAS 
 M.P. 
 IAS 
 M.P. 
 IAS 
 M.P. 
 IAS 
 M.P. 
 S.L. 
 72 
 35.5 
 87 
 38.7 
 103 
 42.3 
 117 
 47.5 
 5,000 
 - - 
 - - 
 60 
 37.0 
 76 
 41.0 
 90 
 F.T. 
 10,000 
 - - 
 - - 
 - - 
 - - 
 - - 
 - - 
 63 
 F.T. 
 (e) ""Maximum Approved Gross Weight 12,700 lbs."" 
 (f) ""This helicopter must be operated in compliance with the operating limitations specified in the Navy 
 Flight Handbook, NAVWEP 01-230-HLAA-1, TO1H-34H(J)-15-16, dated June 6, 1973."" 
 (g) ""This helicopter has been certified in the restricted category for External-Load Operations only."""
NOTE 3,"Replacement times for life-limited parts are specified in Sikorsky S-58 Maintenance Manual Publication No. 
 SA4045-15 Part IV, Section IV, revised March 1, 1971, unless superseded by appropriate Airworthiness 
 Directives. The replacement period can not be extended without FAA approval."
NOTE 4,"Prior to civil airworthiness certification, the following must be accomplished: 
 (a) The provisions of the following ADs and all subsequent applicable ADs. 
 ADs 57-19-02, 59-16-04, 60-17-03, 60-24-04, 61-01-03, 64-02-06, 66-19-04, 74-15-06, 75-07-07, 
 75-07-08 and 75-13-01. 
 (b) The provisions of the following Sikorsky Service Bulletins 58B: General-1, General-2, 10-2, 10-3, 
 10-5, 10-7, 10-10A, 15-1F, 15-2B, 15-3, 15-4H, 15-5C, 15-6A, 15-8, 15-14A, 20-10, 20-2, 20-6B, 
 20-7A, 20-9A, 20-10, 20-11, 20-12H, 20-14B, 20-15, 25-1, 30-1, 30-4, 35-1A, 35-2, 35-3B, 35-5A, 
 35-6, 35-7A, 35-8B, 35-9, 35-11, 35-16C, 35-17B, 35-18B, 35-19, 40-1, 40-2, 40-4, 65-1, 65-2A, 
 65-3B and 65-4A. 
 (c) Deactivate Automatic Flight Control System if installed."
NOTE 5,"Maintenance will be accomplished in accordance to the S-58 Maintenance Manual SA4045-15. 
 Component overhaul intervals shall be in accordance with ""Sikorsky Aircraft Engineering Recommended 
 and Customer Approved Component Overhaul Intervals and Replacement Times,"" Parts I and II, dated 5 
 September 1956."
