Keyterm,Info
"H88EU 
 Revision 13 
 AIRBUS HELICOPTERS DEUTSCHLAND 
 GmbH 
 EC135P1 
 EC135T1 
 EC135P2 
 EC135T2 
 EC135P2+ 
 EC135T2+/EC635T2+ 
 EC135P3 
 EC135T3 
 January 27, 2021",
Type Certificate Holder,"AIRBUS HELICOPTERS DEUTSCHLAND GmbH (AHD) 
 D-86609 Donauwoerth 
 Germany"
"I. Model EC135P1 (Normal Category) Helicopter, Approved July 31, 1996",
Engines,2 Pratt &Whitney Canada PW 206 B
Fuel,See Rotorcraft Flight Manual
Installed Engine Limits,"Gas Generator 
 Output Shaft 
 Measured Gas 
 Output Shaft 
 Speed N-1 
 Speed N-2 
 Temperature 
 Torque % 
 % (RPM) 
 % (RPM) 
 oC (oF) 
 Normal Operation 
 Takeoff power (5 min.) 
 75 
 98.7 (57250) 
 104 (6134) 
 854 (1569) 
 Max Continuous 
 69 
 97.4 (56500) 
 104 (6134) 
 820 (1508) 
 One Engine Inoperative 
 2.5 min. power 
 100 
 102.4 (59400) 
 104 (6134) 
 930 (1706) 
 Max. Continuous 
 86 
 100.4 (58250) 
 104 (6134) 
 885 (1625) 
 See Rotorcraft Flight Manual for other limitations including speed and temperature transients"
Rotor Limits,"Power On % 
 Power Off % 
 Min. Continuous 
 95 
 80 for gross mass up to 1900 kg (4189 lb) 
 85 for gross mass above 1900 kg (4189 lb) 
 Max. Continuous 
 104 
 106"
Airspeed Limits IAS,"Max. vNE = 155 kts. See Rotorcraft Flight Manual for airspeed limit decrease 
 with outside air temperature and altitude."
CG Range,"Longitudinal C.G. Limits 
 max. forward range: 
 at 1840 kg (4057 lb): 4180 mm (164.6 in.) aft of datum 
 at 2720 kg (5996 lb): 4219 mm (166.1 in.) aft of datum 
 at 2835 kg (6250 lb): 4224 mm (166.3 in.) aft of datum 
 max. rearward range: 
 at 1500 kg (3307 lb): 4570 mm (179.90 in.) aft of datum 
 at 2720 kg (5996 lb): 4387 mm (172.72 in.) aft of datum 
 at 2835 kg (6250 lb): 4369 mm (172.0 in.) aft of datum 
 Straight line variation between points given."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14"
Rev No,"12 
 8 
 8 
 8 
 8 
 8 
 12 
 12 
 11 
 10 
 11 
 13 
 11 
 12 
 Lateral C.G. Limits 
 Max. deviation 100 mm (3.94 in.) left or right of the fuselage median plane."
Empty Weight CG Range,None
Max Weight,"2720 kg (5996 lb) (Max GW 2835 kg (6250 lb) with S/B EC135-11-003 incorporated. 
 See FMS 9.1-3)"
Min Crew,1 Pilot
Passengers,6 (or 7 if the kit described in FMS 9.2-31 is installed and operated)
Max Baggage,"Max. permissible floor loading: 600 kg/m2 (123 lb/sq. ft.) 
 Max. loading: 1130 kg (2491 lb)"
Fuel Capacity,"total: 680 liter (179.6 US gal.) (standard fuel tank) 
 usable: 670.5 liter (177.1 US gal.) (standard fuel tank) 
 total: 673.4 liter (177.9 US gal.) (self sealing fuel tank) 
 usable: 664 liter (175.4 US gal.) (self sealing fuel tank)"
Oil Capacity,Engine oil capacity: 4.5 liter (1.19 US gal.) included in minimum gross weight
Max Operating Altitude,"6096 m (20000 ft) 
 For rigging information refer to the EC135 Maintenance Manual."
"II. Model EC135T1 (Normal Category) Helicopter, Approved September 17, 1996",
Engines,2 Turbomeca ARRIUS 2B1/2B1A/2B1A1
