Keyterm,Info
"A-762 
 Revision 21 
 BOEING 
 C54-DC (Army C-54, Navy R5D) 
 C54A-DC (Army C-54A, Navy R5D-1) 
 C54B-DC (Army C-54B, Navy R5D-2) 
 C54D-DC (Army C-54D, Navy R5D-3) 
 C54E-DC (Army C-54E, Navy R5D-4) 
 C54G-DC (Army C-54G, Navy R5D-5) 
 DC-4 
 September 27, 2010",
Type Certificate Holder,"The Boeing Company 
 4000 Lakewood Boulevard 
 Long Beach, California 90808"
Type Certificate Holder Record,"McDonnell Douglas Corporation, Long Beach, California merged with The Boeing 
 Company in 1997. Transferred Type Certificate to The Boeing Company on 
 September 27, 2010. 
 Douglas Aircraft Company, Inc., Santa Monica, California merged with McDonnell 
 Aircraft Corporation August 25, 1967"
"I. Model C54-DC, Approved June 6, 1946. See NOTE 4 regarding modifications required for conversion of military 
 models, and NOTE 10 regarding additional speed and load factor limits.",
Engines,See Item 100.
Fuel,See Item 100.
Engine Limits,See Item 100.
Airspeed Limits,"See Table “B”, NOTE 9."
CG Range,"16% MAC (381.4) to 32% MAC (407.6). Range based on “landing gear extended” and 
 applies for take-off, flight and landing. 
 See NOTE 8 regarding extension of rear limit for enroute operation."
Maximum Weights,"See Table “A”, NOTE 9. For 3-engine ferrying, see NOTE 13."
Minimum Crew,2 - Pilot and co-pilot at +108.0
Passengers,"Variable, see approved loading schedule. See NOTE 6 regarding emergency exit 
 requirements."
Maximum Baggage,"Cu. Ft. 
 Weight 
 Arm 
 Forward Belly 
 130 
 2100 lbs. 
 (+228.2) 
 Aft Belly 
 151 
 2520 lbs. 
 (+590.5) 
 Crew Room 
 1500 lbs. 
 (+228.2) 
 Coat Closet 
 106 
 500 lbs. 
 (+746.5)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19"
Rev No,"21 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 (when installed, see NOTE 9) 
 Fuselage Fuel Tanks 
 464 gal. ea. 
 2784 lbs. ea. (+301.0) 
 and (+381.0) 
 When Stoner-Mudge Sealing is incorporated, see pertinent report referred to in 
 NOTE 4."
Oil Capacity,"20 gals. in each inboard nacelle 
 150 lbs. ea. 
 (+327.0) 
 20 gals. in each outboard nacelle 
 150 lbs. ea. 
 (+357.0) 
 50 gals. in fuselage tank 
 375 lbs. 
 (+223.3) 
 See NOTE 7 regarding fuel load when fuselage oil tank is removed."
Serial Nos Eligible,"3050 to 3053 including, 3060 to 3063 including, 3075 and 3111 to 3125 inclusive."
Required Equipment,"1(a), 100(a), 102(d), 200, 201, 202, 203, 204, 205, 400, 401."
Optional Equipment,"1(b), 100(b), (c), (d), (e), (f), or (g), 101, 102(b), (c), (f), or (h), 402, 500."
"II. Model C-54A-DC, Approved June 6, 1946. See NOTE 4 regarding modifications required for conversion of military 
 models and NOTE 10 regarding additional speed and load factor limits. 
 (Same as C54-DC except for large fuselage door, heavier fuselage plating and stringers, heavier cargo floors and floor beams, 
 increased strength of center wing and cargo and troop carrying provision.)",
Engine,See Item 100.
Fuel,See Item 100.
Engine Limits,See Item 100.
Airspeed Limits,"See Table “B”, NOTE 9."
CG Range,"16% MAC (381.4) to 32% MAC (407.6). Range based on “landing gear extended” and 
 applies for take-off, flight and landing. 
 See NOTE 8 regarding extension of rear limit for enroute operation."
Maximum Weights,"See Table “A”, NOTE 9. For 3-engine ferrying, see NOTE 13."
Minimum Crew,2 - Pilot and co-pilot at +108.0
Passengers,"Variable, see approved loading schedule. See NOTE 6 regarding emergency exit 
 requirements."
Maximum Baggage,"Cu. Ft. 
 Weight 
 Arm 
 Forward Belly 
 130 
 2100 lbs. 
 (+228.2) 
 Aft Belly 
 151 
 2520 lbs. 
 (+590.5) 
 Crew Room 
 1500 lbs. 
 (+228.2) 
 Cabin Floor Loadings (Do not exceed either value shown) 
 Sta. 129-260 1/2 100#/ft2 or 50#/in. lengthwise of cabin. 
 Sta. 260 1/2-680 200#/ft2 or 80#/in. lengthwise of cabin. 
 Sta. 680-858 100#/ft2 or 30#/in. lengthwise of cabin."
Fuel Capacity without Storner,"2 inboard inner wing tanks 
 508 gal. ea. 
 3048 lbs. ea. (+400.9)"
Mudle Sealing,"2 outboard inner wing tanks 
 431 gal. ea. 
 2586 lbs. ea. (+404.1) 
 2 outer wing tanks 
 499 gal. ea. 
 2994 lbs. ea. (+228.2) 
 Fuselage Fuel Tanks 
 464 gal. ea. 
 2784 lbs. ea. (+301.0) 
 and (+381.0)"
