Keyterm,Info
"4H11 
 Revision 18 
 SIAM HILLER 
 UH-12E 
 UH-12E-L 
 (Army OH-23G) 
 (Army H-23F) 
 January 6, 2010",
Type Certificate Holder,"Siam Hiller Holdings, Inc. 
 925 M. Street 
 Firebaugh, California 93622-2234"
Type Certification Ownership,Hiller Aircraft Corporation transferred TC 4H11 to
Records,"Fairchild Industries, Inc. on 10/2/1959 
 Fairchild Industries, Inc. transferred TC 4H11 to 
 Heli-Parts, Inc. on 12/28/1972 
 Heli-Parts, Inc. transferred TC 4H11 to 
 Hiller Aviation on 12/28/1972 
 Hiller Aviation transferred TC 4H11 to 
 Rogerson Aircraft Corporation on 6/26/1984 
 Rogerson Aircraft Corporation transferred TC 4H11 to 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 on 6/29/1984 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 transferred TC 4H11 to Rogerson Hiller Corporation on 11/14/1985 
 Rogerson Hiller Corporation transferred TC 4H11 to 
 Siam Hiller Holdings, Inc. on 7/14/1994"
"I. 
 Model UH-12E, Approved January 6, 1959 (Army OH-23G and H-23F)",
Engine,"Lycoming VO-540-A1A, VO-540-B1A, VO-540-B1D, VO-540-B1E, VO-540- 
 C1A, VO-540-C1B, VO-540-B2D, VO-540-C2A, VO-540-B2E, VO-540-C2B, 
 or VO-540-C2C. See Engine TCDS E-304 for more details. (Refer to 
 appropriate Hiller Service Bulletin for requirements for interchanging engine 
 models.)"
Fuel,100/100 Low Lead minimum grade aviation gasoline
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11"
Rev No,"18 
 16 
 18 
 17 
 18 
 18 
 18 
 18 
 18 
 16 
 17"
Engine Limits for all Operations,"Maximum rpm: 3200 (305 hp) (All engines) 
 Maximum manifold pressure: 
 VO-540-A1A, -B1A Full Throttle 
 VO-540-B1D, -B1E, -B2D, -B2E 27.2 in. Hg 
 VO-540-C1A, -C1B, -C2A, -C2C 25.2 in. Hg"
Rotor Limits and Engine,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
Speeds,"Maximum 395 rpm 
 Maximum 3200 rpm 
 Minimum 314 rpm 
 Minimum (sea level to 5000 ft.) 2900 rpm (above 
 5000 ft, increase minimum rpm by 20 rpm for each 
 additional 1000 ft of altitude 
 (See NOTE 13 for UH-12E with Main Rotor Blades P/N 53200-03)"
Airspeed Limits,"Configuration 
 VNE (IAS) 
 Skid Gear 
 96 mph (83 knots) 
 Float Gear 
 86 mph (74 knots) 
 The above airspeed applies from sea level to 5000 ft. Decrease VNE 2.5 mph 
 (2.2 knots) per 1000 ft of altitude above 5000 ft. For limits with accessories 
 installed, see the FAA-Approved Rotorcraft Flight Manual. 
 (See NOTE 6 for 4-place configurations)"
Altitude Limits,See FAA-Approved Rotorcraft Flight Manual
CG Range Longitudinal,"Configuration 
 Skid Gear 
 Sta. (79.5) to (84.8) 
 Float Gear 
 Sta. (81.0) to (84.8) 
 For range with accessories installed, see the FAA-Approved Rotorcraft Flight 
 Manual. 
 See NOTE 6 for 4-place configuration 
 See NOTE 13 for UH-12E with Main Rotor Blades P/N 53200-03"
Datum,107.25 in. fwd of tail boom-fuselage upper mounting face
CG Range Lateral,"Left of helicopter centerline, 4.83 in. 
 Right of helicopter centerline, 1.85 in. 
 (See NOTE 13 for UH-12E with Main Rotor Blades P/N 53200-03)"
Leveling Means,Top face of flanges under seat
Maximum Weight,2750 lb (See NOTE 7 or NOTE 13 for increased maximum weight)
Number of Seats,3 (sta. 53) (See NOTE 6 for 4-place configuration)
Maximum Baggage,See loading instructions in FAA-Approved Rotorcraft Flight Manual
