Keyterm,Info
"6H2 
 Revision 19 
 SIAM HILLER 
 UH-12B 
 (Navy HTE-2, 
 Army H-23B) 
 UH-12C 
 October 28, 2014",
Type Certificate Holder,"Siam Hiller Holdings, Inc. 
 925 M. Street 
 Firebaugh, California 93622-2234"
Type Certification Ownership,Hiller Aircraft Corporation transferred to
Record,"Fairchild Industries, Inc. on 10/2/1959 
 Fairchild Industries, Inc. transferred to 
 Heli-Parts, Inc. on 12/28/1972 
 Heli-Parts, Inc. transferred to 
 Hiller Aviation on 12/28/1972 
 Hiller Aviation transferred to 
 Rogerson Aircraft Corporation on 6/26/1984 
 Rogerson Aircraft Corporation transferred to 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 on 6/29/1984 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 transferred to Rogerson Hiller Corporation on 11/14/1985 
 Rogerson Hiller Corporation transferred to 
 Siam Hiller Holdings, Inc. on 7/14/1994"
"I - Model UH-12B, (Navy HTE-2, Army H-23B), 3 PCLM, Approved November 2, 1951",
Engine,Aircooled Motors Franklin 6V4-200-C33 (See Item 117 for optional engine)
Fuel,91 min. grade aviation gasoline
Engine limits,Maximum rpm 3100 (200 hp)
for all operations,"(See Item 401(g) when Supercharger, Item 113(a), is installed)"
Rotor limits and,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
engine operating speeds,"Maximum 360 rpm 
 Maximum 3100 rpm 
 Minimum 300 rpm 
 Minimum (S.L. to 6000') 2900 rpm 
 (Above 6000 ft. increase minimum rpm 
 by 25 rpm for each additional 1000 ft. 
 of altitude)"
Airspeed limits,"Configuration 
 Vne (Never Exceed) CAS 
 Skid Gear 
 73 knots (84 mph) 
 Wheel Gear 
 73 knots (84 mph) 
 Float Gear 
 68 knots (78 mph) 
 Skid & Litters 
 73 knots (84 mph) 
 Float & Litters 
 63 knots (72 mph) 
 The above airspeeds apply from S.L. to 2000 ft. 
 Above 2000 ft. decrease Vne 2.0 knots (2.3 mph) per 1000 ft. of altitude."
Altitude limits,"Avoid slow speed operation between 10 ft. and 325 ft. above ground surface 
 (See Approved Flight Manual)."
CG range,"Configuration 
 8 Degree Hub 
 12-9 Degree Hub 
 Skid Gear 
 (81.0) to (85.5) 
 (80.1) to (84.6) 
 Wheel Gear 
 (81.0) to (85.5) 
 (80.1) to (84.6) 
 Float Gear 
 (81.0) to (85.5) 
 (80.1) to (84.6) 
 Skid & Litters 
 (81.0) to (84.5) 
 (80.1) to (83.6) 
 Float & Litters 
 (81.0) to (84.5) 
 (80.1) to (83.6)"
Empty weight CG range,None
Datum,107.25 in. fwd. of tail boom-fuselage upper mounting face
