Keyterm,Info
"H12NM 
 Revision 8 
 Rotorcraft Dev. Corp. 
 UH-1F 
 UH-1P 
 TH-1F 
 August 1, 2012",
Type Certificate Holder,"Rotorcraft Development Corporation 
 132 Skalkaho Hwy. 
 Hamilton, Montana 59840"
Type Certificate Holder Record,"Garlick Helicopter Corporation transferred TC H12NM to Rotorcraft 
 Development Corporation on November 17, 2008. 
 TC transferred from Firefly Aviation to Garlick Helicopters January 10, 
 1996. 
 TC transferred from Western International to Firefly Aviation 1995."
"I - Models UH-1F, UH-1P, TH-1F (Restricted Category Military Surplus Helicopter) Appvd. March 30, 1993",
Engine,General Electric T-58-GE-3
Fuel,"MIL-T-5624 (JP-4) 
 MIL-T-5624G (JP-5) 
 ASTM Type B (Jet B) 
 ASTM Type A-1 (Jet A-1) 
 Gas Gen Speed"
Engine Limits,"Torque 
 Exhaust 
 Ng (%) 
 Pressure 
 Gas Temp 
 (PSI) 
 (ºC) (T5) 
 Maximum (5 Min) 
 67 (1100 HP) 
 690 
 102.5 
 Max. Continuous 
 54 (888 HP) 
 635 
 Limited by 
 EGT (T5) 
 Power Off 
 Power On"
Rotor Limits,"Maximum RPM 
 339 
 317 
 Maximum RPM 
 295 
 295"
Airspeed Limits,"VNE (Never Exceed Speed) is 120 knots IAS at a gross weight of 7000 lbs. or less at sea 
 level standard day. For reduction of VNE with density altitude and gross weight, see 
 USAF T.O. 1H-1(U)F-1. 
 See USAF T.O. 1H-1(U)F-1 for additional airspeed limits"
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"7 
 7 
 7 
 7 
 8"
Other Limits,"Flight Hours are counted from takeoff to landing. 
 The helicopters approved under this type certificate are done so under the concept of 
 limited exposure associated with escape from inadvertent ice encounters, and are 
 prohibited against flight into known icing. The helicopters must be re-evaluated if 
 certification to the General Ice protection Airworthiness Regulations is requested."
Center of Gravity,Longitudinal C.G. Limits:
CG Range,"(+127.0) to (+132.0) at 9000 lbs. 
 (+125.0) to (+135.7) at 7400 lbs. 
 (+125.0) to (+138.0) at 6500 lbs. 
 (+130.0) to (+138.0) at 4500 lbs. 
 9000 
 8500 
 8000 
 AFT LIMIT 
 7500 
 Gross 
 7000 
 Weight 
 (Pounds) 
 6500 
 6000 
 5500 
 5000 
 FORWARD LIMIT 
 4500 
 125 
 126 
 127 
 128 
 129 130 
 131 
 132 
 133 134 135 
 136 
 137 
 138 
 Longitudinal center of gravity, fuselage station (inches)"
Empty Weight,(+130.0) to (+138.0)
Datum,7.6 inches aft of aircraft nose.
Leveling Means,"Drop plumb bob from “key hole” slot in upper left door sill. 
 Reference T.O. 1H-1(U)F-5."
Maximum Weight,9000 lbs.
Minimum Crew,Pilot
Maximum Passengers,(See Note 14)
Maximum Baggage,400 lbs. in Tail Boom Compartment
