Keyterm,Info
"R00002LA 
 Revision 5 
 Blair Helicopter Services 
 OH-58A+ 
 OH-58A 
 OH-58C 
 May 27, 2020",
Type Certificate Holder,"Blair Helicopter Services, Inc. 
 19101 Kent Avenue 
 Lemoore, California 93245 
 San Joaquin Helicopters 
 Ownership Transfer to Blair 
 Helicopter Services Inc. 
 dated January 30, 2020, 
 1407 South Lexington Street 
 Delano, CA 93215"
"I - Model OH-58A+ (Restricted Category Military Surplus Rotorcraft) approved January 29, 1998",
Engine,One Allison 250-C20C (T63-A-720) See Note 8
Fuel,"ASTMD 1655 JET B. See TM-55-1520-228-10 Table 2.2 for other approved 
 fuels."
Engine Limits,"Torque 
 Exhaust Gas 
 Output 
 Gas Gen. 
 Pressure 
 Temperature 
 R.P.M. 
 Speed 
 Percent 
 (C) 
 Takeoff 
 (5 Min.) 
 100% 
 100% 
 810 
 105 
 Max. Cont. 
 85 
 100 
 738 
 105"
Rotor Limits,"Power Off 
 Power On 
 Maximum 390 RPM 
 Maximum 354 RPM 
 (Dual tach reading) 
 (Dual tach 110) 
 Rotor 100 
 Minimum 347 RPM 
 Minimum 330 RPM 
 (Dual tach reading) 
 (Dual tach 93) 
 Rotor 98 
 (See Rotorcraft Operators Manual for transient limits.)"
age No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8"
Rev No,"5 
 2 
 2 
 2 
 2 
 2 
 2 
 2"
CG Range,"Longitudinal C.G. Limits 
 (+107.0 To + 111.4) at 3200 lbs. 
 (+106.0 To + 112.2) at 3000 lbs. 
 (+105.2 To + 114.2) at 2500 lbs. 
 (+105.2 To + 114.2) at 1800 lbs. 
 Straight line variation between points given. 
 (See chart) 
 3,200 
 GROSS WEIGHT 
 3,000 
 (LBS) 
 2,500 
 1,800 
 105.2 106.0 107.0 
 111.4 112.2 114.2 
 Station-Inches 
 Lateral C.G. Limits 
 2.6 inches Right 
 2.4 inches Left"
Empty Weight CG Range,Longitudinal Limits (+105.2) to (+114.2)
Maximum Weight,3200 lbs.
"II. - Model OH-58A (Restricted Category Military Surplus Rotorcraft) approved August 27, 1998",
Engine,One Allison 250-C10D (T63-A700) See Note 8
Fuel,"ASTMD 1655 JET B. See TM-55-1520-228-10 Table 2.2 for other approved 
 fuels."
Engine Limits,"Torque 
 Exhaust Gas 
 Output 
 Gas Gen. 
 Pressure 
 Temperature 
 R.P.M. 
 Speed 
 PSI 
 (C) 
 Takeoff 
 (5 Min.) 
 92 
 103% 
 749 
 104 
 Max. Cont. 
 79 
 103 
 693 
 104 
 See Rotorcraft Operators Manual TM 55-1520-228-10 for transient limits 
 Note: Powerplant cooling has been demonstrated to be adequate for the 
 following ambient temperature schedule: 125F at sea level and decreases by 
 3.6F per 1000 feet to the operating maximum altitude of 10,000 feet."
Rotor Limits,"Power Off 
 Power On 
 Maximum 390 RPM 
 Maximum 354 RPM 
 (Dual tach reading) 
 (Dual tach 110) 
 Rotor 100 
 Minimum 347 RPM 
 Minimum 330 RPM 
 (Dual tach reading) 
 (Dual tach 93) 
 Rotor 98 
 Avoid prolonged operation between 172 and 206 RPM (See Rotorcraft 
 Operators Manual for transient limits)"
