Keyterm,Info
"A12SO 
 Revision 23 
 COMMANDER 
 112 
 112TC 
 112B 
 112TCA 
 114 
 114A 
 114B 
 114TC 
 October 3, 2013",
Type Certificate Holder,"Commander Aircraft Corporation 
 2 Dorset Road 
 Colonia, NJ 07067 
 Type Certificate Holder Record: CPAC, Inc. transferred to Commander Aircraft Corporation on October 3, 2013; 
 Commander Aircraft Company transferred to CPAC, Inc. on September 12, 2005; 
 Gulfstream Aerospace Corporation transferred to Commander Aircraft Company on 
 December 27, 1988; 
 Gulfstream American Corporation transferred to Gulfstream Aerospace Corporation on 
 February 3, 1981; 
 Rockwell International, Commander Aircraft Division transferred to Gulfstream American 
 Corporation"
"I. 
 Model 112, 4 PCLM (Normal and Utility Category), Approved June 1, 1972",
Engine,Lycoming I0-360-C1D6
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 rpm (200 hp)"
Propeller and,"Hartzell Constant Speed, Model HC-E2YR-1BF or HC-E2YR-1B Blade, Model F766A or"
Propeller Limits,"7666A 
 Pitch: High 28° - 30°, Low 13° ± 0.2° at Blade Station 30 inches 
 Diameter: Not over 76”, not under 74” 
 Governor: Edo-Aire 34-828-014 or Edo-Aire 34-828-014-2 
 Spinner: Hartzell C-3533 or C-3533P or Aero Commander 46390-3 
 Limitations: Do not exceed 24” Hg. manifold pressure below 2400 rpm"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
Rev No,"23 
 19 
 19 
 19 
 19 
 19 
 19 
 19 
 19 
 19 
 19 
 20 
 21 
 21 
 21 
 21 
 21"
Airspeed Limits,"Never exceed 
 180 Kts (207 mph) CAS 
 Decrease speed 1 Kt per 1000 ft. above 10,000 ft. 
 Max. structural cruising 2550 lbs. 
 148 Kts (170 mph) CAS 
 Decrease speed 1 Kt per 1000 ft. above 10,000 ft. 
 Max. structural cruising 2650 lbs. 
 143 Kts (165 mph) CAS 
 Decrease speed 1 Kt per 1000 ft. above 10,000 ft. 
 Maneuvering (Normal 2550 lbs) 
 111 Kts (128 mph) CAS 
 Maneuvering (Normal 2650 lbs) 
 113 Kts (130 mph) CAS 
 Maneuvering (Utility) 
 118 Kts (136 mph) CAS 
 Flaps extended up to 20° 
 130 Kts (150 mph) CAS 
 20° to 35° 
 109 Kts (125 mph) CAS 
 Max. gear extended 
 130 Kts (150 mph) CAS 
 Max. gear operating 
 130 Kts (150 mph) CAS 
 Max. cowl flaps open 
 130 Kts (150 mph) CAS 
 Max. side window open 
 130 Kts (150 mph) CAS"
CG Range,"Normal Category 
 Forward: 
 103.5” aft of datum (18.8% MAC) at 2650 lbs. 
 101.4” aft of datum (15.0% MAC) at 2550 lbs. 
 97.0” aft of datum (7% MAC) at 2100 lbs. 
 97.0” aft of datum (7% MAC) at 1600 lbs. 
 Aft: 
 110.5” aft of datum (31.5% MAC) at 2650 lbs. 
 110.5” aft of datum (31.5% MAC) at 1600 lbs. 
 Utility Category 
 Forward: 
 100.8” aft of datum (13.9% MAC) at 2488 lbs. 
 97.0” aft of datum (7% MAC) at 2100 lbs. 
 97.0” aft of datum (7% MAC) at 1600 lbs. 
 Aft: 
 106.5” aft of datum (24.25% MAC) at 2488 lbs. 
 106.5” aft of datum (24.25% MAC) at 1600 lbs. 
 Straight line variations between points."
Empty Weight CG Range,None
Datum,62.5” forward of firewall (front face)
Leveling Means,"Bottom of fuselage, outer surface, from F.S. 62.5 to F.S. 97.6"
Maximum Weight,"2550 lbs. takeoff; 2550 landing (S/N 3 thru 125). 
 See Note 4 – Normal Category"
No of Seats,2 Occupants at (+ 99.0); 2 Occupants at (+ 136.0) Normal Category Only
Maximum Baggage,"200 lbs. (at + 164.0) Normal Category 
 0 lbs. Utility Category"
Fuel Capacity,"64 gal. usable (2 wing tanks) at +108.6. 
 (See Note 1 for unusable fuel)(S/N 3 thru 125) 
 68 gal. usable (2 wing tanks) at +108.6. 
 (See Note 1 for unusable fuel)(S/N 126 thru 155) 
 48 gal. usable (2 wing tanks) at +108.6. 
 (See Note 1 for unusable fuel)(S/N 156 and up – Std.) 
 68 gal. usable (2 wing tanks) at +108.6. 
 (See Note 1 for unusable fuel)(S/N 156 and up – optional.)"
Oil Capacity,8 qts. At +46.5 (6 qts. Usable) (See Note 1 for undrainable oil).
Control Surface Movements,"Wing Flaps 
 Up 0° ± ½° 
 Down 40° ± 2° 
 (Serial Numbers 1 thru 81) (See Note 5) 
 Up 0° ± 1° 
 Down 35° ± 2° 
 (Serial Numbers 82 & up) 
 Aileron 
 Up 20° ± 27° 
 Down 7° ± 11° 
 (Max. up must be within 4° left to right) 
 Rudder 
 Left 22° ± 2° 
 Right 28°* ± 2° 
 Elevator 
 Up 30° ± 2° 
 Down 13° ± 2° 
 Elevator 
 Up 15° ± 2° 
 Down 26° ± 1° 
 *Front vertical stabilizer centerline"
Nose Wheel Movement,"Steering ± 15° 
 Castoring ± 30°"
Serial Numbers Eligible,"1, 3 thru 489, and 13000"
"II. 
 Model 114, 4 PCLM, (Normal Category), Approved March 8, 1976, (Utility Category) Approved March 31, 1977",
Engine,"Lycoming I0-540-T4A5D or I0-540-T4B5D (S/N 1400 thru 14149) 
 Lycoming I0-540-T4B5D (S/N 14150 & Subs)"
Fuel,100/130 minimum grade aviation gasoline
Propeller and,"Hartzell Constant Speed, Model HC-C2YR-1BF/F8467-7R"
Propeller Limits,"Blade: Model F8467-7R 
 Pitch: High 30° - 32°, Low 14.2° ± 0.1° at Blade Station 30” 
 Diameter: Not over 77”, no reduction allowed. 
 Governor: Edo-Aire 34-828-014-7 
 Spinner: 46390-3 
 Limitations: None"
