Keyterm,Info
"4A15 
 Revision 7 
 MITCHELL 
 (L-13) Centaur 101 
 Centaur 102 
 June 23, 2009",
Type Certificate Holder,"Mitchell Trimotor Aircraft Corporation 
 c/o Unipunch Products, Inc. 
 527 3rd Avenue 
 PO Box 17 
 Clear Lake, Wisconsin 54005"
Type Certificate Holder Record,"Consolidated Vultee Aircraft Corporation transferred type certificate (TC) to Leasair 
 Incorporated February 6, 1962 
 Leasair Incorporated transferred TC to Paul C. Mitchell, Jr. November 5, 1962 
 Paul C. Mitchell, Jr. transferred TC to Mitchell Trimotor Aircraft Corporation July 12, 1965"
"I. - Model Centaur 101 (Longren L-13), 4 PLCM (Normal Category), Approved May 16, 1956",
Engine,Lycoming R-680-E3 Series
Fuel,87 min. grade aviation gasoline
Engine Limits,"Takeoff (Two minutes), 2300 rpm 
 (300 hp) 
 All other operations, 
 2200 rpm 
 (285 hp)"
Airspeed Limits,"Maneuvering 
 114 mph ( 99 Knots) 
 Design Cruising 
 118 mph (102 Knots) 
 Never Exceed 
 150 mph (130 Knots) 
 Flap Speed 
 89 mph ( 77 Knots)"
C G Range,"(+106.8) to 
 (+117.0)"
Empty Weight CG Range,None
Maximum Weight,3550 lb.
Number of Seats,"4. 
 Two at (+107) and two at (+151)"
Maximum Baggage,"159 lb. 
 (+192)"
Fuel Capacity,"112.5 gallon total and usable. Two wing tanks, 52.5 gallons each (+121), 
 one header tank in fuselage, 7.5 gallons (+118). 60.0 gallons total and usable for airplanes 
 with a single 52.5 gallon wing tank and the 7.5 gallon header tank."
Oil Capacity,5 gallons (+52)
Control Surface,"Flaps 
 35° Down"
Movements,"Elevator 
 32° 
 Up 
 20° 
 Down 
 Elevator Tab 
 20° 
 Up 
 14° 
 Down 
 Aileron 
 30° 
 Up 
 30° 
 Down 
 Aileron Tab Left Side 
 21° 
 Up 
 21° 
 Down 
 Rudder 
 11"" Right 
 11"" Left 
 Rudder Tab 
 1.5"" Right 
 1.5"" Left"
1,"2 
 3 
 4 
 5 
 6"
7,"6 
 6 
 6 
 6 
 6 
 approved data."
