Keyterm,Info
"A17SO 
 Revision 12 
 Cougar 
 GA-7 
 August 14, 2019",
Type Certificate Holder,"Cougar Aircraft Corporation 
 c/o Wayne Mansfield 
 28 Glendale Road 
 Boxford, MA 01921"
Type Certificate Holder Record,"SOCATA, S.A. (known now as Daher Aerospace) 65009 Tarbes Cedex France 
 transferred IMPORT TC A17SO to Cougar Aircraft Corporation c/o Wayne Mansfield on 
 May 23, 2019. 
 Grumman American Aviation Corporation transferred to SOCATA, S.A. 65009 Tarbes 
 Cedex France, circa 1995. The Direction Générale de l’Aviation Civile (DGAC) France 
 originally type certificated this aircraft under its type certificate Number TC 190, circa 
 1997. The European Aviation Safety Agency (EASA) began oversight of this product on 
 September 28, 2003, on behalf of France, deeming the DGAC France TC 190 to be an 
 EASA TC in accordance with Article 3 of Commision Regulation (EU) No. 748/2012. 
 The FAA subsequently validated this product as IMPORT TC A17SO. There was no 
 production. 
 Grumman American Aviation Corporation, original holder, date of application August 
 09, 1974, date of issuance September 22, 1977. Production ceased with serial number 
 0115."
"I. - Model GA-7, Cougar, 4 PCLM Normal Category, approved September 22, 1977",
Engine,"2 each Lycoming Engines model O-320-D1D with Marvel Schebler 
 Carburetor HA - 6 Setting 10-5189 or 10-5224, TC E-274"
Fuel,100 Minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 RPM (160 HP)"
Propeller and Propeller Limits,"2 each Hartzell model HC-F2YL-2UF/FC7663D-3, TC P27EA 
 Pitch setting at 30 inch station: 
 Feather 81.0° ± 1.0°; High 17.0° ± 1.5° 
 Low 11.5° ± 0.1° 
 Diameter: 
 Maximum 73 inches, Minimum 72 inches, no further tolerance permitted 
 Spinners: 
 Spinner Assembly 7P10608 
 Governors: Hartzell F-6-40"
Airspeed Limits,"Vne (never exceed) 
 191 knots (220 mph)"
calibrated airspeed,"Vno (maximum structural cruise) 
 162 knots (186 mph) 
 Va 
 (maneuvering, 3800 lbs.) 
 121 knots (139 mph) 
 Va 
 (maneuvering, 2800 lbs.) 
 105 knots (121 mph) 
 Vfe (flaps extended 30°) 
 110 knots (127 mph) 
 Vlo (landing gear operating extend) 
 146 knots (168 mph) 
 Vlo (landing gear operating retract) 
 115 knots (132 mph) 
 Vle (landing gear extended 
 146 knots (168 mph) 
 Vmc (minimum control speed) 
 59 knots 
 (68 mph)"
Page No,"1 
 2 
 3"
Rev No,"12 
 11 
 11"
CG Range,"(+97.8 to 
 (+101.6) at 
 3800 lbs."
Landing Gear Extended,"(+93.3) to 
 (+101.6) at 
 2,900 lbs. 
 Straight line variation between points given. 
 3800 
 GROSS 
 WEIGHT 
 LBS. 
 2900 
 93.3 
 97.8 
 101.6 
 Fuselage Station, Inches"
Empty weight CG Range,None
Datum,50.00 inches forward of the forward fuselage bulkhead.
Leveling Means,Bottom of Fuselage WL 23.0
Maximum Weight,3800 lbs.
Minimum Crew,"One, left seat."
Number of Seats,"2 
 at 
 (+91.0) 
 2 
 at 
 (+128.0) 
 Maximum Compartments Weight 75 lbs. at (+26.0) 
 175 lbs. at (+160.0)"
Fuel Capacity,"118 U.S. gallons 
 (2 wing tanks) at 112.0. 
 (114. U.S. gallons usable) See NOTE 1 for unusable fuel."
Oil Capacity,"8 quarts per engine (6 quarts usable, each engine) See NOTE 1."
Control Surface Movements,"Ailerons 
 Up 25° ± 2° 
 Down 15° ± 2°"
Nominal from Neutral,"Elevator 
 Up 17° ± 1° 
 Down 16° ± 1° 
 Elevator Trim Tab 
 (elevator neutral) trailing edge 
 Up 
 4° ± 1° 
 Down 
 30° + 2° -3° 
 Flaps 
 Down 30° + 2° 
 Rudder (left & right) 
 40° ± 2° 
 Rudder Trim Tab 
 (left & right) 
 (rudder neutral 
 15° ± 1.5° 
 Nose wheel travel, 
 (controllable left and right) 
 18° ± 2°"
Manufacturer’s Serial Numbers,"0001 through 0115 reserved for original TC holder, EASA confirms that no aircraft 
 where manufactured by SOCATA, S.A. 
 0116 and subsequent reserved for current TC holder"
