Keyterm,Info
"A1PC 
 Revision 9 
 MHI 
 YS-11 
 YS-11A-200 
 YS-11A-300 
 YS-11A-500 
 YS-11A-600 
 November 8, 1982",
"I - Model YS-11 (Transport Category), Approved September 7, 1965 
 Engines 2 
 Rolls-Royce Dark Mk. 542-10 or Mk. 542-10J or Mk. 542-10K 
 (Turboprop) Reduction gearing 0.0775 : 1 
 Fuel 
 (Fuel shall conform to the specifications listed or to subsequent 
 revisions thereof.) 
 Group A 
 ASTM D. 1655-68 Jet A or Jet A-1 
 British D Eng. R.D. 2453, 2482, 2494, or 2498 
 Canadian 3-GP-23f or 3-GP-24e 
 I.A.T.A. Kerosene Type Fuel 
 MIL-T-5624G Grade JP-5 
 Group B 
 ASTM D. 1655-68 Jet B 
 British D. Eng. R.D. 2454 or 2486 
 Canadian 3-GP-22f 
 I.A.T.A. wide cut type fuel (JP-4 type) 
 *MIL-T-5624G Grade JP-4 
 See NOTE 4 regarding fuel pump governor adjustments. 
 *To be used in accordance with Rolls-Royce, Notice to Operator-Dart 
 engine No. 1007. 
 WaterMethanol 
 Rolls-Royce AEP-1-W/M, latest issue. 
 Oil 
 Aero Shell Turbine Oil 750",
Enco Turbo Oil 274 (Enco 274),
Castrol 98 Gas Turbine Oil,
Esso Turbo Oil 35 (E.T.O. 35),
Castrol 98 U.K. Synthetic,
Enco Turbo Oil 35,
Aviation Oil (Castrol 98 U.K.),
Texaco Synthetic Acft. Turbine,
Esso Aviation Turbo Oil 35,
Oil 35 (T.S.A.T.O. 35),
(E.A.T.O. 35),
Caltex Synthetic Turbo Oil 35,
Esso Extra Turbo Oil 274,
Regent Synthetic Turbo Oil 35,
"(E.E.T.O. 274) 
 Page No 
 1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9",
"10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 21",
"Rev No 
 9 
 8 
 7 
 9 
 8 
 7 
 8 
 9 
 9",
"8 
 8 
 7 
 8 
 8 
 8 
 8 
 8 
 7 
 8 
 8 
 8",
"Reformatted 1293 
 Engine Limits 
 Dart MK 542-10, MK 542-10J and MK 542-10K Engine 
 Static Sea Level Rating (I.S.A.)",
Total,
Propeller Shaft,
"Equivalent 
 Engine 
 Maximum",
"Horsepower 
 Speed 
 Duration",
(T.E.H.P.) (R.P.M.) (Minutes),
"2,966 ** 
 15,000 
 5",
"2,559 
 15,000 
 5",
"2,559 
 15,000 
 Unrestricted",
"MK 542-10J and 
 MK 542-10 
 MK 542-10K",
"930°C 
 930°C",
"890°C 
 940°C",
"865°C 
 865°C",
"120°C 
 120°C",
Propeller and,2 Dowty Rotol Type (c) R.209/4-40-4.5/2
Propeller,"Hydraulic, constant speed and feathering"
Limits,"Hub: 4 blade, No. 40 blade shank size to fit No. 4 1/2 S.B.A.C. shaft. 
 Takeoff rating 2,680 shaft h.p. 
 Blade: RA.25952 
 Diameter: 
 14 ft. 6 in. (nominal) 
 Minimum allowable for repairs 14 ft. 3 in. 
 No further reductions are permitted 
 Pitch setting at 0.7 radius 
 Feathered: 
 84°15' 
 Cruise Pitch Lock 
 27°30' 
 Flight fine 
 14° 
 Ground fine 
 0°"
Airspeed,"Vmo (Maximum operating) SL-13,600 ft. 
 245 knots 
 (282 m.p.h.)"
Limits CAS,"Mmo (Maximum operating) above 13,600 ft. 
 0.475 
 Va (Maneuvering) 
 151 knots (174 m.p.h.) 
 Vfe (Flap extended 10° 
 and below) 
 200 knots 
 (230 m.p.h.) 
 Vfe (Flap extended above 
 10° to 20°) 
 165 knots (190 m.p.h.) 
 Vfe (Flap extended above 
 20° to 35°) 
 135 knots 
 (155 m.p.h.) 
 *Vlo (Landing gear operating-extension) 
 210 knots (242 m.p.h.) 
 **Vlo (Landing gear operating-extension) 
 165 knots (190 m.p.h.) 
 Vlo (Landing gear operating-retraction) 
 135 knots 
 (155 m.p.h.) 
 *Vle (Landing gear extended) 
 210 knots 
 (242 m.p.h.) 
 **Vle (Landing gear extended) 
 165 knots 
 (190 m.p.h.) 
 *Applicable to airplanes with P/N 01-18062-1, -2 M.L.G. door assembly. 
 **Applicable to airplanes with P/N 01-18121-501, -502 M.L.G. door assembly."
