Keyterm,Info
"H20NM 
 Revision 1 
 Siller Helicopters 
 CH-3E 
 December 03, 2004",
Type Certificate Holder,"Siller Helicopters 
 1250 Smith Road 
 Yuba City, CA 95991"
"I - Model CH-3E (Restricted Category Military Surplus Rotorcraft) Approved September 13, 1995. 
 See NOTE 9",
Engines,(2) General Electric T58-GE-5 or (2) General Electric T58-GE-100.
Fuel,"Aviation Kerosene, JP4 or JP5 (General Electric Co. Spec. No. D50T1011 or 
 subsequent revisions thereto)."
Engine Limit,"Sea Level Static - Standard Day 
 Gas 
 Power 
 Turbine 
 Power Turbine 
 Inlet 
 Torque 
 Speed 
 Generator 
 Temp. 
 (%Q) 
 (%Nf) 
 Speed (%Ng ) 
 (T5 ) 
 Takeoff 
 721o C 
 102.7 
 112 
 103 
 T58-GE-5 (5 Min.) 
 745o C 
 103.4 
 112 
 103 
 T58-GE-100 (10 Min.) 
 One Engine Inoperative 
 696o C 
 102.7 
 112 
 123 
 T58-GE-5 (30 min.) 
 721o C 
 103.4 
 112 
 123 
 T58-GE-100 (30 min.) 
 Maximum Continuous 
 (See Note 5) 
 660o C 
 102.7 
 112 
 86 
 T58-GE-5 
 685o C 
 103.4 
 112 
 86 
 T58-GE-100 
 Starting Max. Transient 
 (2 Sec.) 
 NA 
 NA 
 NA 
 840o C 
 Allowable Max. Overspeed 
 (See Note 6) 
 123 
 106.0 
 NA"
Rotor Limits,"Max. 225 r.p.m. (112%) 
 Min. 184 r.p.m. ( 91%)"
Page No,"1 
 2 
 3 
 4"
Rev No,"1 
 1 
 1 
 1"
Transmission Torque Limits,"Power 
 Torque 
 (%Q) 
 Takeoff 
 T58-GE-5 (5 Min.) 
 103 
 T58-GE-100 (10 Min.) 
 103 
 One Engine Inoperative 
 T58-GE-5 (30 min.) 
 123 
 T58-GE-100 (30 min.) 
 123 
 Maximum Continuous 
 T58-GE-5 
 86 
 T58-GE-100 
 86"
Airspeed Limits,VNE (Never exceed) speed 165 m.p.h. (142 knots) CAS.
CG Range,"(+258.0) to (+276.0) at 19,500 lbs. 
 (+254.0) to (+280.0) at 16,000 lbs. or less."
Gross Weight Lbs,"19,500 - 
 16,000 - 
 254 
 258 
 276 
 280 
 Station - Inches"
Empty Weight,None
Datum,267.4 in. forward of main rotor centroid.
Leveling Means,Leveling plates on sill and upper frame of forward door.
Maximum Weight,"19,500 lbs."
Minimum Crew,2 (pilot and copilot).
Maximum Passengers,See Note 15
Maximum Cargo,See NOTE 7
