Keyterm,Info
"H16NM 
 Helicopter Transport Services 
 CH-54A 
 January 9, 2014 
 Revision 7",
Type Certificate Holder,"Helicopter Transport Services, LLC 
 14497 Keil Road NE 
 Aurora, OR 97002"
Type Certificate Holder Record,"Aviation International Rotors, Inc. Transferred Ownership of TC H16NM to 
 Heavy Lift Helicopters, Inc. on March 12, 2002. 
 Heavy Lift Helicopters, Inc. Transferred Ownership of TC H16NM to 
 Helicopter Transport Services, LLC on March 7, 2008 
 Address Change on January 9, 2014"
"I. - Model CH-54A (Restricted Category Rotorcraft) Approved June 15, 1994. (See NOTES Section)",
Engines,(2) Pratt & Whitney JFTD12A-4A (T73-P-1)
Fuel,"ASTM-D1655 (Jet A, Jet A-1, Jet B) (SEE NOTE 12.)"
Engine Limits,"Shaft 
 Power 
 Gas 
 Power 
 Horsepower 
 Turbine 
 Gen. 
 Inlet 
 Speed 
 Speed 
 (T5) 
 (N2) 
 (N1) 
 Military Power (30 Min.) 
 4500 
 105% 
 104% 
 688°C 
 Normal Continuous Cruise 
 4000 
 104% 
 104% 
 655°C 
 Takeoff and maximum continuous horsepower ratings are normally obtained at a 
 power turbine speed of 9000 r.p.m. (100% N2). 
 Total power for two-engine operation is limited to 6600 shp for takeoff and 5400 
 shp maximum continuous. 
 Refer to TM 55-1520-217-10-1, Operator’s Manual, Army Model CH-54A 
 Helicopters, Chapter 5, for additional limitation data."
Rotor Speed Limits,"Power Off 
 Power On 
 Maximum 204 r.p.m. (110% Nr) 
 Maximum 193 r.p.m. (104% Nr) 
 Minimum 167 r.p.m. (90% Nr) 
 Minimum 185 r.p.m. (100% Nr)"
Airspeed,"V NE (Never Exceed Speed) 99 knots between 38,000 lbs. and 42,000 lbs. 
 Gross weight. 115 knots up to 38,000 lbs. gross weight."
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"7 
 7 
 7 
 7 
 7 
 7"
CG Range,"Longitudinal C.G. Limits 
 (+324.0 To +352.0) at 23,000 lbs. 
 (+324.0 To +352.0) at 30,000 lbs. 
 (+328.0 To +352.0) at 38,000 lbs. 
 (+328.0 To +346.0) at 38,000 lbs. 
 (+328.0 To +346.0) at 42,000 lbs. 
 Straight Line Variation Between Points Given. (See chart.) 
 42,000 
 GROSS WEIGHT 
 (LBS.) 
 38,000 
 30,000 
 23,000 
 324 
 328 
 346 
 352 
 Station - Inches"
Empty Weight CG Range,None
Datum,Station 0 (Datum is 336 inches forward of main rotor centroid).
Leveling Means,Plumb line from top level plate inside cockpit aft door. (SEE NOTE 1.)
Maximum Weight,"42,000 lbs."
Minimum Crew,2 - pilot and copilot
Number of Seats,(See Note 14)
Maximum Cargo,See NOTE 6.
Fuel Capacity,"1351 gal. - 454 gal. at (+280.8), 454 gal. at (+397.3), 443 gal. at (+461.3)."
Oil Capacity,3.2 gal. at (+234.0) - (2 tanks 1.6 gal. each).
Control Movements,"For rigging information, see NOTE 3."
Eligible Serial No,"U.S. Military Surplus CH-54A helicopters as identified in Helicopter Transport 
 Services, LLC Report No. HTS-105, N.C., dated October 16, 2009, or later FAA 
 Approved revisions. A current copy is on file at Seattle ACO."
