Keyterm,Info
"A-2-582 
 Rev. 15 
 Textron Aviation 
 Army AT-11 
 Navy SNB-1 
 November 27, 2017",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. 
 Model Army AT-11 (Navy SNB-1), 4 PCLM, Approved May 2, 1946",
Engines,"Two (2) P&W Wasps Jr. SB, with one 4½N and one 9N damper each 
 See Item 108 for optional engines"
Fuel,"87 min. octane aviation gasoline for takeoff at 450 hp. 
 When 87 octane fuel is used in order to utilize 450 hp. for takeoff, at least one fuel tank 
 must be placarded for 87 octane fuel. Tank selector valve placard must designate that 
 tank and state that 87 octane fuel must be used for takeoff. 
 80 min. octane aviation gasoline for max. except takeoff and takeoff at 400 hp."
Engine Limits,"Maximum continuous 
 Sea level, 34.5 in. Hg., 2200 rpm. (400 hp.) 
 Straight line manifold pressure variation with altitude to 5000 ft., 
 33.5 in. Hg., 2200 rpm. (400 hp.) 
 Takeoff (one minute) 
 34.5 in. Hg., 2200 rpm. (400 hp.) 
 or 36.5 in. Hg., 2300 rpm. (450 hp.)"
Airspeed Limits,"Level flight or climb 
 203 mph. True Ind. 
 Glide or dive 
 243 mph. True Ind. 
 Flaps extended 
 117 mph. True Ind."
CG Range,(+107.0) to (+116.6) landing gear extended
Leveling Means,Lugs provided on outside bottom of fuselage between main wheels
Datum,"Forward of nose, 102 inches forward of centerline of main wing spar"
Maximum Weight,7850 lb.
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"15 
 9 
 9 
 9 
 10 
 13"
"I. 
 No of Seats 
 Variable - see Items 401 and 405 and NOTE 2(1) 
 Maximum Baggage 
 Nose compartment: 400 lb. (+50). Airplanes modified by Texas Engineering and 
 Manufacturing Co. with UC-45 type nose eligible for 600 lb. (+28) 
 See NOTE 2(j) for standard military models 
 Rear compartment: 300 lb. (+243) 
 Fuel Capacity 
 206 gal. (four tanks in wings, two 78 gal. tanks at +126, two 25 gal. tanks at +155) 
 Oil Capacity 
 16 gal. (8 gal. tank in each nacelle at +93) 
 Control Surface Movements 
 Wing flaps 
 Down 
 45 
 Elevator trim tab 
 Up 20 
 Down 14 
 Elevator 
 Up 35 
 Down 25 
 Aileron trim tab 
 Up 20 
 Down 20 
 Aileron 
 Up 45 
 Down 20 
 Rudder trim tab 
 Right 30 
 Left 30 
 Rudder 
 Right 25 
 Left 25 
 Stabilizer 
 Fixed 
 Serial Nos Eligible 
 All Army and Navy serial numbers. Use manufacturers serial number if available. 
 Airplanes modified by Texas Engineering and Manufacturing Company in accordance 
 with approved modification data are also eligible for certification. This modification 
 includes a fuselage nose section similar to Army UC-45. Allowable baggage in nose 
 baggage compartment is 600 lb. (+28). 
 Required Equipment 
 Items 1, 2, 101, 102, 103, 201, 202, 203, 301, 302, 303, 304, 401, 402. 
 Specifications Pertinent to All Models",
Certification Basis,Airworthiness Certificate only (CAR 4a)
Export Eligibility,"Eligible for export to all countries subject to the provisions of ASR No. 312 
 (MOP 2-4 contains the same information) except as follows: 
 (Note: Export license from State Department may be necessary for these models.) 
 Canada - Landplane eligible 
 Skipline - not eligible"
Equipment,"A plus (+) or minus (-) sign preceding the weight of an item indicates net weight change 
 when that item is installed."
1,"Hamilton Standard propellers, hubs 2D30, blades 6095A-15 or 
 157 lb. ea. (+35) 
 6095A-16, 6167A-15 or 6167A-16, 6101A-21 or 6101A-22,"
6101A21S or 6101A22S,"Diameter: 8’ 3-1/8” max., 8’ 7/8” min."
For interchangeable blade models see Prop. Spec. No. 206 (Note 6),
2,"Two propeller governors (Hamilton Standard 1A2-G5) 
 5 lb. ea. (+66)"
a Air Associates HC1026,8 lb. ea. (+31)
b Air Associates HC1027,"5 lb. ea. (+31) 
 Engine and Engine Accessories - Fuel and Oil System"
101,"Two oil radiators (G & O E-703-1) 
 12 lb. ea. (+76)"
either,"(1) United Aircraft U-550B0 
 4 lb. (+80)"
or,"(2) Romec R-XD1563 
 4 lb. (+80)"
either,"(1) Pesco 400 series 
 3 lb. ea. (+62)"
or,"(2) Thompson Products (Army type G-6) 
 3 lb. ea. (+62)"
