Keyterm,Info
"A34CE 
 Revision 7 
 Textron Aviation Inc. 
 T303 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model T303, Crusader, 6 PCLM (Normal Category), Approved August 24, 1981",
Engines,"Continental 
 Left - TSIO-520-AE 
 Right - LTSIO-520-AE"
Fuel,"100LL/100 Minimum Grade Aviation Gasoline 
 (See NOTE 4 for optional anti-icing additive.) 
 (See NOTE 7 for alcohol-based fuels warning.)"
Engine Limits,"For all maximum continuous power operation, 2400 r.p.m., 32.5 in. M.P. (250 hp.) up to 
 an altitude of 15,000 ft. in standard atmosphere. Above 15,000 ft. see schedule below: 
 Altitude 
 M.P. 
 15,000 ft. 
 32.5 in. 
 17,000 ft. 
 31.5 in. 
 19,000 ft. 
 30.5 in. 
 21,000 ft. 
 29.5 in. 
 23,000 ft. 
 28.5 in. 
 25,000 ft. 
 27.5 in. 
 For normal climb power operations, 2400 r.p.m., 24 in. M.P. (180 hp.) up to 25,000 ft. in 
 standard atmosphere. 
 For maximum cruise power operations, 2400 r.p.m., 24 in. M.P. (180 hp.) up to 23,000 
 ft. in standard atmosphere. Above 23,000 ft. the M.P. to be 23 in."
Page No,"1 
 2 
 3 
 4"
Rev No,"7 
 5 
 5 
 6"
Propeller and,"1. 
 McCauley constant speed, full feathering propeller installations"
Propeller Limits,"(a) (Left) McCauley 3AF32C506/82NEB-8 (P5065201-01) 
 Diameter: Not over 74.0 in., not under 72.5 in. No further reduction 
 permitted. 
 Pitch settings at 30 in. Sta.: 
 Low 19.6° to 18.7°, feather 81.3° to 80.0° 
 (b) (Right) McCauley 3AF32C507/L82NEB-8 (P5075203-01) 
 Diameter: Not over 74.0 in., not under 72.5 in. No further reductions 
 permitted. 
 Pitch settings at 30 in. Sta.: 
 Low 19.6° to 18.7°, feather 81.3° to 80.0° 
 (c) (Left) McCauley hydraulic governor DCFT290D16/T7, DCFTU290D16/T7, 
 DCFTS290D15/T7, or DCFTUS290D15/T7 
 (d) (Right) McCauley hydraulic governor DCFT290D11/T7, DCFTU290D11/T7, 
 DCFTS290D10/T7, or DCFTUS290D10/T7 
 (e) (Left) McCauley spinner and bulkhead assy. D5275-1 or D5275-2 
 (f) (Right) McCauley spinner and bulkhead assy. D5275-1 or D5275-2"
Airspeed Limits,"Never exceed 210 KIAS 
 Maximum structural cruising 
 175 KIAS 
 Flaps extended 
 125 KIAS 
 Maneuvering 
 148 KIAS 
 Air minimum control speed 
 65 KIAS 
 Landing gear extended speed 
 210 KIAS 
 Landing gear operating speed 
 Retraction 
 150 KIAS 
 Extension 
 175 KIAS"
CG Range Landing,Takeoff and Flight
Gear Extended,"(+151.2) to (+157.2) at 5150 lbs. 
 (+146.5) to (+157.2) at 3800 lbs. 
 Straight line variation between points given 
 Landing gross weight for optional main gear wheel (6.50 x 8) and brakes is 5150 lbs. 
 Therefore landing C.G. range is same as takeoff and flight noted above. 
 Landing gross weight for standard main gear wheel (6.00 x 6) and brakes is 5000 lbs. 
 Therefore landing C.G. range is: 
 (+150.7) to (+157.2) at 5000 lbs. 
 (+146.5) to (+157.2) at 3800 lbs. 
 Straight line variation between points given"
Empty Wt CG Range,None
Maximum Weight,"5150 lb. takeoff and flight 
 5150 lb. landing with optional main gear wheel and brakes 
 5000 lb. landing with standard main gear wheel and brakes 
 4850 zero fuel, 5175 ramp"
No of Seats,"6 (2 at +136 to +144, 2 at +170 to +180, 2 at +206 to +216) 
 T30300001 through T30300122 except T30300101 
 6 (2 at +136 to +144, 2 at +170 to +180, 2 at +206 to +226) 
 T30300101, T30300123 and up 
 See current Airplane Flight Manual for other seating arrangements"
Maximum Baggage,Reference weight and balance data
Fuel Quantity,"155 gal. (153 gal. usable), two 77.5 gal. tanks in wings at +161.5 
 See NOTE 1 for data on unusable fuel"
Oil Capacity,9 qt. (+117.6)(4 qt. usable) each engine
Engine Sump  Filter,See NOTE 1 for data on undrainable oil
Maximum Operating Altitude,"25,000 ft."
Control Surface Movements,"Wing flaps 
 0° +1° Up, 10° +0° -2° Down, 20° +2° Down, 
 30° +1° -2° Down 
 Main surfaces 
 Ailerons 
 Up 25° +1° 
 Down 15° +1° 
 Elevator 
 Up 25° +2° -0° 
 Down 20° +2° 
 Rudder 
 Right 30° +2° 
 Left 30° +2° 
 (Measured perpendicular to hinge line) 
 Tabs (main surfaces in neutral) 
 Aileron 
 Up 15° +1° 
 Down l5° +1° 
 Elevator 
 Up 15° +2° 
 Down l5° +2° 
 Rudder 
 Right 20° +2° 
 Down 20° +2° 
 (Measured perpendicular to hinge line)"
Serial Nos Eligible,"T30300001 through T30300175 (except as shown in Note 6.) (1982 Model) 
 T30300176 through T30300257 (except as shown in Note 6.) (1983 Model) 
 T30300258 through T30300315 (1984 Model)"
Data Pertinent to All Models,
Datum,111.92 in. forward of depression in nose gear jack point.
Leveling Means,"Two jig located nutplates and screws installed on left side of fuselage below side 
 windows and forward of cabin door."
Certification Basis,"Part 23 of the Federal Aviation Regulations dated February 1, 1965, as amended by 23-1 through 23-21 and Paragraphs 23.1545 
 and 23.1416 as amended by 23-23; in addition, FAR 36 dated December 1, 1969, as amended by 36-1 through 36-11. 
 Compliance with ice protection has been demonstrated in accordance with FAR 23.1419 when ice protection equipment is 
 installed in accordance with the airplane equipment list. 
 Application for type certificate dated November 16, 1978. Type Certificate No. A34CE issued August 24, 1981, obtained by the"
Production Basis,"Production Certificate No. 4. Delegation Option Manufacturer No. CE-1 authorized to issue airworthiness certificates under 
 delegation option provisions of Part 21 of the Federal Aviation Regulations."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations (see Certification Basis) must be installed 
 in the aircraft for certification. This equipment must include a current Airplane Flight Manual."
NOTE 1,"Current weight and balance report including list of equipment included in certificated empty weight, and 
 loading instructions when necessary, must be provided for each aircraft at the time of original certification. 
 The certified empty weight and corresponding center of gravity location must include unusable fuel of 12 lb. 
 at (+162.1) and full oil of 34 lb. at (+117.6)."
NOTE 2,"The placards specified in the FAA approved Airplane Flight Manuals listed below must be displayed: 
 T30300001 through T30300175 Cessna P/N D1596-13PH 
 T30300176 through T30300257 Cessna P/N D1602-13PH 
 T30300258 through T30300315 Cessna P/N D1607-13PH"
NOTE 3,"The cylinder head thermistors must be installed as follows: 
 Cylinder Head Number 
 LH Engine 
 5 
 RH Engine 
 5"
NOTE 4,"1% by volume isopropyl alcohol or .15% by volume ethylene glycol monomethyl ether approved for use as 
 fuel anti-icing additive when used as outlined in Cessna Service Letter ME73-25 dated November 2, 1973, or 
 subsequent revisions."
NOTE 5,"Mandatory inspection times for all wing and wing carry through structural components are contained in the 
 applicable Model T303 Series Maintenance Manual."
NOTE 6,"The following serial numbers were not completed under Production Certificate No. 4 and are not eligible for 
 U.S. Airworthiness Certificates. 
 T30300074 
 T30300167 
 T30300237 
 T30300092 
 T30300173 
 T30300240 
 T30300116 
 T30300193 
 T30300242 
 T30300138 
 T30300198 
 T30300147 
 T30300202 
 T30300150 
 T30300204 
 T30300152 
 T30300214 
 T30300154 
 T30300221 
 T30300156 
 T30300225 
 T30300158 
 T30300231 
 T30300161 
 T30300234 
 T30300164"
NOTE 7,"WARNING: Use of alcohol-based fuels can cause serious performance degradation and fuel 
 system component damage, and is therefore prohibited on Cessna airplanes. 
 In addition to the placards specified above, the prescribed operating limitations indicated by an asterisk (*) under Section I of 
 this data sheet must also be displayed as permanent markings."
