Keyterm,Info
"A33SO 
 Revision 10 
 Amphibian Aircraft 
 Technologies, LLC. 
 (Grumman) 
 HU-16A 
 HU-16B 
 HU-16C (UF-1, UF-1G) 
 HU-16D (UF-2) 
 HU-16E (UF-2G) 
 May 1, 2016",
Type Certificate Holder,"Amphibian Aircraft Technologies, LLC. 
 c/o Dunlap Bennett & Ludwig, PLLC 
 211 Church Street 
 Leesburg, Virginia 20175"
Type Certificate Holder Record,"Amphibian Aircraft International, Inc. transferred type certificate to Amphibian Aircraft 
 Technologies, LLC. on May 1, 2016 
 Robinson Air Crane, Inc. transferred type certificate to Amphibian Aircraft International, 
 Inc. on August 4, 2010. 
 Air Crane, Inc. transferred type certificate to Robinson Air Crane, Inc. on June 29, 2010."
"I - Grumman Model HU-16A (Restricted Category), approved September 29, 1988",
Engines,"2 Wright F1820-76A, B, C, D"
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"Low Impeller Ratio 
 HP 
 RPM 
 MP 
 ALT.FT. 
 Takeoff (five min.) 
 1425 
 2700 
 51.5 
 Sea Level 
 Takeoff (five min.) 
 1425 
 2700 
 50.5 
 2600 
 Maximum Continuous 
 1275 
 2500 
 46.5 
 Sea Level 
 Maximum Continuous 
 1275 
 2500 
 45.5 
 3500 
 Straight line variation between points given"
Propeller and Propeller Limits,"3 blade Hamilton Standard Hydromatic constant speed full feathering and 
 reversible with integral oil systems. 
 Hub Model No.: 43D50, 43D50-601, 603 or 637 
 Blade No.: 6601- ( ), 6601A-7 thru -9, or 6621A-7, Nickel Plated 6999-7 
 thru -9, or 7005-7, 7007B, 7007B-7 
 Pitch settings at the 42 in. station: 
 Low 
 16 degrees 
 Feather 
 89 degrees 
 Reverse 
 -12 degrees 
 Diameter: 
 Maximum 
 132.00 in. 
 Minimum 
 129.36 in."
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"10 
 5 
 5 
 6 
 9"
Airspeed Limits,"Vne (never exceed) 
 260 KIAS 
 Severe Turbulence 
 130 KIAS 
 Full Aileron Defection 
 150 KIAS 
 Landing Gear Extended 
 130 KIAS 
 Landing Lights Extended 
 120 KIAS 
 Flaps Down 15 
 175 KIAS 
 Flaps Down 30 
 135 KIAS 
 Flaps Full Down 40 
 115 KIAS 
 De-Icer Boot Operation 
 200 KIAS"
CG Range,"294"" (20.5% MAC) to 304.0"" (28% MAC)"
Datum,71.5 forward of nose jack pad
Leveling Means,"Leveled laterally by leveling lugs located in nose wheel well and longitudinally 
 by a plum bob drop from the small hole located in the shelf of either wheel well."
Maximum Weight,"33,500 lbs."
Minimum Crew,2 (pilot & copilot)
Fuel Capacity,"Right and Left Main Tanks 340 gal. (each), 2040 lbs., (+297.3) 
 Right and Left Float Tanks 212 gal. (each), 1272 lbs., (+307.5) 
 Right and Left Drop Tanks 295 gal. (each), 1770 lbs., (+295.0)"
Oil Capacity,"Right and Left Tanks 
 25.6 gals (each), 192 lbs., (+262.0)"
Control Surface Movement,"Wing Flaps 
 Down 40 + 3 
 Aileron Tab 
 Up 18+ 1 
 Down 12 + 1 
 Aileron 
 Up 17+ 1 
 Down 17 + 1 
 Elevator Tab 
 Up 5 + 1 
 Down 12 + 1 
 Elevator 
 Up 30+ 1 
 Down 20 + 1 
 Rudder Tab 
 Right 17+ 1 Left 25 + 1 
 Rudder 
 Right 20+ 1 Left 15 + 1"
Other Operating Limitation,"U.S.A.F. Flight Manual No. T.O. 1U-16(H)A-1, dated Apr. 8, 1965"
Serial Nos Eligible,"149836, 142428, 132429, 131266, 131892, 137900, 137926, 
 137927, 131916, 142361, 141276, 131911, 142361, 137930, 49-075"
"II - Grumman Model HU-16B, (Restricted Category), approved September 29, 1988",
Engines,"2 Wright F1820-76A, B, C, D"
Fuel,100/130 minimum grade aviation gasoline
