Keyterm,Info
"A-766 
 Revision 19 
 SWIFT 
 (Globe, TEMCO) 
 GC-1A 
 GC-1B 
 September 4, 2018",
Type Certificate Holder,"Swift Museum Foundation, Inc. 
 223 County Road 552 
 Athens, Tennessee 37303-6416"
Type Certificate Holder Record,"Globe Aircraft Company transferred TC 766 to Texas Engineering & Manufacturing 
 Company (TEMCO) in 1947. 
 TEMCO transferred TC 766 to Universal Aircraft Industries on May 14, 1956. 
 Universal Aircraft Industries transferred TC 766 to Univair Aircraft Corporation on 
 April 29, 1966. 
 Univair Aircraft Corporation transferred TC 766 to Swift Museum Foundation, Inc. on 
 July 14, 1980."
"I - Model GC-1A, 2 PCLM, Approved May 7, 1946",
Engine,"Continental, C-85-12 or C-85-12F"
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2575 rpm (85 hp)"
Airspeed limits,"Level flight or climb 
 140 mph (122 knots) True Ind. 
 Glide or dive 
 185 mph (161 knots) True Ind. 
 Flaps extended 
 90 mph ( 78 knots) True Ind."
CG Range,"(+31.4) to (+35.5) with L.G. extended. 
 Moment change due to retraction of gear +157 in. lbs."
Empty weight CG range,"(+29.3) to (+30.4) 
 If empty weight C.G. falls within pertinent range, it is unnecessary to check 
 critical forward and aft C.G. positions. Ranges are not valid for non-standard 
 arrangements."
Maximum weight,1570 lbs.
No seats,2 (+42.5)
Maximum baggage,50 lbs. (+60.5)
Fuel capacity,27.8 gals. (+47)
Oil capacity,4.5 qts. (-14.5)
Control surface movements,"Flaps 
 Down 
 39° or 30° 
 Elevators 
 Up 
 22° 
 Down 
 20° 
 Elevator trim tab 
 Up 
 23° 
 Down 
 17° 
 Ailerons 
 Up 
 19.5° 
 Down 
 15° 
 Rudder 
 Right 
 24° 
 Left 
 26°"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"18 
 16 
 11 
 16 
 13 
 16"
Serial Nos eligible,"2 to 1000, inclusive (also eligible as GC-1B upon completion of conversion 
 according to TEMCO Customer Service Maintenance Bulletin No. 27, dated 
 June 18, 1948.)"
Required equipment,"In addition to the pertinent required basic equipment specified in CAR 4a, the 
 following items of equipment must be installed: Items 1, 101; 105 or 110 and 
 111; 201, 202, 301, 302, and 303."
"II - Model GC-1B, 2PCLM, approved September 20, 1946",
Engine,Continental C-125-1 or C-125-2 (See NOTE 3 for optional engine)
Fuel,80 min. octane aviation gasoline
Engine limits,"For all operations, 2550 rpm (125 hp)"
Airspeed limits,"Level flight or climb 
 140 mph (122 knots) True Ind. 
 Glide or dive 
 185 mph (161 knots) True Ind. 
 Flaps extended 
 90 mph ( 78 knots) True Ind."
CG Range,"(+29.6) to (+34.7) with L.G. extended. 
 (Moment change due to retraction of gear +157 in. lbs.)"
Empty weight CG range,None
Maximum weight,1710 lbs.
No of seats,2 (+42.5)
Maximum baggage,100 lbs. (+60.5)
Fuel capacity,27.8 gals. (+47)
Oil capacity,2 gals. (-20.3)
Control surface movements,"Flaps 
 Down 
 30° 
 Elevators 
 Up 
 24° 
 Down 
 18.5° 
 Elevator trim tab 
 Up 
 10° 
 Down 
 22° 
 Ailerons 
 Up 
 19.5° 
 Down 
 16° 
 Rudder 
 Right 
 24° 
 Left 
 26°"
Serial Nos eligible,"1001 and up. (GC-1A, serial numbers 2 to 1000 inclusive are eligible as GC-1B 
 upon completion of conversion according to TEMCO Customer Service Maintenance 
 Bulletin No. 27, dated June 18, 1948.)"
Required equipment,"In addition to the pertinent required basic equipment specified in CAR 4a, the following 
 items of equipment must be installed: Items 3, 107, 110, 111, 201, 202, 301, 302, and 303."
Specifications Pertinent to All Models,
Datum,Forward face of firewall at bottom
Leveling means,Window sill between (+37) and (+62)
Certification basis,Type Certificate No. 766 (CAR 4a)
Production basis,"None. Prior to original certification a CAA agent must perform a detailed inspection 
 for workmanship, materials, and conformity with the approved technical data and a 
 check of the flight characteristics."
