Keyterm,Info
"A-746 
 Revision 7 
 Karl M. Gabriel 
 (Army L-2, L-2C) DC-65 (Army L- 
 2E) DF-65 (Army L-2D) DL-65 
 (Army L-2A, -2B, -2M) DCO-65 
 April 23, 2021",
Type Certificate Holder,"Karl M. Gabriel 
 31406 S. 855 PR SE 
 Kennewick, Washington 99338-1237"
Type Certificate Holder Record,"Taylorcraft Incorporated transferred A-746 to Robert J. Kuhlow on March 21, 1972. 
 Marianne Kuhlow assumed ownership on December 7, 2001. 
 Marianne Kuhlow transferred A-746 to Arizona Aerospace Foundation 
 on May 27, 2003. 
 Arizona Aerospace Foundation dba Pima Air and Space Museum 
 transferred to Karl M. Gabriel on April 23. 2021"
"I - Model DC-65 (Army L-2, L-2C), 2 PCLM Approved 25 November 
 1941. (Army L-2 same as DC-65 except for overhead window in cabin.)",
Engine,Continental A-65-8 (See item 308 for optional engines)
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2300 rpm (65 hp)"
Airspeed limits,"Level flight or climb 
 110 mph ( 96 knot)"
True Ind,"Glide or dive 
 140 mph (122 knot)"
Propeller limits,"Static r.p.m. at maximum permissible throttle setting: 
 Not over 2210, not under 2040. 
 No additional tolerance permitted. 
 Diameter - not over 72 in.; not under 70 in."
CG range,(+11.8) to (+19.5)
Empty weight CG range,(+12.6) to (+16.7)
Maximum weight,1250 lb.
No seats,"2 (+11) and (+40). Placard required: ""SOLO FROM FRONT SEAT ONLY."" 
 (See NOTE 3 for swivel type seats)."
Maximum baggage,20 lb. (+60)
Fuel capacity,14 gal. total (2 gal. fuselage tank (-18) and two 6 gal. wing tanks (+23))
Oil capacity,4 qt. (-38)
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"7 
 - 
 - 
 - 
 - 
 - 
 -"
Control surface movements,"Elevator 
 28° 
 Up 
 28° 
 Down 
 Elevator trim tab 
 41° 
 Up 
 41° 
 Down 
 Aileron 
 28° 
 Up 
 21° 
 Down 
 Rudder 
 25° 
 Right 
 25° 
 Left"
Serial Nos eligible,4002 and up and all AAF No. Use mfg. no. if available.
Required equipment,"Items 101, 102, 103, 104 and 105"
"II - Model DF-65 (Army L-2E), 2 PCLM Approved 25 November 1941. 
 (Same as DC-65 except for engine installation)",
Engine,Franklin 4AC-176-B2 (See Item 308 for optional engines)
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2200 rpm (65 hp)"
Airspeed limits,"Level flight or climb 
 110 mph ( 96 knot)"
True Ind,"Glide or dive 
 140 mph (122 knot)"
Propeller limits,"Static r.p.m. at maximum permissible throttle setting: 
 (1) With 4AC-176-B2 engine - 
 not over 2170 
 not under 2050 
 (2) With 4AC-176-BA2 engine - 
 not over 2315 
 not under 2150. 
 No additional tolerance permitted. 
 Diameter - not over 72 in.; not under 70 in."
CG range,(+11.8) to (+19.5)
Empty weight CG range,"(+12.9) to (+16.8) 
 If empty weight C.G. falls within this range, it is unnecessary to check 
 critical forward and aft C.G. positions. Range is not valid for 
 non-standard arrangements.)"
Maximum weight,1250 lb.
No seats,"2 (+11) and (+40). Placard required: ""SOLO FROM FRONT SEAT ONLY."" 
 (See NOTE 3 for swivel type seats)."
Maximum baggage,20 lb. (+60)
Fuel capacity,14 gal. total (2 gal. fuselage tank (-18) and two 6 gal. wing tanks (+23))
Oil capacity,5 qt. (-45)
Control surface movements,"Elevator 
 28° 
 Up 
 28° 
 Down 
 Elevator trim tab 
 41° 
 Up 
 41° 
 Down 
 Aileron 
 28° 
 Up 
 21° 
 Down 
 Rudder 
 25° 
 Right 
 25° 
 Left"
Serial Nos eligible,"4002 and up and all AAF No. Use mfg. no. if available. 4001 
 eligible at 1200 lb. maximum weight."
Required equipment,"Items 101, 102, 103, 104 and 105"
"III - Model DL-65), 2 PCLM Approved 25 November 1941. 
 (Same as DC-65 except for engine installation)",
Engine,Lycoming O-145-B2 (See Item 308 for optional engines)
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2550 rpm (65 hp)"
Airspeed limits,"Level flight or climb 
 110 mph ( 96 knots)"
True Ind,"Glide or dive 
 140 mph (122 knots)"
Propeller limits,"Static r.p.m. at maximum permissible throttle setting: 
 Not over 2315, not under 2100. 
 No additional tolerance permitted. 
 Diameter - not over 70 in.; not under 68 in."
CG range,(+11.8) to (+19.5)
Empty weight CG range,"(+12.9) to (+16.8) 
 If empty weight C.G. falls within this range, it is unnecessary to check critical 
 forward and aft C.G. positions. Range is not valid for non-standard arrangements."
Maximum weight,1250 lb.
No seats,"2 (+11) and (+40). Placard required: ""SOLO FROM FRONT SEAT ONLY."" 
 (See NOTE 3 for swivel type seats)."
Maximum baggage,20 lb. (+60)
Fuel capacity,14 gal. total (2 gal. fuselage tank (-18) and two 6 gal. wing tanks (+23))
Oil capacity,5 qt. (-45)
Control surface movements,"Elevator 
 28° 
 Up 
 28° 
 Down 
 Elevator trim tab 
 41° 
 Up 
 41° 
 Down 
 Aileron 
 28° 
 Up 
 21° 
 Down 
 Rudder 
 25° 
 Right 
 25° 
 Left"
Serial Nos eligible,4002 and up
Required equipment,"Items 101, 102, 103, 104 and 105"
"IV - Model DCO-65 (Army L-2A, L-2B AND L-2M), 2 PCLM Approved 24 February 1942 
 (Same as DC-65 except for rear view transparent cabin enclosure, revised cockpit arrangement, and revised 
 fuselage, and landing gear structure. Army L-2M is same as model DCO-65 except for revised rear 
 transparent enclosure, revised instrument panel, revised 6 gal. wing tank, closed cowl, revised engine 
 installation, spoiler installation, and operating limits as noted below:)",
Engine,Continental A-65-8.
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2300 rpm (65 hp)"
Airspeed limits,"Level flight or climb 
 110 m.p.h. ( 96 knot)"
True Ind,"Glide or dive 
 140 m.p.h. (122 knot) 
 Spoilers extended (L-2M) 
 90 m.p.h. ( 78 knot)"
Propeller limits,"Static r.p.m. at maximum permissible throttle setting: 
 (DCO-65, L-2A, L-2B) Not over 2350, not under 2000. 
 (L-2M) not over 2325, not under 2135. 
 No additional tolerance permitted. 
 Diameter - not over 72 in.; not under 70 in."
Center of gravity,"(DCO-65, L-2A, L-2B) (+12.3) to (+19.3)"
CG range,(L-2M) (+12.3) to (+17.56)
Empty weight CG range,"(DCO-65, L-2A, L-2B) (+13.2) to (+17.1) 
 (L-2M) (+13.2) to (+15.3) 
 If empty weight C.G. falls within this range, it is unnecessary to check 
 critical forward and aft C.G. positions. Ranges are not valid for 
 non-standard arrangements."
Maximum weight,"(DCO-65, L-2A, L-23) 1300 lb. 
 (L-2M) 1325 lb."
No of seats,"2 (+11) and (+37). Placard required: ""SOLO FROM FRONT SEAT."" 
 (See NOTE 3 for swivel type rear seats)."
Maximum baggage,"(DCO-65, L-2A, L-2B) 20 lb. (+59) 
 (L-2M) None."
Fuel capacity,"14 gal. total (2 gal. fuselage tank (-18) and two 6 gal. wing tanks (+23)); 
 (L-2M) (+24)"
Oil capacity,4 qt. (-38)
Control surface movements,"Elevator 
 28° 
 Up 
 28° 
 Down 
 Elevator trim tab 
 41° 
 Up 
 41° 
 Down 
 Aileron 
 28° 
 Up 
 21° 
 Down 
 Rudder 
 25° 
 Right 
 25° 
 Left 
 Spoilers (L-2M) 
 50° 
 Up 
 0° 
 Left"
Serial Nos eligible,"(DCO-65, L-2A, L-2B) 4002 and up and all AAF No. Use Mfg. No. if available. 
 (L-2M) 5166 and up"
Required equipment,"(DCO-65, L-2A, L-2B) Items 101, 102, 103, 104 and 105 
 (L-2M) Items 101, 102, 302 (e) and 304."
Specifications Pertinent to all Models,
Datum,Leading edge of wing
Leveling means,3/8 in. above top of stabilizer L.E. and top of stabilizer rear beam at fuselage.
Certification basis,Type Certificate No. 746 (CAR 4a)
Production basis,"None. Prior to original certification a CAA representative must perform a detailed 
 inspection for workmanship, materials, and conformity with the approved technical 
 data, and a check of the flight characteristics."
Export eligibility,Eligible for export to all countries subject to the provisions of Advisory Circular 21-2.
Equipment,"A plus (+) or minus (-) sign preceding the weight of an item indicates net weight change 
 when that item is installed."
1,"Propeller - Hartzell ground adjustable, hub HA-12U, blades 7414 to 6814 or 7214 to 6814M. 
 18 lb. (-58) 
 Eligible at diameter and static r.p.m. limits shown above for fixed pitch wood propellers."
"2. 
 Propeller - McCauley Model 1A90 with following limits:",
101,"Propeller - wood (fixed or adjustable pitch) 
 11 lb. (-58) 
 Engines and Engine Accessories - Fuel and Oil System"
"No aircraft of these models shall be eligible for original certification with single ignition engines after August 1, 1941. In 
 addition, no aircraft of these models shall be eligible for recertification with single ignition engines unless such aircraft were",
Carburetor air heater,1 lb. (-51)
Muffler No DA624,6 lb. (-36)
106.,
"107. 
 Carburetor air scoop & filter (Skinner Purifiers, Inc. model S-300A scoop & F-300A filter)",
