Keyterm,Info
"A00009WI 
 Revision 25 
 Textron Aviation Defense LLC 
 3000 
 December 13, 2019",
Type Certificate Holder,"Textron Aviation Defense LLC 
 9709 East Central 
 Wichita, Kansas 67206"
Type Certificate Holder Record,"Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Defense Company, LLC on April 12, 2013 
 Beechcraft Defense Company, LLC transferred to 
 Textron Aviation Defense LLC on April 5, 2017"
"I. 
 Model 3000 (PT, PF, PG, PI Series) (Military T-6A) (Acrobatic Category) (See NOTE 12 for restrictions) 
 Approved July 30 1999",
Engine,"One Pratt and Whitney of Canada, Ltd. of United Technologies Corp. 
 Pratt and Whitney Division PT6A-68 (turboprop)."
Fuel,"JP-4, JP-5, JP-8, JET-A, JET-A1, and JET-B. 
 Anti-Icing Additive per MIL-I-85470 is required in concentration of 
 .10% - .15% by volume."
Oil Engine and Gearbox,Pratt and Whitney Service Bulletin No. 18001 lists approved brand oils.
Engine Limits,"Maximum 
 Prop Shaft 
 Permissible 
 Shaft 
 N1 Gas Generator 
 Speed ( % ) 
 Speed (RPM) 
 Turbine Interstage 
 horsepower 
 Turbine (Deg. C) 
 Take Off 
 1100 
 104% 
 2000 
 820 
 Maximum Continuous 
 1100 
 104% 
 2000 
 820 
 Ground Idle 
 - 
 51% min. 
 - 
 750 
 Starting 
 - 
 - 
 - 
 1000 (5 sec.) 
 Transient 
 1447 (20 sec.) 
 104% 
 2200 
 870 (20 sec.) 
 All other engine limits noted in Engine TCDS E26NE"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10"
Rev No,"25 
 22 
 25 
 21 
 23 
 25 
 22 
 21 
 24 
 25"
"I. 
 Propeller and Propeller Limits 
 One (1) Hartzell HC-E4A–2 Hub with E9612 Blades 
 Diameter: 97 Inches (Maximum): 
 Minimum allowable for repair: 96 inches 
 No further reduction permitted. 
 Pitch Settings at: 
 Low Pitch Stop 
 15.1  .2 
 Feathered 
 86  .5 
 Propeller limits as per TCDS P10NE 
 Airspeed Limits KIAS 
 Maximum Operating Speed 
 316 
 Maximum Operating Mach No. 
 0.67 
 Maximum Flap Extension Speed 
 147 
 Landing Gear Extended 
 147 
 Maneuvering Speed 
 236 
 CG Range Landing 
 Allowable Forward C. G. up to 5212 lbs -F. S. 163.8 
 Gear Extended 
 Allowable Forward C. G. up to 6200 lbs -F. S. 164.8 
 Allowable Forward C. G. up to 6500 lbs -F. S. 166.8 
 Allowable Aft C. G. up to 6500 lbs -F. S. 169.4 
 Empty WT CG Range 
 F.S. 163.9 to F.S. 165.0 
 Maximum Weight 
 Ramp 
 6550 lbs 
 Takeoff 
 6500 lbs 
 Landing 
 6500 lbs 
 Zero Fuel 
 5500 lbs 
 Minimum Crew 
 One (1) Pilot 
 No of Seats and 
 Pilot 
 (F. S. 162.8) 
 Loading 
 Passenger 
 (F. S. 218.9) 
 Maximum Baggage 
 80 lbs. 
 (F. S. 271.0) 
 Fuel Capacity 
 TANK 
 CAP. GAL. 
 USABLE GAL. 
 ARM IN. 
 LH 
 92.0 
 90.0 
 +169.9 
 RH 
 92.0 
 90.0 
 +169.9 
 See NOTE 1 for data on unusable and undrainable fuel. 
 Note: Fuel tanks are interconnected and function as one tank. Fuel is free to 
 flow between tanks. Total usable fuel 90.0 + 90.0 = 180 gallons. 
 Oil Capacity 
 18 Quarts total at F. S. 89.4 
 See NOTE 1 for data on undrainable oil. 
 Maximum Operating Altitude 
 31,000 feet 
 Control Surface Movements 
 Rudder 
 Right 24  
 Left 24  
 Rudder Tab 
 Right 6  
 Left 11  
 Elevators 
 Up 18  
 Down 16  
 Elevator Trim Tab 
 Up 5.5  
 Down 22  
 Ailerons 
 Up 20  
 Down 11 
 Aileron Trim 
 Biased Centering Spring 
 Wing Flap 
 Takeoff 23  
 Landing 50  
 Speedbrake 
 67.5  
 I. 
 Serial Nos Eligible 
 PT-4 and after 
 PF-1 and after 
 PG-1 thru PG-25 
 PI-1 and after 
 Datum 
 Firewall Location F.S. 118.1 
 Leveling Means 
 Inclinometer on canopy rail measuring -6.00 degrees 
 Certification Basis 
 14 CFR Part 23 effective February 1, 1965 as amended by Amendment 23-1 
 through 23-47;14 CFR 23.201, 23.203, 23.207 as amended by Amendment 
 23-50; 14 CFR Part 34 effective September 10, 1990 as amended by 
 Amendment 34-3 effective February 3, 1999; 14 CFR Part 36 effective 
 December 1, 1969, as amended by Amendment 36-21 effective December 28, 
 1995; the Noise Control Act of 1972; Exemption No. 6869; and Special 
 Conditions 23-98-03-SC and 23-98-02-SC. 
 Equivalent Safety findings have been granted as follows: 
 23.562; 23.777(d); 23.785(d); 23.807(b)(5); 23.841(b)(5); 23.841(b)(6); 
 23.1305(c)(5); 23.1549(b); 23.1555(e)(2). See NOTE 29. 
 Application for Type Certificate was dated January 15, 1996. A one (1) year 
 extension of Type Certification date was granted via FAA letter dated January 
 26, 1999. The Model 3000 Type Certificate was obtained by Raytheon under 
 Delegation Option Procedures under authority of 14 CFR Part 21, Subpart J. 
 Production Basis 
 Production Certificate No. PC-8. S/N PT-4, PT-5 and PT-8 not produced under 
 PC-8. Authorized to issue airworthiness certificates under Organization 
 Designation Authorization ODA-230339-CE. 
 Equipment 
 The basic required equipment as prescribed in applicable airworthiness 
 regulations (see Certification Basis) must be installed in the aircraft for 
 certification. (See Limitations Section of FAA Approved Airplane Flight 
 Manual (AFM) for Kinds of Operation equipment list). 
 All pilots and passengers must receive Textron Aviation Defense (TA Defense) 
 approved egress training and wear TA Defense approved flight apparel per the 
 AFM. 
 II. Model 3000 (PN, PM Series) (Military T-6B, T-6C, T-6D) (Acrobatic Category) (See NOTE 12 for restrictions) 
 Approved August 6 2009",
Engine,"One (1) Pratt and Whitney of Canada, Ltd. of United Technologies Corp. 
 Pratt and Whitney Division PT6A-68 (turboprop)."
Fuel,"JP-4, JP-5, JP-8, JET-A, JET-A1, and JET-B. 
 Anti-Icing Additive per MIL-I-85470 is required in concentration of 
 10% - .15% by volume."
Oil Engine and Gearbox,Pratt and Whitney Service Bulletin No. 18001 lists approved brand oils.
Engine Limits,"Maximum 
 Prop Shaft 
 Permissible 
 Shaft 
 N1 Gas Generator 
 Speed ( % ) 
 Speed (RPM) 
 Turbine Interstage 
 horsepower 
 Turbine ( Deg. C) 
 Take Off 
 1100 
 104% 
 2000 
 820 
 Maximum Continuous 
 1100 
 104% 
 2000 
 820 
 Ground Idle 
 - 
 51% min. 
 - 
 750 
 Starting 
 - 
 - 
 - 
 1000 (5 sec.) 
 Transient 
 1447 (20 sec.) 
 104% 
 2200 
 870 (20 sec.) 
 All other engine limits noted in TCDS E26NE"
Propeller and Propeller Limits,"One (1) Hartzell HC-E4A–2 Hub with E9612 Blades 
 Diameter: 97 Inches (Maximum): 
 Minimum allowable for repair: 
 96 inches 
 No further reduction permitted. 
 Pitch Settings at: 
 Low Pitch Stop 
 15.1  .2 
 Feathered 
 86  .5 
 Propeller limits as per TCDS P10NE"
