Keyterm,Info
"A1CE 
 Revision 38 
 Textron Aviation 
 19A 
 B23 
 B19 
 C23 
 M19A 
 A24 
 23 
 A24R 
 A23 
 B24R 
 A23A 
 C24R 
 A23-19 
 A23-24 
 November 27, 2017",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. 
 Model 23, Musketeer, 4 PCLM (Normal Category), 2 PCLM (Utility Category), Approved February 20, 1962",
Engine,Lycoming O-320-D2B
Fuel,91/96 minimum grade aviation gasoline
Engine limits,"For all operations, 2700 rpm (160 hp.)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13"
Rev No,"38 
 31 
 33 
 26 
 26 
 26 
 26 
 25 
 28 
 26 
 31 
 30 
 30"
Page No,"14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23 
 24 
 25 
 26"
Rev No,"25 
 25 
 27 
 27 
 27 
 26 
 34 
 25 
 25 
 25 
 26 
 26 
 37"
Propeller and,Sensenich M74DM-0-60
propeller limits,"Static rpm at maximum throttle setting: Not over 2400, not under 2300 
 Diameter: 74 in., no cutoff permitted 
 OR 
 Flottorp F1C-7660-2 
 Static rpm at maximum throttle setting: Not over 2400, not under 2300 
 Diameter: 74 in., no cutoff permitted 
 OR 
 Sensenich M74DM-0-56 
 Static rpm at maximum throttle setting: Not over 2400, not under 2300 
 Diameter: 74 in., no cutoff permitted 
 OR 
 Sensenich 74DM6-0-60 
 Static rpm at maximum permissible throttle setting: Not over 2400, not under 2300 
 Diameter: 74 in., no cutoff permitted 
 OR 
 Sensenich 74DM6-0-56 
 Static rpm at maximum permissible throttle setting: Not over 2400, not under 2300 
 Diameter: 74 in., no cutoff permitted"
Airspeed limits,"Never exceed 
 171 mph. (148 knots)"
CAS,"Maximum structural cruising 
 151 mph. (131 knots) 
 Maneuvering 
 132 mph. (115 knots) 
 Flaps extended 
 110 mph. ( 95 knots)"
