Keyterm,Info
"A00073CE 
 Revision 2 
 Game Composites 
 GB1 GameBird 
 June 18, 2020",
Type Certificate Holder,"Game Composites LLC 
 3201 SW I Street 
 Bentonville, Arkansas 72712"
Type Certificate Holder Record,"Game Composites Ltd transferred TCDS A00073CE to Game 
 Composites LLC on March 28, 2019. See NOTE 5."
"I. Model GB1 GameBird, (Acrobatic Category), Approved August 29, 2017",
Engine,"One Lycoming AEIO-580-B1A, TCDS E00004NY 
 Air intake tubes replaced by Game Composites design"
Fuel,100/100LL minimum grade aviation gasoline
Engine Limits,"Maximum Take-Off, 2600 rpm (303 hp) 
 Continuous Operation, 2600 rpm (303 hp)"
Propeller,"(a) MT Propeller Entwicklung GmbH MTV-14-B-C/C190-130, 
 TCDS P3BO 
 (b) Spinner: P-1369 (4R1) 
 (c) Governor: P-880-41, pre-adjusted to max. 2600 RPM"
Propeller Limits,"Diameter 
 74.8 in ± 0.2 in (1900 mm ± 5 mm) 
 Low Pitch 
 9° ± 0.2° 
 High Pitch 
 30° ± 1° 
 Pitch Radius at 
 29.92 in (760 mm)"
Airspeed Limits,"VNE 
 234 KIAS, 269 mph 
 VNO 
 200 KIAS, 230 mph 
 VO 
 175 KIAS, 201 mph"
CG Range,"Takeoff, flight and landing: 
 22.8 in / 580 mm (25% MAC) to 31.1 in / 780 mm (34% MAC) 
 aft of datum (at all weights)"
Empty Wt CG Range,None
Page No,"1 
 2 
 3 
 4"
Rev No,"2 
 2 
 2 
 2"
Reference Datum,Vertical face of firewall
Leveling Means,Horizontal frame of cockpit canopy frame
Maximum Weight,"Maximum Empty Weight 
 1477 lbs (670 kg) 
 Maximum Take-off Weight 
 operated up to ± 10g, 1940 lbs (880 kg) 
 operated up to ± 6g, 2200 lbs (999 kg) 
 Maximum Landing Weight 
 operated up to ± 10g, 1940 lbs (880 kg) 
 operated up to ± 6g, 2200 lbs (999 kg)"
Minimum Crew,1 pilot (rear seat)
No of Seats,"2 
 (front seat) fixed seat at 45.66 in (1160 mm) aft of datum 
 (rear seat) fixed seat at 85.03 in (2160 mm) aft of datum"
Maximum Baggage,"33 lbs (15 kg) total in baggage area behind pilot’s seat 
 at 98.42 in (2500 mm) aft of the datum 
 Carriage of baggage prohibited during aerobatic maneuvers"
Fuel Capacity,"81 gallons (311 liters) total: 
 two 28-gallon wing tanks at 12.99 in (330 mm) aft of the datum, and 
 one 25-gallon acro tank at 10.23 in (260 mm) aft of datum 
 81 gallons (309 liters) usable 
 See Note 1."
Oil Capacity,"16 quarts (15.15 liters) 
 See Note 1."
Smoke Oil Capacity,"7.4 gallons (34 liters) at 39.36 in (1000 mm) aft of the datum 
 See Note 1."
Ballast,"1 - 25.5 lbs (11.5kg) at 169.29 in (4300 mm), See AFM. 
 2 - 30 lbs (13.5kg) at 165.35 in (4200 mm), See AFM."
Control Surface Movements,"Aileron 
 ± 22.5° ± 2° 
 Trim Tab (on RH aileron 
 ± 30° ± 3° 
 Elevator 
 ± 30° ± 3° 
 Trim tab (on LH elevator) + 5°, - 40° 
 Rudder 
 ± 30° ± 3°"
Manufacturer’s Serial,GB1 serial numbers 0001 and on
Certification Basis,"(1) Part 23 of Title 14 of the Code of Federal Regulations effective 
 February 1, 1965, as amended by Amendments 23-1 through 23- 
 62; 
 (2) Part 36 of Title 14 of the Code of Federal Regulations effective 
 December 1, 1969, as 
 amended by Amendments 36-1 
 through 36-30; 
 (3) Equivalent levels of safety as follows: 
 (a) TC00699CE-A-F-2: 14 CFR §§ 23.45, 23.51, 23.63, 23.67, 
 23.73, 23.77, 23.161, 23.181, 23.221, 23.251, 23.253, 23.571, 
 23.785, 23.831, 23.1195, 23.1197, 23.1199, 23.1201, 
 23.1527, 23.1545, 23.1583 [Amendment 23-62 Errors]; 
 (b) TC00699CE-A-F-3: 14 CFR § 23.207 Stall Warning. 
 (c) TC00699CE-A-F-4: 14 CFR § 23.781(b), Cockpit Control Knob 
 Shape. 
 (4) Special Conditions as follows: 
 (a) Special Conditions No. 23-17-02-SC: Acrobatic Category 
 Aerodynamic Stability; SC23.173 Static longitudinal stability, 
 and SC23.177 Static directional and lateral stability. 
 Type Certificate A00073CE issued August 29, 2017. 
 Application for type certificate dated March 10, 2014. 
 Not approved for ditching; compliance with the provisions for ditching 
 equipment in accordance with 14 CFR § 23.1415(a)(b) has not been 
 demonstrated. 
 Approved for VFR-day only. Flight in known icing prohibited."
Production Basis,24SW
Equipment,"The basic required equipment as prescribed in the applicable 
 airworthiness regulations (see Certification Basis) must be installed in 
 the airplane for certification. 
 In addition, the following items of equipment are required: 
 Airplane Flight Manual, Document No. AFM-GB1-0000-00-02, Revision 
 A03, dated March 22, 2019, or later approved revision."
NOTE 1,"A current weight and balance report, including a list of equipment 
 included in the certificated empty weight, and loading instructions 
 when necessary, must be provided for each aircraft at the time of 
 original certification. The certificated empty weight and 
 corresponding center of gravity location must include full oil and 
 unusable fuel."
NOTE 2,"The placards specified in the approved Airplane Flight Manual must be 
 displayed."
NOTE 3,"Instructions for Continued Airworthiness and Service Life Limited 
 components are included in the Airplane Maintenance Manual 
 Document No. AMM-GB1-0000-00-02, Revision A01, dated March 22, 
 2019, or later accepted revision. Revisions to the Airworthiness 
 Limitations Section (ALS) must be approved by the FAA."
NOTE 4,"Production Certificate 24SW was issued on June 13, 2019. GB1 
 Gamebird aircraft S/N 0002 thru S/N 0007 produced before this date 
 were inspected by an FAA representative before the original 
 airworthiness certificate was issued."
NOTE 5,"Game Composites Ltd, a company in the United Kingdom, was 
 originally granted a validated import Type Certificate under § 21.29 for 
 the Model GB1 GameBird. The company later transferred the Type 
 Certificate to Game Composites LLC in the United States and was 
 granted a new Type Certificate under § 21.21."
