Keyterm,Info
"1H11 
 Revision 20 
 Centerpointe Aerospace Inc. 
 S-58A 
 S-58J 
 S-58B 
 S-58BT 
 S-58C 
 S-58DT 
 S-58D 
 S-58ET 
 S-58E 
 S-58FT 
 S-58F 
 S-58HT 
 S-58G 
 S-58JT 
 S-58H 
 Military Models (See Note 6, 7, 8) 
 September 19, 2019",
Type Certificate Holder,"Centerpointe Aerospace Inc 
 279 Blackland Road 
 Royse City, TX 75189"
Type Certificate Holder Record,"California Helicopter Airways Inc. became Centerpointe Aerospace Inc. on September 19, 2019. 
 Sikorsky Aircraft transferred TC 1H11 to California Helicopter Airways Inc. on May 06, 2015."
"I. - Model S-58A, S-58B, S-58C, 14 PLCH, Approved August 2, 1956, Model S-58D, 14 PLCH, Approved December 15, 
 1961, Model S-58E, 14 PLCH, Approved May 27, 1971, Model S-58F, S-58G, S-58H, S-58J, 14 PLCH, Approved 
 March 15, 1972. (See Note 6, 7, 8 for Military versions.)",
Engine,"1. 
 Wright Cyclone 989C9HE-2 or 
 2. 
 Wright Cyclone 998C9HE-2 engine (Same limitations as for Wright 989C9HE-2)"
Fuel,"115/145, 100/130 minimum grade aviation gasoline"
Engine limits,"M.P. 
 HP 
 R.P.M. 
 in Hg. 
 Alt. 
 Fuel Grade 115/145 
 Maximum continuous 
 1275 
 2500 
 47.5 
 S.L. 
 Maximum continuous 
 1275 
 1500 
 46.0 
 3500 ft. 
 Takeoff (five minutes) 
 1525 
 2800 
 56.5 
 S.L. 
 Takeoff (five minutes) 
 1525 
 2800 
 55.5 
 700 ft. 
 (Straight line manifold pressure variation with altitudes shown) 
 Fuel Grade 100/130 (Item 401(f) required) 
 Maximum continuous 
 1275 
 2500 
 47.5 
 S.L. 
 Maximum continuous 
 1275 
 2500 
 46.0 
 3500 ft. 
 Takeoff (five minutes) 
 1425 
 2800 
 53.0 
 S.L. 
 Takeoff (five minutes) 
 1425 
 2800 
 52.0 
 2900 ft. 
 (Straight line manifold pressure variation with altitude shown)"
Rotor limits,"Maximum 258 r.p.m. 
 Minimum 170 r.p.m. See NOTE 3 for required placard."
Airspeed limits,"Maximum never exceed 120 knots CAS (117 knot IAS). 
 See NOTE 3 for required placard."
CG range,(+129.6) to (+146.7)
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19"
Rev No,"17 
 16 
 16 
 18 
 16 
 18 
 18 
 17 
 17 
 16 
 16 
 16 
 16 
 16 
 17 
 18 
 18 
 16 
 20"
Empty wt CG range,None
