Keyterm,Info
"A16SO 
 Revision 2 
 Falcon 
 F-1 
 April 2, 1996",
Type Certificate Holder,"Elzie Wright, Jr. 
 Route 1, Box 467 
 Jamestown, TN 38556"
"Model F-1, 2 POLB (Normal Category), Approved May 21, 1975",
Engine,Lycoming O-320-A2B with Marvel Schebler Carburetor MA4SPA/10-5135
Fuel,80/87 minimum grade aviation gasoline
Engine limits,150 HP @ 2700 RPM for all operations
Propeller and,"McCauley, fixed-pitch, 1A175/GM8042, Diameter 80 in. max.,"
propeller limits,78 in. min. No additional cutoff permitted
Static RPM,"2450 RPM max. 
 2350 RPM min. No additional tolerance permitted"
Airspeed limits,"Vne (Never exceed) 
 120 MPH (104 KT.)"
CAS,"Va (Maneuvering) 
 106 MPH ( 92 KT.) 
 Vno (Maximum structural cruising) 
 106 MPH ( 92 KT.)"
CG range,"(+23.6 to +27.0) at 1900 pounds 
 (+23.6) at 1900 pounds or less 
 (+27.0) at 1900 pounds or less 
 Straight line variation between points given."
Datum,Forward face of firewall
Leveling means,Upper left longeron at forward cockpit
Maximum weight,1900 pounds
Number of seats,"Two (one @ +29.0, one @ +62.0)"
Maximum baggage,25 pounds @ +83.0
Fuel capacity,"28.4 U.S. gallons @ +23.0) Usable 26.2 U.S. gallons. 
 See Note 1 for unusable fuel."
Page No,"1 
 2"
Rev No,"2 
 2"
Oil capacity,8 qts. @ -36.0. 6 qts. usable.
Control surface movements,"Ailerons 
 Upper: 
 9° ± 2° 
 Up 
 19° ± 2° 
 Down 
 Lower: 
 9° ± 2° 
 Up 
 14° ± 2° 
 Down 
 Elevator 
 32° ± 2° 
 Up 
 30° ± 2° 
 Down 
 Elevator tab 
 12° ± 2° 
 Up 
 35° ± 2° 
 Down 
 (Elevator Neutral) 
 Rudder 
 Left: 
 25° ± 2° 
 Right: 
 30° ± 2°"
Serial Numbers,003 and up.
Data pertinent to all models,
Empty Weight CG Range,None.
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification. In addition, 
 the following is required. 
 a. FAA approved Flight Manual dated May 21, 1975. 
 b. See approved equipment list, Airplane Flight Manual."
Certification basis,"FAR 21, effective February 1, 1965, including Amendments 1 through 37. 
 FAR 23, effective February 1, 1965, including Amendments 1 through 12. 
 Date of application for Type Certificate, October 24, 1972."
Production basis,"None. Prior to original certification of each aircraft, an FAA representative must 
 perform a detailed inspection for workmanship, materials, and conformity with the 
 approved technical data, and a check of the flight characteristics."
Export eligibility,"Aircraft will be eligible for issuance of an export certificate of airworthiness subject to 
 compliance with Federal Aviation Regulation Part 21, Subpart L, Section 21.321 
 through 21.339. Special requirements of specific foreign countries are contained in 
 Advisory Circular 21-2B."
NOTE 1,"Current weight and balance report, including list of equipment included in certificated empty weight and 
 loading instructions, must be provided for each aircraft at the time of original certification. The empty weight 
 and the corresponding center of gravity location must include the following unusable fuel: 
 13.2 pounds at (+23.0)"
NOTE 2,"All placards required in the approved Airplane Flight Manual must be installed in the appropriate locations. In 
 addition,those placards not in the AFM but approved during type certification, are listed in the Maintenance 
 Manual along with their location."
