Keyterm,Info
"H18NM 
 Revision 5 
 Siller Helicopters, Inc. 
 CH-54A 
 July 24, 2012",
Type Certificate Holder,"Siller Helicopters, Inc. 
 1250 Smith Road 
 Yuba City, CA 95991"
Type Certificate Holder Record,"Siller Helicopters, LLC 
 1250 Smith Road 
 Yuba City, CA 95991 
 Siller Helicopters, 
 1250 Smith Road, 
 Yuba City, CA 95991"
"I 
 Model CH-54A (Restricted Category Rotorcraft) Approved August 15, 1994. (See NOTES Section)",
Engines,(2) Pratt & Whitney JFTD12A-4A (T73-P-1)
Fuel,"ASTM-D1655 (Jet A, Jet A-1, Jet B) (See Note 13 for Alternative Fuels)"
Transmission Limits,"Turbine 
 Inlet 
 Power 
 Gas 
 Rating 
 Torque 
 Temp. 
 Output 
 Turbine 
 Generator 
 (T5) 
 (% Q) 
 Horsepower 
 Speed 
 Speed (N1) 
 (HP) 
 (N2) 
 Dual Engine Limits 
 Military Power (30 Min.) 
 81 
 9000 
 105% 
 104% 
 688º-C 
 Normal Continuous Cruise 
 66 
 8000 
 95-104% 
 40-104% 
 655º-C 
 One Engine Limits 
 One Engine Inop (30 Min.) 
 100 
 4500 
 105% 
 104% 
 688°-C 
 Max. Continuous Cruise 
 79 
 4000 
 95-104% 
 40-104% 
 655º-C 
  
 (%Q) Values are Main Transmission Limits 
 Takeoff and maximum continuous horsepower ratings are normally obtained at a power 
 turbine speed of 9000 r.p.m. (100% N2). 
 Total power for two-engine operation is limited to 6600 s.h.p. for takeoff and 5400 s.h.p. 
 maximum continuous. 
 Refer to Department of the Army Technical Manual No. TM55-1520-217-10-1, 
 Operator’s Manual, Army Model CH-54A Helicopters, Chapter 5, for additional 
 limitation data."
Rotor Speed Limits,"Power Off 
 Power On 
 Maximum 204 r.p.m. (110%Nr) 
 193 r.p.m. (104%Nr) 
 Minimum 167 r.p.m. (90%Nr) 
 185 r.p.m. (100%Nr)"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"5 
 4 
 4 
 4 
 4 
 -"
