Keyterm,Info
"A-808 
 Revision 12 
 CURTISS-WRIGHT 
 C-46F 
 April 10, 1959",
Holder of Type Certificate,"Skyways International Trading and Transport Co. 
 Miami, Florida"
"I - Model C-46F, Approved September 23, 1948",
Engine,"2 P&W Military R-2800-75, -51 or -43"
Fuel,100/130 Min. grade aviation gasoline
Engine limits,"Maximum continuous, low blower: 
 (Sea level) 43.2 in.Hg., 2400 rpm (1600 hp) 
 (Straight line manifold pressure variation with altitude to 5300 ft.) 
 41.5 in.Hg., 2400 rpm (1600 hp) 
 or (See NOTE 3 for requirements) 
 (Sea level) 44.0 in.Hg., 2550 rpm (1700 hp) 
 (Straight line manifold pressure variation with altitude to 5500 ft.) 
 43.0 in.Hg., 2550 rpm (1700 hp) 
 Maximum continuous, high blower: 
 (9000 ft.) 
 43.5 in.Hg., 2400 rpm (1450 hp) 
 (13000 ft.) 43.0 in.Hg., 2400 rpm (1450 hp) 
 Take-off (two minutes), 52 in.Hg., 2700 rpm (2000 hp)"
Propellers,"2 Ham. Std., hubs 23E50, blades 6491-0 or 6801-0 
 (Blades 6491 and 6801 may be installed in same hub.) 
 Diameter: Max. 15' 3/8"", min. allowable for repairs 14' 8-1/2"". 
 Min. low pitch setting, 10° at 72"" sta. 
 or 
 2 Curtiss hubs C543S with Curtiss blades 814-3C3-18 
 or American blades C3821306 
 Max. diameter 13'6"". 
 Min. low pitch setting 17° at sta. 54."
Airspeed limits,"Maneuvering 
 163 mph (142 knots) True Ind. 
 Cruising 
 240 mph (209 knots) True Ind. 
 Never exceed 
 270 mph (235 knots) True Ind. 
 Flaps extended 
 135 mph (118 Knots) True Ind. 
 Landing gear extended 
 150 mph (130 knots) True Ind."
CG range,(+308.0) to (+324.4)
Gear extended,"Effect of retracting landing gear is +21,029 in.lbs."
Maximum weight,"45,000 lbs. only when cowling louvers on each engine are closed off;"
See NOTE 8 for,"otherwise eligible for 44,000 lbs. and the following placard required:"
passenger operation,"""Use of high blower, except for periodic exercise, unauthorized."""
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"12 
 12 
 12 
 12 
 12"
No seats,"Variable - See approved loading schedule. 
 Maximum passengers 62. Three emergency openings in addition to the 
 main door must be provided. 
 Crew: 2 pilots (+80) and engineer (+114)"
