Keyterm,Info
"A19SW 
 Revision 12 
 Air Tractor 
 AT-602 
 AT-802 
 AT-802A 
 May 19, 2020",
Type Certificate Holder,"Air Tractor, Inc. 
 Olney, Texas 76374"
"I - Model AT-802A 1 PCLM (Restricted Category), Approved December 17, 1992",
Engine,"Pratt & Whitney PT6A-45R, PT6A-65AR, PT6A-65B, PT6A-65R, PT6A-65AG, PT6A-67R, PT6A-67AG, 
 PT6A-67AF, or PT6A-67F."
Fuel,"ASTM D1655-70, JET A, JET A1, JET B, MIL-T-5624, JP-4, JP-8. 
 For required use of anti-icing additives and emergency use of aviation gasoline per MIL-G-5572, refer to the 
 FAA Approved Airplane Flight Manual."
Oil,"MIL-L-7808, MIL-L-23699."
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
Setting,"Ft-Lb 
 Observed 
 RPM 
 RPM 
 Pressure 
 Temp 
 ITTC 
 % 
 PSIG 
 ITTC 
 C"
Takeoff,"1173 
 3625 
 800 
 (5 min) 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Continuous,"1020 
 3150 
 800 
 104.0 
 1700 
 90 to 135 
 0 to 99"
Run,"700 
 58.0 
 60 Min. 
 -40 to 99"
Starting,"800 
 1000 
 (5 sec) 
 0 to 200 
 -40 to 99"
Transient,"5100 
 850 
 (20 sec) 
 104.0 
 1870 
 60 Min. 
 0 to 110 
 (20 sec)"
Reverse,"315 
 1000 
 800 
 1650 
 90 to 135 
 0 to 99"
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
Setting,"Ft-Lb 
 Observed 
 RPM 
 RPM 
 Pressure 
 Temp 
 ITTC 
 % 
 PSIG 
 ITTC 
 C"
Takeoff,"1100 
 3625 
 820 
 (5 min) 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Continuous,"1100 
 3625 
 810 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Run,"700 
 58.0 
 60 Min. 
 -40 to 99"
Starting,"700 
 1000 
 (5 sec) 
 0 to 200 
 -40 to 99"
Transient,"5100 
 870 
 (20 sec) 
 104.0 
 1870 
 40 to 200 
 0 to 110 
 (20 sec)"
Reverse,"900 
 760 
 1650 
 90 to 135 
 0 to 99"
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
Setting,"Ft-Lb 
 Observed 
 RPM 
 RPM 
 Pressure 
 Temp 
 ITTC 
 % 
 PSIG 
 ITTC 
 C"
Takeoff,"1295 
 4000 
 820 
 (5 min) 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Continuous,"1173 
 3625 
 810 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Run,"715 
 58.0 
 60 Min. 
 -40 to 99"
Starting,"700 
 1000 
 (5 sec) 
 0 to 200 
 -40 to 99"
Transient,"5100 
 870 
 (20 sec) 
 104.0 
 1870 
 40 to 200 
 0 to 110 
 (20 sec)"
Reverse,"900 
 760 
 1650 
 90 to 135 
 0 to 99"
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
Setting,"Ft-Lb 
 Observed 
 RPM 
 RPM 
 Pressure 
 Temp 
 ITTC 
 % 
 PSIG 
 ITTC 
 C"
Takeoff,"1295 
 4000 
 820 
 (5 min) 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Continuous,"1220 
 3770 
 810 
 104.0 
 1700 
 90 to 135 
 10 to 99"
Run,"715 
 58.0 
 60 Min. 
 -40 to 99"
Starting,"1000 
 (5 sec) 
 0 to 200 
 -40 to 99"
Transient,"5100 
 870 
 (20 sec) 
 104.0 
 1870 
 40 to 200 
 -40 to 110 
 (20 sec)"
Reverse,"900 
 760 
 1650 
 90 to 135 
 0 to 99"
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
