Keyterm,Info
"H1NE 
 Revision No 48 
 Sikorsky 
 Models S-76A 
 S-76B 
 S-76C 
 S-76D 
 January 29, 2021",
TYPE CERTIFICATE TC HOLDER,"Sikorsky Aircraft Corporation 
 6900 Main Street 
 Stratford, CT 06497-9129"
I MODEL NUMBER,"S-76A (Transport Helicopter, Category B), Approved November 21, 1978 
 (Transport Helicopter, Category A), Approved January 9, 1979"
ENGINES,"2 Allison Engine Company Model 250-C30, or 2 Model 250-C30S, 
 or 1 each Model 250-C30 and Model 250-C30S. (See Note 11.)"
FUEL,"PRIMARY: JP-4/JP-5**/JP-8/Jet A**/Jet A1**/Jet B/GB6537-94(RP-3)** 
 ALTERNATE: 
 **AVGAS/Jet A, A1, or JP5 mixture. 
 Do not use above 4oC (40oF). (See Note 5.) 
 ** For operations below 4oC (40oF), anti-ice additive 
 required. (See Note 6.)"
ENGINE LIMITS,"SEA LEVEL STATIC / STANDARD DAY 
 TORQUE 
 GAS GENERATOR 
 POWER TURBINE 
 LIMITS 
 SPEED LIMITS (N1) 
 INLET(T5)"
Takeoff 5 minutes,"104.6% 
 53,550 (105.0%) 
 768 Deg C 
 104.6% 
 53,550 (105.0%) 
 768 Deg C"
OEI 30 minutes,"104.6% 
 53,550 (105.0%) 
 798 Deg C"
OEI 212 minutes,"111.2% 
 53,550 (105.0%) 
 826 Deg C"
16 second transient OEI,"111.2% to 155.0% 
 - - - 
 - - -"
10 second Transient Starting,"- - - 
 53,550 (105.0%) to 54,060 (106%) 
 826 to 927 Deg C"
Normal Range,"95% to 107% 
 Varies linearly from 114% at flight autorotation to 107.1% at 2½-minute 
 power."
Maximum 15second,"Varies linearly from 119% at flight autorotation to 109% at 2½-minute 
 power."
2,"3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23"
20,"23 
 20 
 20 
 24 
 21 
 21 
 21 
 48 
 48 
 44 
 44 
 44 
 44 
 47 
 48 
 45 
 41 
 43 
 40 
 48 
 48"
Engine torque,"100% = 564 foot-pounds 
 See Flight Manual for T5 (power turbine inlet temperature) limits and power 
 turbine (N2) speed limits."
ROTOR LIMITS,"POWER OFF 
 Maximum 115% Nr (336 r.p.m.) 
 Minimum 87% Nr (255 r.p.m.) 
 POWER ON 
 Maximum 107% Nr (313 r.p.m.) 
 Minimum 100% Nr (dual engine operation) 
 Minimum 96% Nr (one engine inoperative) (OEI)"
VNE never exceed Power On,"155 knots (CAS), 155 knots (IAS). See Flight Manual for variations of VNE 
 with gross weight and density altitude."
VLEVLO gear extended gear operating,"130 knots (CAS), 130 knots (IAS)."
VNE Power Off,"135 knots (CAS), 141 knots (IAS). 
 Below 80 lbs. fuel remaining per tank, reduce airspeed to 120 knots (CAS), 
 126 knots (IAS) or less."
Weight lbs,"198.3 
 204.3 
 10,500 
 10,300 
 197.8 
 205.0 
 SEE NOTE 10 
 8,750 
 8,750 
 8,500 
 6,900 
 6,900 
 6,500 
 Minimum allowable weight (6,100 lbs.) 
 6,100 
 193 
 198 
 202 
 205 
 210 
 Station - Inches 
 For effect of landing gear position, refer to loading section of flight manual."
LATERAL CG LIMITS,+ 3.5 inches maximum
EMPTY WEIGHT CG RANGE,None
DATUM,200 inches forward of main rotor centroid
LEVELING MEANS,"Leveling plate at STA 176, BL 35, L.H. and plumb line from upper frame of 
 the aft doorway"
MAXIMUM WEIGHT,"10,500 lbs"
MINIMUM CREW,"2 (IFR) 
 1 (IFR) when appropriately equipped and operating to approved flight manual 
 or flight manual supplement. (See Note 15.) 
 1 (VFR)"
NUMBER OF SEATS,"2 cockpit 
 13 cabin maximum"
MAXIMUM BAGGAGE,600 lbs.
FUEL CAPACITY,286.4 gals. (281.2 usable) at (216.7) (See Note 1.)
OIL CAPACITY,1.27 gals. per engine at (231.0)
Enroute,"15,000 feet"
Takeoff and landing,"6,900 feet 
 or 11,000 feet (for helicopters incorporating Sikorsky Kit P/N 76070-30005)"
AMBIENT TEMPERATURE LIMITS,-34.4oC (-30oF) to ISA +36.7oC; not to exceed 48.9oC (120oF)
MANUFACTURERS SERIAL NUMBERS,"76006, 76007, 760001 thru 760122, 760130 thru 760261, 760263 thru 760268, 
 760270 thru 760298, 760300 thru 760302, 760304, 760364, 760366, 760369 
 thru 760371, 760373, 760374 are eligible."
II MODEL NUMBER,"S-76B (Transport Helicopter, Category B), Approved October 31, 1985 
 (Transport Helicopter, Category A), Approved February 3, 1987"
ENGINES,"2 Pratt & Whitney Canada (PWC) Model PT6B-36 (Category B only, reference 
 S-76B Flight Manual, Supplement No. 2) or 2 PWC Model PT6B-36A or 2 
 PWC Model PT6B-36B (reference S-76B Flight Manual, Supplement No. 11)"
FUEL,"JP-4***/ JP-5**/JP-8/Jet A*/Jet A1*/GB6537-94(RP-3)* 
 Fuels with anti-ice additive can be used without temperature limitation. 
 *Fuels without anti-ice additive shall be mixed with appropriate additive below 
 +4oC (40oF ). (See Note 6.) 
 ** Not to be used below -26oC (-15oF). 
 *** JP4 not to be used above 10,000 feet pressure altitude."
OIL,"PWA 521, Type I or II 
 Low temperature limits for starting: 
 Type I oil usable to -54oC (-65oF) 
 Type II oil usable to -40oC (-40oF) 
 For approved oil brands, see PWC Service Bulletin No. 11001"
ENGINE AND TRANSMISSION LIMITS,"SEA LEVEL STATIC / STANDARD DAY 
 ENGINE 
 TRANSMISSION 
 TORQUE 
 TORQUE 
 GAS GENERATOR 
 POWER TURBINE 
 LIMITS 
 LIMITS 
 SPEED LIMITS(N1) 
 INLET (T5) 
 FOR MODEL PWC PT6B-36"
Takeoff 5 minutes,"133.0 % 
 100.0 % 
 100.0 % 
 816 deg C 
 120.0 % 
 100.0 % 
 100.0 % 
 776 deg C"
OEI 212 minutes,"141.0 % * 
 136.0 % 
 101.6 % 
 850 deg C"
OEI 30 minutes,"133.0 % 
 128.0 % 
 100.0 % 
 816 deg C"
15 second Transient,"- - - 
 - - - 
 - - - 
 870 deg C"
10 second Transient,"152.0 % * 
 105.0 % 
 101.8 % 
 - - -"
5 second Transient OEI,"- - - 
 150.0 % * 
 - - - 
 - - -"
5 second Transient Starting,"- - - 
 - - - 
 - - - 
 940 deg C"
2 second TransientStarting,"- - - 
 - - - 
 - - - 
 1090 deg C 
 * EEC will limit available single-engine torque to 136 % 
 FOR MODEL PWC PT6B-36A"
Takeoff 5 minutes,"133.0 % 
 100.0 % ** 
 100.0 % 
 816 deg C 
 120.0 % 
 100.0 % ** 
 100.0 % 
 776 deg C"
OEI 212 minutes,"- - - 
 136.0 % * 
 - - - 
 - - -"
OEI 30 minutes,"141.0 % * 
 128.0 % 
 101.6 % 
 844 deg C"
10 second Transient,"152.0 % * 
 115.0 % ** 
 101.8 % 
 870 deg C"
5 second Transient OEI,"- - - 
 150.0 % * 
 - - - 
 - - -"
5 second Transient Starting,"- - - 
 - - - 
 - - - 
 940 deg C"
2 second Transient Starting,"- - - 
 - - - 
 - - - 
 1090 deg C 
 * EEC will limit available single-engine torque to 136 % 
 ** EEC will limit available dual-engine torque to total of 202 % 
 FOR MODEL PWC PT6B-36B"
Takeoff 5 minutes,"133.0 % 
 100.0 %** 
 102.6 % 
 816 deg C 
 120.0 % 
 100.0 %** 
 102.6 % 
 776 deg C"
OEI 212 minutes,"- - - 
 136.0 %* 
 - - - 
 - - -"
OEI 30 minutes,"141.0 %* 
 128.0 % 
 104.2 % 
 844 deg C"
10 second Transient,"152.0 %* 
 115.0 %** 
 104.7 % 
 - - -"
10 second Transient,"- - - 
 - - - 
 - - - 
 870 deg C"
5 second Transient OEI,"- - - 
 150.0 %* 
 - - - 
 - - -"
5 second Transient Starting,"- - - 
 - - - 
 - - - 
 940 deg C"
2 second TransientStarting,"- - - 
 - - - 
 - - - 
 1090 deg C 
 * EEC will limit available single-engine torque to 136 % 
 ** EEC will limit available dual-engine torque to total of 202 %"
ROTOR LIMITS,"POWER OFF 
 Maximum 115% Nr (336 r.p.m.) 
 Minimum 91% Nr (266 r.p.m.) 
 POWER ON 
 Maximum 108% Nr (316 r.p.m.) except with torque below 26%, then 110% Nr 
 Minimum 106% Nr (dual engine operation) 
 Minimum 100% Nr (one engine inoperative) (OEI)"
VNE never exceed Power On,"155 knots (IAS). See Flight Manual for variations of VNE with 
 temperature and pressure altitude. 
 With PT6B-36A, or PT6B-36B, VNE above 10,000 feet density altitude at 
 actual gross weights greater than 11,000 pounds is BROC (best-rate-of- 
 climb) airspeed."
VLEVLO gear extendedgear operating,130 knots (IAS)
VNE Power Off,"136 knots (IAS) 
 Below 80 lbs. fuel remaining per tank, avoid sustained pitch down attitudes 
 in excess of 5o nose low."
CENTER OF GRAVITY CG RANGE,PWC Model PT6B-36A and PT6B-36B Engines
GROSS,"199.2 
 204.3"
WEIGHT lbs,205
11700,"11,700"
11400,"11,400 
 197"
11000,"11,000 
 198.4 
 PWC Model PT6B-36 Engines 
 210 
 9,500 
 9,250 
 9,250 
 8,500 
 7,500 
 7,500 
 7,350 
 7,350 
 199 
 (minimum allowable weight) 
 194 
 197 
 198.4 
 204.3 
 205 
 208.2 
 210 
 199.2 
 STATION - INCHES 
 For effect of landing gear position, refer to loading section of flight manual."
LATERAL CG LIMITS,"Up to 11,400 lbs: 
 +3.5 inches maximum 
 Above 11,400 lbs: +2.5 inches maximum"
EMPTY WEIGHT CG RANGE,None
DATUM,200 inches forward of main rotor centroid
LEVELING MEANS,"Leveling plate at STA 176, BL 35, L.H. and plumb line from upper frame of 
 the aft doorway"
MAXIMUM WEIGHT,"With PWC PT6B-36 engines: 11,400 pounds 
 With PWC PT6B-36A engines: 11,700 pounds 
 With PWC PT6B-36B engines: 11,700 pounds"
MINIMUM CREW,"2 (IFR) 
 1 (IFR) when appropriately equipped and operating to approved flight manual 
 or flight manual supplement (See Note 15.) 
 1 (VFR)"
NUMBER OF SEATS,"2 cockpit 
 13 cabin maximum"
MAXIMUM BAGGAGE,600 lbs.
FUEL CAPACITY,286.4 gals. (281.2 usable) at (216.7) (See Note 1.)
OIL CAPACITY,2.0 gals. per engine
MAXIMUM OPERATING DENSITY ALTITUDE,"PT6B-36 
 PT6B-36A 
 PT6B-36B"
Enroute,"10,000 feet 
 15,000 feet 
 15,000 feet"
Takeoff and Landing Cat B,"10,000 feet 
 15,000 feet 
 15,000 feet 
 Cat. A: 
 - - - 
 5,000 feet 
 5,000 feet"
AMBIENT TEMPERATURE LIMITS,"-34.4oC (-30oF) to ISA +38oC not to exceed 49oC (120oF) 
 with bleed air Environmental Control Unit (ECU) off or not installed. 
 -34.4oC (-30oF) to ISA +35oC not to exceed 43oC (109oF) 
 with bleed air ECU on."
MANUFACTURERS SERIAL NUMBERS,"76005, 760262, 760299, 760303, 760310 thru 760363, 760365, 760367, 760368, 
 760372, 760379 thru 760382, 760387, 760391, 760393, 760395, 760399, 
 760403, 760404, 760409, 760410, 760413, 760414, 760416, 760425, 760427 
 through 760430, 760433, 760437, 760439, 760441 through 760445, 760447 
 through 760452, 760454, 760455, 760458, 760462, 760465, 760507, 762976 are 
 eligible."
