Keyterm,Info
"R00007RD 
 REVISION 1 
 Leonardo S.p.a. 
 AW169 
 8 February 2022",
Type Certificate Holder,"Leonardo S.p.a. 
 Piazza Monte Grappa, 4 
 00195 – Roma, ITALY"
"I. Model AW169 (Transport Helicopter: Category A and Category B), Approved 2 February 2017",
Engine,"Two (2) Pratt&Whitney Canada PW210A 
 FAA Engine Type Certificate Data Sheet No E00083EN 
 For Limitations Ref. to PW210A Pratt&Whitney Canada installation 
 Manual (Ref. to 30L2374)"
Auxiliary Power Unit APU,N/A
Fuel,"JET A, JET A1, JP8, JP8+100 (for code no. specification and more details refer to 
 Rotorcraft Flight Manual)"
Oil,"Hydraulics 
 MIL-PRF-83282, MIL-PRF-87257 (as alternative) 
 Transmissions 
 AEROSHELL TURBO OIL 555 (DoD-L-85734). No different specification or brand 
 is allowed 
 Engine 
 Refer to approved Rotorcraft Flight Manual 
 APU 
 N/A 
 Additives 
 Refer to approved Rotorcraft Flight Manual 
 Coolant 
 R134a"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 | 
 I I I I I I I I I I I I"
Rev No,"1 
 0 
 0 
 0 
 0 
 0 
 0 
 1 
 0 
 0 
 0"
Fluid capacities,"Fuel 
 Total A/C capacity 
 Unusable 
 litres (Kg (*)) 
 litres (Kg (*)) 
 Two main fuel tanks (LH and RH) 
 1130 (904) 
 20 (16) 
 (*) Above fuel mass has been defined assuming a standard fuel density of 0,8 kg/l. 
 Oil 
 Quantity 
 litres (kg) (*) 
 ENGINE (each) 
 min 5.25 (4.948) - max 5.78 (5.448) 
 MAIN GEARBOX (min/max) 
 min 17 (16.968) - max 19 (18.964) 
 (16.8 + 2.2 for oil cooler, oil ducts and filter) 
 INTERMEDIATE GEARBOX 
 0.77( 0.768) 
 TAIL GEARBOX 
 1.10 (1.098) 
 HYDRAULIC 
 (per each Power Control Module) 
 1.3 (1.1) 
 (*) litres (kg at 80°C) 
 Coolant system capacity 2.1kg"
Installed Engine Limits,"MAX TORQUE 
 MAX 
 MAX NG 
 MAX NF 
 [% - Nm (lb ft)] 
 ITT 
 RATING 
 [% - RPM] 
 [% - RPM] 
 [C] 
 Continuous 
 118.6 – 395.9 (292) 
 868 
 96.5 – 49200"
AEO,"107 - 28120 
 Take-off 5 min 
 125.9 – 420.3 (309.9) 
 930 
 98.2 - 50100 
 Continuous 
 148.3% - 494.9 (365) 
 941 
 98.9 - 50430"
OEI,"107 - 28120 
 2.5 min 
 174.7% - 583 (429.9) 
 1020 
 100.7 - 51360"
Transmission Limits,"INPUT SPEED 
 INPUT POWER 
 RATING 
 MAX TORQUE 
 [RPM] 
 [Hp] 
 [% - Nm (lb ft)] 
 Maximum Continuous 
 100 – 334 (246.3) (x2) 
 1350 (675x2) 
 14400 
 AEO 
 30 min 
 111 – 371 (273.6) (x2) 
 1500 (750x2) 
 14400 
 Maximum Continuous 
 140 – 470 (346.6) 
 950 
 14400 
 OEI 
 2.5 min 
 174 – 583 (429.9) 
 14400 
 1180"
