Keyterm,Info
"H40NM 
 Revision 6 
 ERICKSON AIR-CRANE INCORPORATED 
 CH-54A 
 March 28, 2007",
Type Certificate TC Holder,"Erickson Air-Crane Incorporated, DBA Erickson Air-Crane 
 3100 Willow Springs Road 
 P. O. Box 3247 
 Central Point, Oregon 97502"
Type Certificate Holder Record,"Columbia Helicopters, Inc. transferred TC H40NM (Restricted) to 
 Erickson Air-Crane Incorporated on April 14, 2005."
"I - Model CH-54A (Restricted Category) Approved October 22, 1992 (See Note 6)",
Engines,2 Pratt & Whitney JFTD12A-4A (T73-P-1) (See NOTES 8 and 9)
Fuel,Aviation Kerosene JP4 or JP5
Engine limits,"Shaft Power Turbine 
 Gas Gen. Power Turbine 
 H.P. 
 Speed (N2) 
 Speed (N1) 
 Inlet (T5) 
 Military Power 
 4500 
 105% 
 104% 
 688°C 
 (30 min.) 
 Normal Continuous 
 4000 
 104% 
 104% 
 655°C 
 Cruise"
Rotor limits,"Maximum 204 r.p.m. (110% Nr) 
 Minimum 167 r.p.m. ( 90% Nr)"
Airspeed limits,"Never Exceed: 
 99 kt. between 38,000 lb. and 42,000 lb. gross weight"
IAS,"115 kt. up to 38,000 lb. gross weight"
CG range,"324.0 to 352.0 at 23,000 lb. 
 324.0 to 352.0 at 30,000 lb. 
 328.0 to 352.0 at 38,000 lb. 
 328.0 to 346.0 at 38,000 lb. 
 328.0 to 346.0 at 42,000 lb. 
 Straight-line variation between points given"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"6 
 6 
 6 
 6 
 6 
 6 
 6 
 42,000 
 38,000 
 Gross 
 Weight 
 (Pounds) 
 30,000 
 23,000 
 324 
 328 
 346 
 352 
 INCHES FROM DATUM"
Datum,336 inches forward of main rotor centroid.
Leveling means,Plumb line from top level plate inside cockpit aft door.
Maximum weight,"42,000 lb."
Minimum crew,2 (pilot and co-pilot).
Number of seats,"5: 2 at (+92.9), 1 at (+108.5), 1 at (+127.0), 1 at (+130.0)."
Maximum cargo,See NOTE 5.
Fuel capacity,"1351 gal.; 454 gal. at (+280.8), 454 gal. at (+397.3), 443 gal at (+461.3)."
Oil capacity,3.2 gal. at (+234.0) (2 tanks 1.6 gal. each).
Rotor blade and,"For rigging information, see NOTE 8."
Other operating,See NOTE 4.
Serial numbers eligible,There are no eligible serial numbers at this time.
Certification basis,"FAR 21.25(a)(2) and (b) effective February 1, 1965, including amendments 21-1 through 21-42. 
 Type Certificate No. H40NM issued October 22, 1992, for the Special Purpose of carriage of 
 external loads in accordance with FAR 133. Date of application for Type Certificate: April 1, 
 1992."
Production basis,"None. Prior to certification of each aircraft, an FAA representative must perform a detailed 
 inspection for workmanship, materials, and conformity with approved technical data, and will 
 verify that a maintenance flight test has been completed for each aircraft by qualified maintenance 
 personnel in accordance with the Department of the Army Technical Manual TM 55-1520-217- 
 MFT-1, dated June 17, 1985."
Equipment,Equipment necessary for the particular special-purpose operation must be installed (see NOTE 5).
NOTE 1,"A current weight-and-balance report including a list of equipment included in the certificated empty weight and 
 loading instructions, when necessary, must be in each helicopter at the time of original airworthiness certification 
 and at all times thereafter."
