Keyterm,Info
"A00077CE 
 Revision 1 
 Boomerang Owners Group 
 DW200 
 July 1, 2021",
Type Certificate Holder,"Boomerang Owners Group Pty Ltd 
 61 Gregory Street, Acacia Ridge, 
 QLD 4110 
 Australia (NOTE 5) 
 I. DW200 (Normal Category) Approved June 26, 2020"
Engine,"One Lycoming O-235-N2C 
 FAA Type Certificate: E-223"
Fuel,"100/130 aviation gasoline 
 100LL aviation gasoline."
Engine Limits,116 BHP at 2800 RPM
Oil,"As specified in the latest revision of Lycoming Spec. No. 301-F and 
 Service Instruction No.1014."
Propeller and,"One McCauley 1A135/JCM7147 two-blade aluminium, fixed pitch"
Propeller Limits,"FAA Type Certificate: P-842 
 Diameter: Not over 70.98 in. (1803 mm). 
 Not under 69.57 in. (1767 mm). 
 No further reduction permitted 
 Static rpm at full throttle: 
 Maximum: 2550 rpm. 
 Minimum: 2450 rpm."
Airspeed Limits,"Never exceed (VNE) 
 152 KIAS 
 Maneuvering (VA) 
 112 KIAS 
 Max structural cruise (VNO) 
 112 KIAS 
 Max flaps extended (VFE) 
 81 KIAS"
Center of Gravity,Forward: 11 in. (280 mm) aft of datum at all weights.
CG Range,"Aft: 
 14.3 in. (364 mm) aft of datum at all weights."
Empty Weight CG Range,None.
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"1 
 0 
 1 
 0 
 0"
Datum,"Wing Leading Edge – Inboard 
 (Fuselage Station 24.6 in. (624.4mm), Fuselage Station 0 is the centreline of 
 the fuselage tubes just aft of the firewall)"
Leveling Means,"Longitudinal By spirit level on the lower door sill 
 Lateral By spirit level across left and right door sills"
Maximum Weights,"Taxi 
 1819 lbs. (825 kg) 
 Takeoff 
 1819 lbs. (825 kg.) 
 Landing 
 1819 lbs. (825 kg.)"
Minimum Crew,One pilot (permitted from either seat)
Number of Seats,"Two. 
 Pilot Seat Arms 
 seat forward 11.1 in. (284mm) aft of datum 
 seat aft 18.5 in. (469mm) aft of datum 
 Passenger Seat Arms 
 seat forward 11.1 in. (284mm) aft of datum 
 seat aft 18.5 in. (469mm) aft of datum"
Maximum Baggage,44 lbs. (20 kg) at 44.09in. (1120mm) aft of datum.
Fuel Capacity,"Total Fuel Capacity 
 39.8 US gallons (150.6 litres) 
 Total Fuel Each Tank 
 19.9 US gallons (75.3 litres) 
 Mid-Fuel Weight Arm is 11in (280mm). Fuel arm varies dependant on fuel 
 load. 
 Total Useable Fuel 
 36.6 US gallons (138.6 litres) 
 Total Unusable Fuel 
 3.2 US gallons (12 litres) 
 (6 litres per Tank) 
 Refer to flight manual for fuel distribution weight and balance data. 
 See Note 1."
