Keyterm,Info
"4A21 
 Revision 8 
 BOEING 
 707-100 Long Body 
 707-200 
 707-100B Long Body 
 707-100B Short Body 
 May 1, 1973",
Type Certificate Holder,"THE BOEING COMPANY 
 P. O. Box 3707 
 Seattle, Washington 98124"
"I - Model 707-100 Long Body (Transport Aircraft), approved September 18, 1958 
 The Model 707-100 Long Body has several different versions due to different installations of fuel tankage, 
 baggage compartment, equipment, interiors, airplane flight manuals, etc. These versions are as follows: 
 Version 
 Serial Nos. Eligible 
 707124 
 17609 thru 17612 and 18012 
 707131 
 17658 thru 17672",
Engines,4 Pratt and Whitney Turbo Wasp JT3C-6 Turbojet
Fuel,"See NOTE 12 
 Certification Limits 
 707-100 Long Body"
Engine limits,"Takeoff static net thrust (standard day), 
 lb., at sea level 
 Dry (5 minutes) 
 11,200 
 Water injection (2-1/2 minutes) 
 *13,000 
 * See NOTE 7(c) for optional engine rating 
 Maximum continuous static thrust, 
 (standard day), lb., at sea level) 
 10,000 
 Maximum permissible engine rotors operating speeds: 
 Low pressure compressor (N1), r.p.m. 
 7,000 (113%) 
 High pressure compressor (N2), r.p.m.9,950 (99.7%) 
 Maximum E.P.R. values shown in the Airplane 
 Flight Manual shall not be exceeded 
 Maximum permissible turbine outlet gas temperatures: 
 Takeoff (5 minutes dry; 2-1/2 minutes wet) 
 (630°C) 1166°F 
 Maximum continuous 
 (560°C) 1040°F 
 Maximum for acceleration (2 minutes) 
 (650°C) 1202°F 
 Starting maximum gas temperature (Ground) 
 (450°C) 842°F"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18"
Rev No,"8 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 - 
 -"
Reformatted 1293,"Maximum permissible air bleed extractions of total engine air flow: 
 High pressure compressor 
 From idle to maximum continuous 
 5.5% 
 At takeoff 
 2.0% 
 Low pressure compressor 
 From idle to maximum continuous 
 1.0% 
 At takeoff 
 2.2%"
Airspeed limits IAS,"Case I is applicable to the 707-131 version. 
 Case II and Case III are applicable to the 707-124 version. 
 Case I covers normal operations up to a gross weight of 248,000 lb. 
 Case II covers normal operations up to a gross weight of 258,000 lb. 
 with a restriction in forward C.G. limit of 17% up to 250,000 lb. 
 and a linear increase to 18% at 258,000 lb. 
 Case III covers operations up to a gross weight of 258,000 lb. 
 with restriction in airspeeds with the C.G. forward of the 
 Case II limits. 
 Speed limitations for Case I and II are identical. 
 Case I and II Operations 
 Vmo (maximum Operating) 
 390 m.p.h. at sea level 
 (339 kt.) 
 398 m.p.h. at 5,000 ft. 
 (345 kt.) 
 406 m.p.h. at 10,000 ft. 
 (352 kt.) 
 415 m.p.h. at 15,000 ft. 
 (360 kt.) 
 425 m.p.h. at 20,000 ft. 
 (369 kt.) 
 434 m.p.h. at 24,900 ft. 
 (377 kt.) 
 Mmo = .884 at 24,900 ft. and above 
 Va (Maneuvering) 
 286 m.p.h. at sea level 
 (249 kt.) 
 292 m.p.h. at 20,000 ft. 
 (254 kt.) 
 314 m.p.h. at 39,500 ft. 
 (273 kt.) 
 Ma = .884 at 39,500 ft. and above 
 Vfe (Flap Speeds) (flaps not to be extended above 20,000 feet) 
 Max. Flap 
 Deflection (MPH) (KT.) 
 20° 
 251 
 218 
 30° 
 239 
 208 
 50° 
 211 
 183 
 Vlo (Landing Gear Operation) 
 310 m.p.h. at sea level to 30,000 ft. 
 (269 kt.) 
 324 m.p.h. at 30,000 ft. to 35,000 ft. 
 (281 kt.) 
 Mlo = .825 Mach at 35,000 ft. and above 
 Vle (Landing Gear Extended) 
 367 m.p.h. to 29,300 ft. 
 (319 kt.) 
 Mle = .825 Mach at 29,300 ft and above 
 Landing Light Extended 
 439 m.p.h. at sea level to 24,200 ft. 
 (381 kt.) 
 M = .884 at 24,200 ft. and above 
 Maximum Dump Chute Extended and Extending Speed 
 Extending speed 275 m.p.h. to 41,700 ft. 
 (239 kt.) 
 M = .825 above 41,700 ft. 
 Extended speed 315 m.p.h. to 36,200 ft. 
 (274 kt.) 
 M - .825 at 36,200 ft. and above 
 Vmc (Minimum Control Speed) - One engine inoperative 
 For wet takeoff thrust 
 140 m.p.h. (122 kt.) sea level and standard day 
 For dry takeoff thrust 
 128 m.p.h. (111 kt.) sea level and standard day 
 Case III Operation 
 Vmo (Maximum Operating) 
 390 m.p.h. at sea level to 30,000 ft. 
 (339 kt.) 
 to Mmo = .884 at 30,000 ft. and above 
 Other airspeed limitations are the same as Case I and II."
