Keyterm,Info
"A35CE 
 Revision 1 
 FAIRCHILD 
 C-119L 
 February 15, 1983",
Type Certificate Holder,"Bud's Flying Service, Ltd. 
 RFD 1 
 Rising City, Nebraska 68658"
"I - Model United States Air Force (Fairchild) Model C-119l (Restricted Category) Approved November 12, 1981",
Engines,2 Wright R-3350-89B/95W
Fuel,100/130 Minimum Grade Aviation Gasoline
Engine limits,"2900 rpm (3500 hp), Takeoff, wet, low blower 
 2900 rpm (2800 hp), Maximum, dry, low blower 
 2600 rpm (2600 hp) METO, low blower 
 2600 rpm (1760 hp) 10,000 ft. alt. METO, high blower 
 2300 rpm (1560 hp) 10,000 ft. alt. Cruise, high blower 
 2100 rpm (1460 hp) 10,000 ft. Alt., Cruise, high blower"
Propeller,"Hamilton, Standard 43H60-603 or 605 Hubs with R-A6959B-0 blades. See NOTE 2."
Airspeed limits,Vne - Never exceed (217 knots)
IAS,"Vc - Structural Cruising (176 knots) 
 Va - Maneuver (162 knots) 
 Flaps or gear extended (140 knots)"
CG range,"Aft of datum +311.6"" to +335.2"" at all weights"
Datum,"Fus. Station 0 (103.8"" forward of jig point fitting on front jack pad)"
Maximum gross wt,"71,500 lbs."
Maximum landing weight,"69,970 lbs."
Maximum zero fuel weight,"61,240 lbs. (Outer wing tanks to be full before fuel is added to inner wing tanks)."
Leveling means,"Eye bolt at cabin ceiling station 310 for plumb bob suspension to cross lined plates under 
 cargo floor between stations 310 and 333."
Number of seats,"Limited to the flight crew and number of persons essential to perform the intended 
 function of this operation."
Fuel capacity,"2624 total - 2 outboard fuel tanks 855 Gal. each (+354.5) 
 - 2 inboard fuel tanks 457 Gal. each (+354.5)"
1,2
1,1
Oil capacity,109 gal. total - 2 nacelle tanks 54.5 gal. each (+338.4)
Cargo capacity,See T.O. 1C-119L-1 Section V
Control surface movements,"Aileron 
 Up 
 24° + 1° 
 Down 
 12° + 1°"
See Sec VIII TO,"Flettner Tab 
 Up 
 17° + 4°, - 2° 
 Down 
 30° + 6°, -2°"
1C119G21,"Trim Tab 
 Up 
 15° + 1 1/2° 
 Down 
 12° + 1 1/2° 
 Elevator 
 Up 
 24 1/2° + 1 1/2° 
 Down 
 20 1/2° + 1 1/2° 
 Spring Tab 
 Up 
 17° + 0°, - 5° 
 Down 
 24° + 2°, - 0° 
 Trim Tab 
 Up 
 12° + 2° 
 Down 
 22° + 2°, - 0° 
 Rudder 
 Right 
 25° + 2°, - 0° 
 Left 20° + 2°, - 0° 
 Spring Tab 
 Right 
 5° + 1° 
 Left 
 5° + 1° 
 Trim Tab 
 Right 
 10 1/2° + 1° 
 Left 
 10 1/2° + 1° 
 Wing Flaps 
 Take-off 
 Down 
 15° 
 Landing 
 Down 
 40°"
Serial Numbers eligible,Air Force Serial Number 53-3144 (Manufacturer's Serial Number 11155)
Certification basis,"FAR 21.25(a)(2) dated January 15, 1981, Amendments 21-1 thru 21-54. 
 Restricted Category Type Certificate issued on November 12, 1981. 
 (Reissued January 26, 1983) Date of Application: October 30, 1981. 
 Aircraft certified for the special purpose of carriage of cargo."
Production basis,"None - prior to original certification of each aircraft, an FAA representative must 
 perform an inspection for workmanship, materials, and conformity with the approved 
 technical data."
Equipment,"The basic required equipment as prescribed in the applicable Airworthiness Regulations 
 (See Certification Basis), must be installed in the aircraft for certification."
NOTE 1,Current weight and balance report and loading instructions must agree with Sec. V of T.O. 1C-119L-1.
NOTE 2,"This approval applies to: 
 A. 
 Basic United States Air Force C-119G airplanes modified to C-119L in accordance with USAF 
 T.O. 1C-119-688 with no other major modification. 
 B. 
 Airplane certified for special purpose of carriage of cargo with the following limitations: 
 (1) 
 Aft cargo doors must be on the aircraft. 
 (2) 
 Operation over densely populated areas is prohibited. 
 (3) 
 In addition to the operating limitations in this data sheet, area, economic, passenger and other 
 appropriate operating limitations in accordance with FAR 21.25 shall be shown on placards or listing 
 accessible to the pilot. 
 (4) 
 The following placard must be displayed in front of and in clear view of the pilot: 
 ""This airplane must be operated as a restricted category airplane in compliance with the operating 
 limitations stated in the form of placards, markings, and manuals."" 
 (5) 
 Red radial line required on airspeed indicator at (217 knots). 
 (6) 
 Carriage of hazardous materials is prohibited unless compliance is shown with the applicable 
 regulations in the Code of Federal Regulation 49, Part 175."
NOTE 3,The aircraft must be serviced and maintained in accordance with USAF T.O. 1C-119G-2-1.
