Keyterm,Info
"A8EA 
 Revision 25 
 Piper Aircraft, Inc 
 PA-31P 
 PA-31T 
 PA-31T1 
 PA-31T2 
 PA-31T3 
 PA-31P-350 
 July 30, 2013",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC A8EA to Piper Aircraft, Inc on August 7, 
 2006."
"I. - Model PA-31P (Pressurized Navajo), 6 - 8 PCLM (Normal Category). Approved November 26, 1969.",
Engine,Two Lycoming TIGO-541-E series
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"3200 r.p.m. (2133 propeller r.p.m.) 425 hp, from sea level to 15,000 ft. altitude. 
 Full throttle operations at all altitudes. 
 Maximum 45.5 inches Hg. manifold pressure."
Propeller and Propeller Limits,"Hartzell Hub and Blade Models: 
 HC-C3YN-2LU/JC9684-3R, HC-C3YN-2LUF/FJC9684-3R, or 
 HC-C3YN-2LAUF/FJC9684-3R 
 Pitch: 
 High 85.7 ± 1° (Feathered) 
 Diameter: 93.0” to 93.5”"
Propeller Governor,"2 Woodward 210664 or 2 Woodward 210463 
 2 Woodward 210464 used when aircraft is equipped with Synchronizer 
 2 Woodward 210665 used when aircraft is equipped with Synchronizer. 
 2 Woodward 210772 used when aircraft is equipped with Synchronizer."
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
25,"23 
 24 
 23 
 24 
 19 
 24 
 25 
 20 
 24 
 20 
 24 
 20 
 21 
 22 
 20 
 21"
Airspeed Limits CAS,"*VNE 
 (Never exceed) 
 283 mph (246 knots) 
 *VNO 
 (Maximum structural cruise) 
 230 mph (200 knots) 
 VA 
 (Maneuvering) 
 Minimum weight - 6000 lb. 
 180 mph (156 knots) 
 Maximum weight - 7800 lb. 
 198 mph (172 knots) 
 VFE 
 (Flaps extended) 
 15° Flaps - Takeoff range 
 200 mph (174 knots) 
 Full flaps 
 150 mph (130 knots) 
 VLO 
 (Landing gear operating) 
 Extend 
 180 mph (156 knots) 
 Retract 
 150 mph (130 knots) 
 VLE 
 (Landing gear extended) 
 180 mph (156 knots) 
 VMC 
 (Minimum control speed) - 15° Flaps 
 95 mph (83 knots) 
 *See NOTE 9 for variation of VNE and VNO at altitudes of 13,000 ft. and above."
