Keyterm,Info
"A4SW 
 Rev. No. 39 
 THRUSH AIRCRAFT, LLC. 
 (Snow, Rockwell, Ayres) 
 600 S-2D 
 S2R-R1340 
 S2R-G10 
 S2R 
 S2R-R1820 
 S2R-G5 
 S2R-T34 
 S2R-T65 
 S2R-G1 
 S2R-T15 
 S2RHG-T65 S2RHG-T34 
 S2R-R3S 
 S2R-T45 
 S2R-T660 
 S2R-T11 
 S2R-G6 
 S2R-H80 
 February 27, 2020",
Type Certificate Holder,"Thrush Aircraft, LLC. 
 300 Old Pretoria Road 
 Albany, Georgia 31721"
Type Certificate Holder Record,"Snow Aeronautical Company transferred TC to North American Rockwell Corporation 
 on February 18, 1970 
 North American Rockwell Corporation transferred TC to Rockwell International, 
 Albany Aircraft Division on April 3, 1973 
 Rockwell International, Albany Aircraft Division transferred TC to Rockwell 
 International, Commander Aircraft Division on July 27, 1973 
 Rockwell International, Commander Aircraft Division transferred TC to Ayres 
 Corporation on November 28, 1977 
 Ayres Corporation transferred TC to Quality Aerospace on November 26, 2001 
 Quality Aerospace transferred TC to Thrush Aircraft, Inc. on July 9, 2003 
 Thrush Aircraft, Inc transferred TC to Thrush Aircraft, LLC on November 5, 2019"
"I-Model 600 S-2D 1 PCLM (Restricted Category Only), Approved November 1, 1965",
Engine,"Pratt & Whitney WASP R-1340-AN-1 (S3H1 Commercial designation) with 
 carburetor parts list settings 395118-3 or A-18639-7"
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"H.P. 
 R.P.M. 
 M.P.(In. Hg.) 
 ALT. 
 Takeoff 
 600 
 2,250 
 36.0 
 S.L. 
 Max. Continuous 
 550 
 2,200 
 34.0 
 S.L. 
 Max. Continuous 
 550 
 2,200 
 32.5 
 5,000"
Page No,"01 
 02 
 03 
 04 
 05 
 06 
 07 
 08 
 09 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
Rev No,"39 
 36 
 36 
 36 
 37 
 37 
 37 
 29 
 36 
 29 
 29 
 29 
 29 
 36 
 29 
 31 
 29"
Page No,"18 
 19 
 20 
 21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34"
Rev No,"29 
 29 
 33 
 29 
 29 
 36 
 29 
 36 
 35 
 35 
 35 
 36 
 33 
 35 
 34 
 37 
 36"
Page No,"35 
 36 
 37 
 38 
 39 
 40 
 41 
 42 
 43 
 44 
 45 
 46 
 47 
 48 
 49"
Rev No,"28 
 31 
 33 
 36 
 37 
 37 
 37 
 37 
 36 
 37 
 37 
 36 
 36 
 36 
 36"
Propeller and Propeller Limits,"Hamilton Standard, constant speed, 12D40 Hub, 6101-12 blades. 
 Diameter 109 inches maximum, 107 inches minimum. 
 Pitch settings, 11.5o low and 27.0o high at 42 inch station. 
 Alternate settings, 11.5o low and 21.5o high at 42 inch station. 
 Alternate blades, EAC AG100-2, settings 11.5o low and 18o high at 42 inches."
Airspeed Limits CAS,"Vne (Never Exceed) 
 159 m.p.h. (138 knots)"
See Note 2n for exceptions,"Vp (Maneuvering) 
 126 m.p.h. (109 knots) 
 Vno (Max. Structural Cruising) 
 126 m.p.h. (109 knots)"
CG Range,(+22.5) to (+29.0)
Maximum Weight,"6,000 lbs."
Number of Seats,1 (+89.0)
Maximum Cargo Load,See weight and balance data
Fuel Capacity,"109 gallons (+38.5) (100 gallon usable capacity, one 54.5 gallon tank in each wing, 
 tanks interconnected). See NOTE 1 for data on unusable fuel."
Oil Capacity,11.4 gallons total. 84 lb. at (-13.6) (9 gallons usable).
