Keyterm,Info
"A45NM 
 Revision 9 
 Deutsche Aircraft GmbH 
 Dornier Model 328-100 
 February 10, 2022",
Type Certificate Holder,"Deutsche Aircraft GmbH 
 Sonderflughafen Oberpfaffenhofen 
 D-82234 Wessling 
 Germany"
Type Certificate Holder Record,"Dornier Luftfahrt GmbH transferred TC A45NM to Fairchild Dornier GmbH, effective 
 August 8, 2000. 
 Fairchild Dornier GmbH transferred TC A45NM to AvCraft Aerospace GmbH, effective 
 July 28, 2003. 
 AvCraft Aerospace GmbH transferred TC A45NM to 328 Support Services GmbH, 
 effective June 7, 2006. 
 328 Support Service GmbH re-named to Deutsche Aircraft GmbH, effective 
 October 6, 2021. 
 Dornier 328-100 (Transport Category Airplane) approved November 10, 1993"
Note,"Major Modification ""Mod 10"" was approved November 3, 1994. Major Modification “Mod 20” was approved August 
 5, 1996. Pre ""Mod 10"" airplanes are designated by Dornier as ""Mod 00."") Type Design Definition Document TD- 
 00300 is the basis for the definition of the type design. The information in this data sheet applies to all Dornier 328- 
 100 airplanes, unless otherwise noted."
Engines,"2 Pratt and Whitney of Canada Ltd. PW 119B turboprops. Refer to Engine FAA- 
 Type Certificate E20NE. 
 Mod 10: Same engines as the basic model. 
 Mod 20: Two (2) Pratt and Whitney of Canada Ltd. PW 119C. Refer to Engine 
 FAA Type Certificate E20NE"
Fuel,"(a) Specifications: 
 ASTM (D 1655) Jet A ASTM (D 1655) Jet A1 
 ASTM (D 1655) Jet B ASTM (D 1655) Jet A-2 
 (b) Additives: 
 According to latest version of Dornier 328 Aircraft Maintenance Manual."
Oil,"Types of approved oils for use in PW 100 engines are: 
 - 5 Centistoke oils (conforming to specification PWA 521, Type II). 
 - 4 Centistoke oils. 
 - Third generation oils."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"9 
 8 
 8 
 8 
 8 
 8 
 8 
 Mod 00: The following engine limits table applies to the Mod 00 airplane only. 
 Engine Limits (Mod 00 airplane only):"
Conditions,"Operating Limits 
 POWER 
 TQ 
 ITT 
 RPM 
 RPM 
 RPM 
 OIL 
 OIL 
 % TQ at % 
 (%) 
 °C 
 High 
 Low 
 Prop 
 Oil Press 
 Oil Temp 
 Np 
 Press 
 Press 
 Rotor 
 Rotor 
 PSID 
 °C (8) 
 NL 
 NP 
 NH 
 (%) 
 (%) 
 (%)"
BEST PERF,"100 at 100 
 100 
 800 
 102.7 
 104.4 
 102.5 
 55 to 65 
 0 to 115"
TAKEOFF1,"85 at 100 
 100 
 800 
 102.7 
 104.4 
 102.5 
 55 to 65 
 0 to 115"
GND IDLE,"- 
 - 
 - 
 min 64 
 - 
 - 
 min 40 
 -54 to 115 
 (3)"
STARTING,"- 
 - 
 950 
 - 
 - 
 - 
 200 
 min 
 (4) 
 -54"
TRANSIENT 5,"- 
 120 
 850 
 104.2 
 105.9 
 110 
 40 to 100 
 -"
OTHER,"- 
 - 
 - 
 - 
 - 
 110 (7) 
 - 
 125 (6)"
1,Operation is limited to 5 minutes.
2,"Power limit is 1851 SHP. Operation between 85% and 100% TQ with NP below 100% is not time limited provided the 
 power limit is not exceeded. (Refer to Power Torque Setting Charts in Airplane Flight Manual (AFM) Section 6 - 
 Performance)."
3,Up to 75% NH only.
4,5 seconds maximum starting only.
5,20 seconds maximum.
6,20 minutes maximum.
7,"In case of a propeller or propeller governor malfunction the flight can be completed with the indicated Np speed. 
 Power must be set not to exceed 75% torque."
8,"Under icing conditions oil temperature must be maintained above 45°C to ensure intake strut deicing. 
 Mod 10; Mod 20: The following engine limits table applies to the Mod 10 and Mod 20 airplanes. 
 Engine Limits (Mod 10 and Mod 20 airplane):"
Conditions,"Operating Limits 
 POWER 
 TQ 
 ITT 
 RPM 
 RPM 
 RPM 
 OIL 
 OIL 
 % TQ at % 
 (%) 
 °C 
 High 
 Low 
 Prop 
 Oil Press 
 Oil Temp 
 Np 
 Press 
 Press 
 Rotor 
 Rotor 
 PSID 
 °C (7) 
 NL 
 NP 
 NH 
 (%) 
 (%) 
 (%)"
BEST PERF,"100 at 100 
 100 
 800 
 102.7 
 104.4 
 102.5 
 55 to 65 
 0 to 115"
TAKEOFF 1,"85 at 100 
 100 
 800 
 102.7 
 104.4 
 102.5 
 55 to 65 
 0 to 115 
 100 at 85 or"
OPER,below
GND IDLE,"- 
 - 
 - 
 min 64 
 - 
 - 
 min 40 
 -54 to 115 
 (2)"
STARTING,"- 
 - 
 950 
 - 
 - 
 - 
 200 
 min 
 (3) 
 -54"
TRANSIENT 4,"- 
 120 
 850 
 104.2 
 105.9 
 110 
 40 to 100 
 -"
OTHER,"- 
 - 
 - 
 - 
 - 
 110 (6) 
 - 
 125 (5)"
1,"Operation is limited to 5 minutes duration, but may be used up to 10 minutes for single engine operation."
2,Up to 75% NH only.
3,850° C to 950° C for 5 seconds maximum.
4,20 seconds maximum.
5,20 minutes maximum.
6,"In case of a propeller or propeller governor malfunction maximum power is 75% torque provided Np does not 
 exceed110%."
7,Under icing conditions oil temperature must be maintained above 45° C to ensure intake strut deicing.
Propellers and Propeller Limits,"Mod 00: 2 Hartzell six bladed HD-E6C-3A 
 Diameter: 11 ft 6 in (3.5 m). Refer to propeller FAA-Type Certificate P34NE 
 Mod 10, Mod 20: 2 Hartzell six bladed HD-E6C-3B. 
 Diameter: 11 ft 10 in (3.6 m). Refer to propeller FAA-Type Certificate P34NE 
 Mod 10, Mod 20: For propeller limits table refer to AFM 02-06-00, Page 2, April 25, 
 1996."
Airspeed Limits IAS,"VD 
 324 KIAS 
 VMO 
 270 KIAS 
 MMO 
 .59 (above 
 20,000 ft pressure altitude) 
 VA (Maneuvering) (Mod 00) 
 170 KIAS 
 VA (Maneuvering) (Mod 10, 20) 
 180 KIAS 
 VFE (Flaps Extended) 
 12° 
 200 KIAS 
 20° 
 180 KIAS 
 In addition for Mod 10, 20: 
 32° 
 160 KIAS 
 VMC (Minimum Control) 
 Refer to AFM 
 VLE = VLO 
 200 KIAS 
 Tire Speed 
 165 KIAS 
 Windshield wiper operating speed 
 166 KIAS"
Datum,"The aircraft reference zero datum point is located 375.39 in. forward of the fuselage frame 
 23, 98.425 in. under the fuselage centerline and the aircraft buttock line."
Leveling Means,"Plumb line in rear open and latched baggage door. 
 Weight and Center of Gravity Limits: The following weight and center of gravity limits apply to the Mod 00 airplane only. 
 WEIGHT 
 CENTER OF GRAVITY LIMITS 
 Forward Limit 
 Rear Limit 
 Flight 
 Takeoff/ 
 Landing 
 MAC 
 MAC 
 MAC 
 ARM 
 ARM 
 ARM"
MIN FLIGHT WEIGHT,"9,600 kg 
 14.0 % 
 16.0 % 
 21,164 lb 
 9.663 m 
 9.704 m 
 380.44 in 
 382.04 in"
up to WEIGHT,"11,000 kg 
 14.0 % 
 24,251 lb 
 9.663 m 
 380.44 in"
up to WEIGHT,"10712 kg 
 16.0 % 
 23616 lb 
 9.704 m 
 382.04 in 
 connected by line up to MAX. 
 12,260 kg 
 16.4 % 
 19.5 % 
 40.0 %"
ZERO FUEL WEIGHT,"27,029 lb 
 9.711 m 
 9.776 m 
 10.193 m 
 382.34 in 
 384.87 in 
 401.29 in 
 connected by line up to MAX 
 13,230 kg 
 17.9 % 
 21.3 %"
LANDING WEIGHT,"29,167 lb 
 9.742 m 
 9.812 m 
 383.55 in 
 386.31 in 
 connected by line up to MAX. 
 13,640 kg 
 18.5 % 
 22.0 %"
TAKEOFF WEIGHT,"30,071 lb 
 9.754 m 
 9.826 m 
 384.01 in 
 386.85 in 
 connected by line up to MAX. 
 13,720 kg 
 22.1 %"
RAMP WEIGHT,"30,247 lb 
 9.829 m 
 386.96 in"
Note 1,"The limits are valid for the allowable flap positions corresponding to the flight speeds for takeoff, climb, cruise, 
 approach, and landing. The envelope may be limited for operational conditions due to ""In-Flight Movement."" 
 Note that takeoff and landing have different limits than the flight limits."
Note 2,"0% MAC is located 369.213 in. from the datum line. 
 100% MAC is located 80.197 in. from 0% MAC. 
 Weight and Center of Gravity Limits: The following weight and center of gravity limits apply to the Mod 10 and Mod 20 
 airplanes. 
 WEIGHT 
 CENTER OF GRAVITY LIMITS 
 Forward Limit 
 Rear Limit 
 Flight 
 Takeoff & 
 Takeoff & 
 Flight 
 Landing 
 Landing 
 MAC 
 MAC 
 MAC 
 MAC 
 ARM 
 ARM 
 ARM 
 ARM"
MIN FLIGHT WEIGHT,"9,400 kg 
 14.0 % 
 16.0 % 
 20,724 lb 
 9.663 m 
 9.704 m 
 380.44 in 
 382.04 in"
up to WEIGHT,"10,712 kg 
 23,616 lb 
 16.0 % 
 14.0 % 
 9.704 m 
 9.663 m 
 382.04 in 
 380.44 in"
up to WEIGHT,"11,000 kg 
 24,251 lb 
 40.0 % 
 44.0 % 
 connected by line up to MAX. 
 12,610 kg 
 16.9 % 
 20.2 %"
ZERO FUEL WEIGHT,"27,800 lb 
 9.723 m 
 9.790 m 
 10.193 m 
 10.274 m 
 382.80 in 
 385.42 in 
 401.29 in 
 404.50 in 
 connected by line up to MAX 
 13,230 kg 
 17.9 % 
 21.3 %"
LANDING WEIGHT,"29,167 lb 
 9.742 m 
 9.812 m 
 383.55 in 
 386.31 in 
 connected by line up to MAX. 
 13,990 kg 
 18.9 % 
 22.5 %"
TAKEOFF WEIGHT,"30,843 lb 
 9.763 m 
 9.837 m 
 384.39 in 
 387.30 in 
 connected by line up to MAX. 
 14,070 kg 
 22.7 %"
RAMP WEIGHT,"31,019 lb 
 9.840 m 
 387.39 in"
Note 1,"The limits are valid for the allowable flap positions corresponding to the flight speeds for takeoff, climb, cruise, 
 approach, and landing. The envelope may be limited for operational conditions due to ""In-Flight Movement."" 
 Note that takeoff and landing have different limits than the flight limits."
Note 2,"0% MAC is located 369.213 in from the datum line. 
 100% MAC is located 80.197 in. from 0% MAC."
Minimum Crew,2 - Pilot and copilot
Maximum Passengers,"33 
 Front row passenger seats must be equipped with integral three-point safety 
 harnesses (reference change notice CN-00281, dated February 21, 1995)"
Type of Baggage Compartment,"Class ""D"" Compartment"
Maximum Baggage,"Total of 1653 lbs (750 kg) in the rear baggage compartment 
 - 882 lbs (400 kg) in the forward part 
 - 771 lbs (350 kg) in the aft part 
 - max. floor loading = 75 lb/ft2"
Fuel Capacity,"7531 lbs usable (gravity refueled) 
 7300 lbs usable (pressure refueled)"
Oil Capacity,"Oil capacity per Engine (incl. Propeller Oil System) 
 TOTAL 
 MIN to MAX 
 TOTAL 
 OIL TANK 
 ON SIGHT GLASS 
 OIL SYSTEM 
 US Gallons 
 4.70 
 0.75 
 5.60 
 Liters 
 17.70 
 2.84 
 21.00"
Maximum Operating,"Altitude 31,000 ft."
Control Surface Movements,"Wing Flaps 
 12° and 20° (Mod 00) 
 Wing Flaps 
 12°, 20°, and 32° (Mod 10, 20) 
 Ailerons 
 30° up (+1°), 25° down (+1°) 
 Elevator 
 30° up (-2°), 25° down (-1°) 
 Stabilizer 
 Fixed 
 Rudder 
 18°right, 16° left (Mod 00) 
 Rudder 
 24° right (+1°), 20° left (-1°) (Mod 10,20)"
Serial Numbers,"Mod 00: 3006 through 3030. All former Mod 00 airplanes are modified to Mod 10 
 in accordance with Service Bulletin SB 328-00-053 
 Mod 10: Production aircraft manufactured to the Mod 10 configuration begin at 
 serial number 3031 and subsequent. Previous serial number aircraft are eligible to 
 operate to the Mod 10 specifications if service bulletin SB328-00-053 is installed. 
 Mod 20: Mod 20 aircraft are produced by incorporation of Service Bulletin SB 
 328-00-175. 
 The following serial numbers are declared Non-TC compliant aircraft and 
 excluded from the TCDS due to production details and known non-conformities: 
 Former test article aircraft S/No’s.: 3001, 3002, 3003, and 3004."
Import Requirements,"The FAA can issue a U.S. airworthiness certificate based on an Export Certificate 
 of Airworthiness (Export C of A) signed by a representative of the LBA on behalf 
 of the European Community. 
 The Export C of A should contain the following statement: ‘The aircraft 
 covered by this certificate has been examined, tested, and found to conform 
 with the Type Design approved under U.S. Type Certificate No. A45NM and 
 to be in a condition for safe operation.’ 
 The U.S. airworthiness certification basis for aircraft type certificated under 14 
 CFR part 21, section 21.29, exported by country of manufacture is section 
 21.183(c) or 21.185(c). 
 The U.S. airworthiness certification basis for aircraft type certificated under 
 section 21.29 exported from countries other than the country of manufacture (e.g., 
 third party country) is section 21.183(d) or 21.185(b)."
