Keyterm,Info
"A47CE 
 Revision 17 
 DIAMOND 
 DA 40 
 DA 40 F 
 DA 40 NG 
 July 14, 2021",
Type Certificate Holder,"Diamond Aircraft Industries Inc. 
 1560 Crumlin Sideroad 
 London, Ontario, Canada 
 N5V 1S2 
 Type Certificate Holder Record: Type Certificate A47CE was transferred to Diamond Aircraft Industries 
 Inc. (Canada) from Diamond Aircraft Industries GmbH (Austria) on November 15, 2017."
"I. 
 Model DA 40 (Normal and Utility Category), approved August 15, 2001",
Engine,"Textron Lycoming IO-360 M1A, TCDS 1E10"
Fuel,"AVGAS 100LL, 100 (ASTM D910), see Note 14"
Engine Limits,"Maximum Take-Off, 2700 rpm 
 Continuous Operation, 2400 rpm"
Propeller,"(a) MT Propeller Co. MTV-12-B/180-17( ), TCDS P25NE 
 ( ) – designations: none or f"
Propeller Limits,"Diameter 
 70.9 in., +0.0 in., -2.0 in; (1800 mm, +0.0mm, -50mm) 
 Low Pitch 10.5º 
 High Pitch 30º"
Airspeed Limits,"Maximum Never Exceed Speed VNE 
 173 KCAS, 199 mph 
 Maximum Structural Cruising Speed VNO 
 128 KCAS, 147 mph 
 Design Cruising Speed VC 
 128 KCAS, 147 mph 
 Maneuvering Speed VA (up to 2161 lbs / 980 kg) 
 97 KCAS, 112 mph 
 VA (up to 2535 lbs / 1150 kg) 
 109 KCAS, 125 mph 
 Maximum Flap Extending Speed VFE Full Flaps 
 94 KCAS, 108 mph 
 VFE Take-off Flaps 
 109 KCAS, 125 mph"
Maximum Weight,"Takeoff (Utility Category) 
 2161 lbs. (980 kgs) 
 Takeoff (Normal Category) 
 2535 lbs. (1150 kgs) 
 Takeoff (Normal Category) 
 2646 lbs. (1200 kgs) see Note 13 
 Landing 
 2407 lbs. (1092 kgs) 
 2535 lbs. (1150 kgs) see Note 10"
CG Range,"Forward c/g position (aft of datum): 
 up to 2161 lbs. 
 94.5 in. (2.4 meter) 
 at 2535 lbs. 
 96.8 in. (2.46 meter) 
 at 2646 lbs. 
 97.6 in. (2.48 meter) see Note 13"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14"
Rev No,"16 
 8 
 16 
 17 
 11 
 9 
 16 
 17 
 10 
 14 
 16 
 16 
 17 
 13 
 Varying Linearly with weight in between 
 Rearward c/g position (aft of datum): 
 With Standard Fuel Tank 
 102.0 in. (2.59 meter) 
 With Long Range Fuel Tank 
 100.4 in (2.55 meter)"
Empty Wt CG Range,None
Reference Datum,86.4 in. (2.194 meter) in front of leading edge of stub-wing at the wing joint
Leveling Means,Wedge 600:31 top surface of fuselage tube in front of dorsal fin.
Minimum Crew,1
No of Seats,4
Maximum Baggage,"Behind Rear Seats 
 66.14 lbs (30 kgs) 
 Baggage Tube 
 11.02 lbs (5 kgs) 
 With Baggage Extension 
 100 lbs (45kgs); see Note 8"
Fuel Capacity,"With Standard Fuel Tank 
 41.2 gallons (156 liters) total. 
 40.2 gallons (152 liters) usable. 
 With Long Range Fuel Tank 
 51.0 gallons (193 liters) total. 
 50.0 gallons (189.2 liters) usable."
Oil Capacity,"Maximum - 8 qts (7.7 liters). 
 Minimum – 4 qts (3.785 liters) 
 See Note 1."
Maximum Operating Altitude,"16,404 feet. (5000 meters)"
All weather capability,"Day- VFR 
 Night VFR 
 See Note 11 
 IFR 
 See Note 12 
 Flight into known icing conditions is prohibited"
Control Surface Movements,"Aileron 
 trailing edge up 20º, ± 2º, trailing edge down 13º, +2/-0º 
 Elevator 
 With Standard Fuel Tank: 
 trailing edge up 23º, ± 1º, trailing edge down 15º, ± 1º 
 With Long Range Fuel Tank: trailing edge up 23º, +0/-1º, trailing edge down 16º, +1/-0º 
 With Standard or Long Range 
 Fuel Tank (see Note 13): 
 trailing edge up 18°, +0/-1°, trailing edge down 16º, +1/-0º 
 Trim tab 
 Serial Numbers 40.006 to 40.044 (except 40.030): 
 + 18º, ± 2º (nose up) / - 33º, ± 2º (nose down) 
 Serial Numbers 40.030 and 40.045 and subsequent: 
 + 12º, ± 2º (nose up) / - 39º, ± 2º (nose down) 
 Rudder 
 With Standard Fuel Tank: 
 left 29º, ± 1º / right 31º, ± 1º 
 With Long Range Fuel Tank: left 24º, ± 1º / right 26º, ± 1º 
 MÄM 40-113 installed: 
 left 24º, ± 1º / right 26º, ± 1º 
 (see NOTE 9) 
 Take off flap setting 
 20º, ± 2º 
 Landing flap setting 
 42º, ± 1º"
a,"For aircraft produced at Diamond Aircraft Industries GmbH, N.A. Otto-Str. 5, A-2700 Wiener-Neustadt Austria, 
 eligible serial numbers are 40.006 to 40.083 (except 40.010 and 40.080)."
