Keyterm,Info
"A-698 
 Revision 14 
 Piper Aircraft, Inc 
 J3L 
 J3L-S 
 J3L-65 (ARMY L-4C) 
 J3L-65S 
 August 7, 2006",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The new Piper Aircraft, Inc transferred TC A-698 to Piper Aircraft, Inc on August 7, 
 2006."
"I - Model J3L, 2 PCLM, Approved September 17, 1938 and Model J3L-S, 2 PCSM, Approved May 2, 1939",
Engine,Lycoming O-145-A1 (See Item 309A for optional engines)
Fuel,65 minimum octane aviation gasoline
Engine Limits,"For all operations, 2300 r.p.m. (50 hp.)"
Airspeed Limits,"Level flight or climb 
 90 mph 
 (78 Knots) 
 True Ind. 
 Glide or dive 
 122 mph 
 (106 Knots) 
 True Ind."
Propeller Limits,"Static r.p.m. at maximum permissible throttle setting: 
 Seaplane 
 Not over 2335, not under 2125. No additional tolerance permitted. 
 Landplane 
 Not available 
 Diameter: 
 Landplane 
 Not over 80 in. 
 Seaplane 
 Not over 75 in., not under 68 in."
C G Range,"Landplane 
 (+10.6) to 
 (+22.7) 
 Seaplane 
 (+10.6) to 
 (+19.8) 
 See NOTE 3 for restricted range for certain Serial Nos. between 4373 and 4502."
Empty Weight C G Range,"If placard ""Solo flying in rear seat only."" is installed (See NOTE 2): 
 Landplane 
 (+8.1) 
 to 
 (+20.7) 
 Seaplane 
 (+8.5) 
 to 
 (+17.8) 
 When empty weight C. G. falls within the pertinent range, computation of critical fore 
 and aft 
 C. G. positions is unnecessary. Ranges are not valid for non-standard arrangements."
Maximum Weight,"Landplane: 
 1100 lbs. 
 Seaplane: 
 1160 lbs."
Number of Seats,"2 
 (one at +9 and one at +36)"
Maximum Baggage,"Landplane: 
 20 lbs. 
 (+49) 
 Seaplane: 
 4 lbs. 
 (+49)"
Fuel Capacity,"12 gallons 
 (-18)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,14 14 14 14 14 14 14
Oil Capacity,"5 quarts 
 (-39)"
Control Surface Movements,"Elevator 
 34° 
 Up 
 29° 
 Down 
 Aileron 
 18° 
 Up 
 18° 
 Down 
 Rudder 
 30° 
 Left 
 30° 
 Right 
 Stabilizer 
 2.5° 
 Up 
 4° 
 Down"
Serial Numbers Eligible,"2325, 2327, 2339, 2340, 2342, 2344, 2345, 2347, 2349, 2351, 2355 and up, 2356-A, 
 2357-A and up, and 8277-1 through 8277-40."
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 4a, the following 
 items of equipment must be installed: 
 Landplane: 
 Items 101, 102, 103, and 104. 
 Seaplane: 
 Items 103, 104 and 151."
"II - Models J3L-65 (ARMY L-4C) and J3L-65S, 2 PCL-SM, Approved May 27, 1940 
 Same as Model J3L and J3L-S except engine installation.",
Engine,Lycoming O-145-B1 (See Item 309B for optional engines)
Fuel,73 min. octane aviation gasoline
Engine Limits,"Takeoff and climb, 2550 r.p.m. 
 (65 hp.) 
 All other operations, 2412 r.p.m. (55 hp.)"
Airspeed Limits,"Level flight or climb 
 90 mph 
 (78 Knots) 
 True Ind. 
 Glide or dive 
 122 mph 
 (106 Knots) True Ind."
Propeller Limits,"Static r.p.m. at maximum permissible throttle setting: 
 Landplane and Seaplane: Not over 2525, not under 2225. No additional tolerance 
 permitted. 
 Diameter: 
 Landplane 
 Not over 80 in., not under 64 in. 
 Seaplane 
 Not over 75 in., not under 68 in."
C G Range,"Landplane 
 (+10.6) to 
 (+22.7) 
 Seaplane 
 (+10.6) to 
 (+19.8) with Edo or Wollam floats 
 (+10.2) to (+17.1) with Heath floats 
 See NOTE 3 for restricted range for certain Serial Nos. between 4373 and 4502."
Empty Weight C G Range,"If placard ""Solo flying in rear seat only"" is installed (See NOTE 2): 
 Landplane 
 (+8.1) 
 to 
 (+20.7) 
 Seaplane 
 (+8.4) 
 to 
 (+17.4) with Edo or Wollam floats 
 (+7.8) 
 to 
 (+14.0) with Heath floats 
 When empty weight C. G. falls within the pertinent range, computation of critical fore 
 and aft 
 C. G. positions is unnecessary. Ranges are not valid for non-standard arrangements."
Maximum Weight,"Landplane: 
 1100 lbs. (See NOTE 4 regarding eligibility for 1170 lbs.) 
 Seaplane: 
 1200 lbs."
Number of Seats,"2 
 (one at +9 and one at +36)"
Maximum Baggage,"Landplane: 
 20 lbs. 
 (+49) 
 Seaplane: 
 4 lbs. 
 (+49)"
Fuel Capacity,"12 gallons 
 (-18)"
Oil Capacity,"5 quarts 
 (-39)"
Control Surface Movements,"Elevator 
 34° 
 Up 
 29° 
 Down 
 Aileron 
 18° 
 Up 
 18° 
 Down 
 Rudder 
 30° 
 Left 
 30° 
 Right 
 Stabilizer 
 2.5° Up 
 4° 
 Down"
