Keyterm,Info
"H2NM 
 Revision 3 
 CA DEPT. OF 
 FORESTRY 
 UH-1F 
 Surrendered 5/20/2003",
Type Certificate Holder,"California Department of Forestry 
 1416 Ninth Street 
 Sacramento, California 95814"
"Model UH-1F, 11 PCLH, Approved (Restricted Category)",
Engine,General Electric T-58-3
Fuel,"JP-4, Mil-T-5624; Jet A-1 
 JP-5, Mil-T-5624G; Jet B"
Engine Limits,"Torque 
 Output 
 Exhaust 
 Gas 
 Pressure 
 Horsepower 
 Gas Temp 
 Gen. Speed 
 (P.S.I.) 
 (H.P.) 
 (C) 
 (R.P.M.) 
 Take-off (5 min.) 
 67 
 1100 
 678-690 
 102.5%z 
 Continuous 
 54 
 888 
 635 
 Limited by E.G.T."
Rotor Limits,"Power Off 
 Power On 
 Maximum 339 R.P.M. 
 Maximum 317 R.P.M. 
 Minimum 295 R.P.M. 
 Minimum 295 R.P.M."
Airspeed Limits,"Never exceed 120 knots 
 Above 70 knots, 6200 to 6450 Engine R.P.M. required."
CG Range,"Longitudinal C.G. Limits: 
 (+127.0) to (+132.0) to 9000 lbs. 
 (+125.0) to (+136.0) to 7250 lbs. 
 (+125.0) to (+138.0) to 6500 lbs. 
 (+130.0) to (+138.0) to 4500 lbs. 
 9000 
 8500 
 8000 
 7500 
 7000 
 Gross 
 Weight 
 6500 
 (Lbs.) 
 6000 
 5500 
 5000 
 4500 
 125 
 131 
 135 
 139 
 Longitudinal C.G. Stations (inches)"
Page No,"1 
 2 
 3"
Rev No,"3 
 1 
 2"
Maximum Weight,9000 lbs.
Minimum Crew,1
Maximum Passengers,10
Maximum Baggage,400 lbs. in Tail Boom Compartment
Fuel Capacity,245 Gallons Total (3.0 unusable)
Oil System Capacity,5.4 Gallons Total (0.8 unusable)
Rotor Blade ,Refer to USAF T.0 1H-1(U)F-2-1
Serial Numbers Eligible,"Bell 
 USAF 
 7013 
 64-13153 
 7033 
 64-15483 
 7040 
 64-15490 
 7046 
 64-15496 
 7048 
 64-15498 
 7058 
 65-7917 
 7062 
 65-7921 
 7074 
 65-7933 
 7079 
 65-7938 
 7081 
 65-7940 
 7088 
 65-7947 
 7090 
 65-7949 
 7093 
 65-7952 
 7095 
 65-7954 
 7104 
 65-7963 
 7108 
 66-1212 
 7109 
 66-1213"
Datum,7.6 inches aft of aircraft nose
Leveling Means,"Drop plumb bob from ""key hole"" slot in upper left door sill. Reference to 1H-1(U)F-5."
Certification Basis,"FAR 21.25(a)(2) effective February 1, 1965. 
 Type Certificate No. H2NM issued December 23, 1983 for the purpose of: 
 1. 
 Forest and Wildlife conservation which includes external cargo carriage necessary 
 for these operations in accordance with FAR 133."
Production Basis,None. No helicopter may be produced under this approval.
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see certification basis) must be in the each type helicopter for certification; in addition, 
 the following is required: 
 (1) U.S. Air Force T.O. 1H-1(U)F01, UH1F Flight Manual. 
 (2) Equipment listed on the sealed master drawing list, drawing 1400-100E, dated 
 December 1, 1983."
Note 1,"Aircraft must be reconfigured in accordance with CDF special inspection ""Reconfiguration Build-up"" 
 revision ""B"" dated 11/6/81 or subsequent."
Note 2,"Aircraft shall be maintained in accordance with CDF UH-1F maintenance and inspection program and TO 
 1H-1(U)F-2-1, organization maintenance."
Note 3,"Aircraft shall be operated in accordance with USAF T.O. 1H-1(U)F-1. The operational limits are noted in 
 Section V."
Note 4,"Prior to issuance of an airworthiness certificate for each aircraft and at the prescribed intervals, all 
 inspections and modification must be accomplished per the latest revisions of all California Department of 
 Forestry UH-1F Technical Directive Indexes."
Note 5,"Current weight and balance report, TO 1H-1(U)F-5S-5, including list of equipment included in certificated 
 empty weight and loading instructions must be in each type helicopter at time of original airworthiness 
 certification and at all times thereafter."
Note 6,"Prior to civil certification the following must be accomplished: 
 (a) FAA Airworthiness Directives, Bell Service Bulletins for all Bell 204/205 series helicopters, USAF 
 Time Compliance Technical Orders and The General Electric T-58-3 engines must be reviewed for 
 applicability and complied with accordingly."
Note 7,"Continued airworthiness of the UH-1F series helicopters listed by serial number in this TCDS is contingent 
 upon compliance with all FAA airworthiness directives applicable to Bell Helicopter Textron, Inc., Model 
 204/205 series helicopters, the General Electric CT-58 (military model T-58-3) engine and any component 
 installed thereon."
Note 8,"Type Certificate (TC) and Type Certificate Data Sheet reissued to clearly state that Bell Helicopter Textron, 
 Inc., has no involvement with this TC and that the California Department of Forestry is the original holder of 
 TC No. H2NM. Authority, AWS-100 Memo dated February 22, 1985."
