Keyterm,Info
"H6WE 
 Revision 1 
 Aero Resources 
 (McCulloch) 
 J-2 
 December 15, 1973",
Type Certificate Holder,"Aero Resources, Inc. 
 4439 S. Avalon Blvd. 
 Gardena, CA 90248"
"I - Model J-2 Gyroplane (Normal Category), approved 6 May 1970",
Engine,Lycoming 0-360-A2D
Fuel,100/130 min. Grade aviation gasoline
Engine limits,"180 HP, 2700 RPM - For all operations"
Propeller and,"1. Aero Resources/McCulloch Model 6100D fixed pitch wood, Diameter 72 in. + .125"
propeller limits,"in. Static rpm: 2300 minimum, 2450 maximum Eligible on S/N 10 and subs with 
 maximum weight of 1500 lbs. 
 2. Hartzell constant speed 
 (a) 
 Hub HC-C3YR-1RLF with FL7663A-6R blades 
 Diameter: 72 in. 
 Pitch settings at 30 in. sta.: 
 low 10° , high 22.2° 
 Required on S/N 10 & subs when the maximum weight is increased to 1600 lbs., see Note 
 4."
Rotor Limits,"1500 lb. Maximum Weight 
 Flight: 
 480 RPM Maximum; 300 RPM Minimum 
 Spin Up: 500 RPM Maximum; 400 RPM Minimum 
 1600 lb. Maximum Weight 
 Flight: 
 500 RPM Maximum; 300 RPM Minimum 
 Spin Up: 520 RPM Maximum; 400 RPM Minimum"
Airspeed limits IAS,"VNL (Never exceed) 106 MPH (109 MPH CAS) (See FAA Approved Rotorcraft Flight 
 Manual for ground operating limits)"
1,"2 
 3 
 4"
1,"- 
 - 
 -"
CG range,"1500 lb. Maximum Weight (See Note 4) 
 Weight 
 Forward 
 Aft 
 1250 lbs. 
 74.2 in. 
 77.7 in. 
 1386 lbs. 
 74.2 in. 
 77.7 in. 
 1437 lbs. 
 74.2 in. 
 - - - 
 1500 lbs. 
 74.8 in. 
 76.3 in. 
 1600 lb. Maximum Weight (See Note 4) 
 Weight 
 Forward 
 Aft 
 1250 lbs. 
 72.5 in. 
 77.7 in. 
 1386 lbs. 
 72.5 in. 
 77.7 in. 
 1406 lbs. 
 72.5 in. 
 - - - 
 1460 lbs. 
 - - - 
 78.3 in. 
 1600 lbs. 
 74.5 in. 
 76.5 in. 
 (Straight line variation between points shown)."
Lateral CG,"1500 lb. Maximum Weight 
 3.5"" Left and 1.5"" Right of Centerline 
 1600 lb. Maximum Weight 
 3.5"" Left and 1.5"" Right of Centerline"
Maximum weight,"1500 lbs. (See NOTE 1) 
 For Maximum Weight increase to 1600 lbs. see NOTE 4."
No of seats,2 at +54.0 in. to +57 in. (adjustable)
Maximum baggage,95 lbs. at +60 in. (See NOTE 1)
Fuel capacity,"Total, 24.2 U.S. Gal.; Usable, 20.0 U.S. Gal. at +87.5 in. (See NOTE 1)"
Oil capacity,"Total 9 quarts; Usable, 6 quarts at +88.4 in. (See NOTE 1)"
Datum,48.0 in. forward of Bulkhead at forward point of seat box web.
Leveling Means,"Lateral: Lugs at +48.0 
 Longitudinal: Lugs on R.H. side of seat between +48.0 and +60.0"
Rudder Movement,"25° +1°, right and left"
Rotor blade and,For rigging information see Manufacturer's Report SA-4 dated 13 April 1973 or later FAA
Control Movements,"approved revision. Rotor Blade Collective Pitch Angle shall not be less than 3.9° or more 
 than 5°."
Rotor Blade and,200 to 230 inch-lbs. of torque to move damper
Damper setting,shaft through low load stage
Landing Gear oleo,Main: 3.8 + .10 in.; Nose: 2.6 + .10 in.
extension,(measured at empty weight)
Tire pressures,Main and Nose: 48 + 4.0 psi.
Altitude Limits,See FAA Approved Rotorcraft Flight Manual
Other operational,See FAA Approved Rotorcraft Flight Manual and NOTE 2.
Serial Nos Eligible,"S/N 10 and up 
 S/N 10 through 96 were manufactured by the McCulloch Aircraft Corp. and are identified 
 by McCulloch identification plate. 
 S/N 97 and subs. will be manufactured by Aero Resources, Inc. and will be identified by 
 Aero Resources identification plate."
Service Life Limits,See Note 3 for list of Life Limited Components
Certification Basis,"Model J-2. FAR 27 effective 1 February 1965, Special Conditions No. 27-2-WE-2 issued 
 23 October 1968, and the following exemption: 
 No. 1084 - FAR 27.65(a)(2) Climb Gradient 
 Type Certification No. H6WE issued 6 May 1970. 
 Date of application 2 November 1966."
Production Basis,"None. Prior to original Certification of each Gyroplane, an FAA representative must 
 perform a detailed inspection for workmanship, materials, conformity to approved technical 
 data and a check of flight characteristics."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations (See 
 Certification Basis) must be installed in the gyroplane for certification. All required 
 equipment that must be installed as well as optional equipment installations are listed in the 
 following manufacturer's report: 
 205R003 ""Equipment List"""
Service Information,"Model J-2 Structural Repair Manual Report J-2-68 is FAA approved. All manufacturer's 
 Service Bulletins and other Service Information, when FAA approved, will carry a 
 statement to that effect."
NOTE 1,"Current weight and balance report, including list of equipment included in certificated empty weight and 
 loading instructions, must be provided for each gyroplane at the time of original airworthiness certification and 
 at all times thereafter (except in the case of operators having an approved weight control system). Ballast, 
 when necessary, must be carried in accordance with the loading instructions in the Rotrocraft Flight Manual. 
 The unusable fuel and oil must be included in the empty weight. (Unusable fuel and oil equals sum of 
 drainable and undrainable)."
NOTE 2,"(a) 
 The following placard must be installed on the Pilot's instrument panel: 
 ""This gyroplane must be operated in compliance with the operating limitations specified in the FAA 
 Approved Rotorcraft Flight Manual."" 
 (b) 
 Additional required placards are specified in the Limitations section of FAA Approved Rotorcraft Flight 
 Manual. 
 (c) 
 The placards required for export to Canada are specified in the limitations section of FAA Approved 
 Rotorcraft Flight Manual, Report J-2-100 revised July 3, 1973 or later FAA Approved Revision."
