Keyterm,Info
"H5EU 
 HTM 
 Model FJ Sky-Trac 
 19 October 1972",
Type Certificate Holder,"Helicopter Technik Munchen GmbH & Co., Anlagen KG 
 8016 Feldkirchen - Wittelsbacher Str. 11 
 Western Germany"
"I. Model FJ Sky-Trac Helicopter (Normal Category), Approved 19 October 1972",
Engine,1 Franklin 6AS-335-B
Fuel,100/130 min. grade aviation gasoline
Engine limits,"HP 
 RPM 
 IN.HG. 
 ALT. FT. 
 Maximum continuous 
 240 
 3200 
 38.0 
 S.L. 
 Maximum continuous 
 240 
 3200 
 42.0 
 15000 
 Takeoff 
 260 
 3200 
 41.0 
 S.L. 
 Takeoff 
 260 
 3200 
 43.0 
 10000"
Rotor Limits IAS,"Power off (Rotor Tach.) 
 Power On (Engine Tach.) 
 Max. 360 r.p.m. 
 Max. 3200 r.p.m. 
 Min. 290 r.p.m. 
 Min. 3000 r.p.m."
Airspeed limits,"Vne (Never-exceed speed) with skids 86 knots (S.L.) 
 Vne (Never-exceed speed) with floats 65 knots (S.L.) 
 For reduction of Vne with altitude, see Rotorcraft Flight Manual"
CG range,94.5 to 101.6 in.
Empty weight CG range,None
Datum,98.4 in. forward of rotorshaft centerline
Leveling means,Rotorhead of lower rotor
Maximum weight,3300 lb.
No of seats,1 at (66.9)
Maximum baggage,"None. Cargo accommodations provided in accordance with LBA-approved Service Kit 
 installations listed in Section 7 of LBA-approved Rotorcraft Flight Manual."
Fuel capacity,26.1 gal (total) 1 Tank at (81.5). See NOTE 1 for unusable fuel
Oil capacity,1.4 gal. at (181.3). See NOTE 1 for unusable oil
Other Operating Limits,See LBA-approved Rotorcraft Flight Manual
Page No,"1 
 2"
Rev No,"- 
 -"
Main Rotor Blade,(Helicopter level. The angles refer to upper surfaces of rotor grips)
Movements,"Collective pitch 
 +2° to + 10° 
 (+30') 
 Cyclic forward 
 7° 
 (+30') 
 aft 
 7° 
 (+30') 
 left 
 4° 
 (+30') 
 right 
 4° 
 (+30') 
 Differential for Yaw Control 
 right 
 2° 
 (+10') 
 left 
 2° 
 (+10')"
Serial Nos Eligible,"The Federal Republic of Germany Certificate of Airworthiness for Export endorsed as 
 noted below under ""Import Requirements"", must be submitted for each individual 
 Rotorcraft for which application for FAA certification is made."
Import Requirements,"A U.S. Airworthiness Certificate may be issued on the basis of a Certificate of 
 Airworthiness for Export signed by a representative of the Luftfahrt-Bundesamt (LBA) 
 containing the following statement: ""The Rotorcraft covered by this certificate has been 
 examined, tested, and found to conform to the type design approved under Type 
 Certificate No. H5EU, and to be in condition for safe operation""."
Certification Basis,"FAR 27 effective 1 February 1965 including Amendments 27-1 through 27-4. 
 Type Certificate Import No. H5EU issued 19 October 1972. 
 Date of application for Type Certificate: 9 May 1969."
Equipment,"The basic required equipment as prescribed in the applicable Airworthiness Regulations 
 (See Certification basis) must be installed in the Rotorcraft for certification. In addition, 
 the following is required: 
 (a) Current LBA approved FJ Sky-Trac Rotorcraft Flight Manual 
 (Reissued 30 May 1972)."
NOTE 1,"Current weight and balance report including list of equipment included in certificated empty weight, and 
 loading instructions, must be provided for each helicopter at the time of original airworthiness certification. 
 Ballast, when necessary, must be carried in accordance with the loading instructions of the Rotorcraft Flight 
 Manual. 
 The certificated empty weight and corresponding Center of Gravity location must include: 
 Unusable fuel 7.7 lbs. at (81.5) 
 Unusable oil 5.1 lbs. at (181.3)"
NOTE 2,"The following placard must be installed in front and clear view of the pilot: 
 ""This Helicopter must be operated in compliance with the operating limitations specified in the LBA- 
 approved Rotorcraft Flight Manual. The ""Airworthiness Limitations"" section of the Rotorcraft 
 Maintenance Manual must be complied with"". 
 All placards listed in the LBA-approved Rotorcraft Flight Manual must be installed in the appropriate 
 locations."
NOTE 3,"Replacement times of helicopter structural parts which are fatigue critical are listed in the ""Airworthiness 
 Limitations"" section of the Maintenance Manual."
NOTE 4,"This helicopter must be serviced and maintained in compliance with instructions given by Helicopter 
 Technik Munchen in the inspection Requirements Manual and in the Maintenance Manual."
