Keyterm,Info
"R00006DE 
 Revision 8 
 Rotorcraft Dev. Corp. 
 OH-58A 
 OH-58A+ 
 OH-58C 
 August 1, 2012",
Type Certificate Holder,"Rotorcraft Development Corporation 
 132 Skalkaho Hwy. 
 Hamilton, Montana 59840"
Type Certificate Holder Record,"Garlick Helicopter Corporation transferred TC R00006DE to Rotorcraft 
 Development Corporation on February 2, 2009."
Type Certificate Holder Record,"Garlick Helicopter, Inc. transferred TC R00006DE to Garlick Helicopter 
 Corporation on June 29, 2007."
"I - Model OH-58A, (Restricted Category Military Surplus Helicopter) Approved August 15, 1996",
Engine,"1- Allison 250-C10D (T63-A-700) 
 (See note 8 & 10 for alternate engine.)"
Fuel,ASTM D1655 Jet B (See note 10 for alternate fuels.)
Engine Limits,"Torque 
 Output 
 Turbine 
 Gas Gen. 
 Pressure 
 Shaft Speed 
 Out Temp 
 Speed 
 Takeoff 
 (5 min) 
 92 psi 
 103% 
 749ºC 
 104% 
 Maximum 
 Max. 
 Continuous 
 79 psi 
 103% 
 693ºC 
 104% 
 (See Operator's Manual TM55-1520-228-10 for transient limits) 
 NOTE: Powerplant cooling has been demonstrated to be adequate for the following ambient 
 temperature schedule: 125 Degrees F at sea level, decreasing at a lapse rate of 3.6 Degrees F 
 per 1000 feet to 89 Degrees F at the maximum operating altitude of 10,000 feet."
Rotor Limits,"Power Off 
 Power On 
 Maximum 390 rpm 
 Maximum 354 rpm 
 Minimum 330 rpm 
 Minimum 347 rpm 
 Avoid Prolonged Operation Between 172 to 206 RPM. 
 (See Operator's Manual TM55-1520 228-10 for transient limits)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
Rev No,"7 
 6 
 5 
 6 
 6 
 6 
 7 
 5 
 8"
Airspeed Limits,"Never exceed 120 knots CAS. 
 Decrease VNE 3 knots/1000 ft. above 3000 ft. 
 VNE will be determined for each Special Purpose Operation and must be FAA approved."
Other Limits,"Flight Hours are counted from takeoff to landing. 
 The helicopter approved under this type certificate is done so under the concept of limited 
 exposure associated with escape from inadvertent ice encounters, and is prohibited against 
 flight into known icing. The helicopter must be re-evaluated if certification to the General 
 Ice protection Airworthiness Regulations is requested."
CG Range,"Straight line variation between points given. 
 Longitudinal C.G. Limits 
 +106 to +112 at 3000 lbs. 
 +105.2 to +114.2 at 2500 lbs. 
 +105.2 to +114.2 at 1800 lbs. 
 (Reference C.G. Chart in Operator's Manual TM55-1520-228-10 Chapter 6 )"
Empty Weight,+105.2 to 114.2
Maximum Weight,3000 lbs. (see note 12 for external cargo configuration information)
Minimum Crew,1 at +65.0
No of Seats,See Note 22
Maximum Cargo,"950 lbs. between station +77 and +114. See Operator's Manual, TM55-1520-228-10."
Fuel Capacity Useable,"70.3 Gallons (Total Fuel: 71.5 gallons at sta. +116) 
 (See TM55-1520-228-10 for limits with 23.9 aux. fuel cell installed)"
Oil Capacity,11.2 Pints at sta. +179.0
Rotor Blade and,"For rigging information, refer to TM55-1520-228-23-2 Intermediate Maintenance Manual."
Approved Serial Nos,"US Military Surplus OH-58A Helicopters as identified in FAA Approved TC R00006DE SN 
 LIST TC03, dated 8-15-96 or later FAA approved revision."
"II - Model OH-58A+, (Restricted Category Military Surplus Helicopter) Approved Aug. 15, 1996",
Engine,1- Allison 250-C20C (T63-A-720) (See Note 11)
Fuel,ASTM D1655 Jet B (See note 10 for alternate fuels)
Engine Limits,"Torque 
 Output 
 Turbine 
 Gas Gen. 
 Output 
 Shaft Speed 
 Out Temp 
 Speed 
 Takeoff 
 (5 min) 
 100% 
 100% 
 810ºC 
 105% 
 Maximum 
 Max. 
 Continuous 
 85% 
 100% 
 738ºC 
 105% 
 (See Operator's Manual TM55-1520-228-10 for transient limits.)"
Rotor Limits,"Power Off 
 Power On 
 Maximum 390 rpm 
 Maximum 354 rpm 
 (Dual Tach Reading 110%) 
 (Dual Tach Reading 100%) 
 Minimum 330 rpm 
 Minimum 347 rpm 
 (Dual Tach Reading 93%) 
 (Dual Tach Reading 98%) 
 Avoid Prolonged Operation Between 172 to 206 RPM 
 (See Operator's Manual TM55-1520 228-10 for transient limits)"
Airspeed Limits,"Never exceed 120 knots CAS 
 Decrease VNE 3 knots/1000 ft. above 3000 ft. 
 100 Knots Recommended Maximum for Autorotation 
 VNE will be determined for each Special Purpose Operation and must be FAA approved."
Other Limits,"Flight Hours are counted from takeoff to landing. 
 The helicopter approved under this type certificate is done so under the concept of limited 
 exposure associated with escape from inadvertent ice encounters, and is prohibited against 
 flight into known icing. The helicopter must be re-evaluated if certification to the General 
 Ice protection Airworthiness Regulations is requested."
CG Range,"Straight line variation between points given. 
 Longitudinal C.G. Limits 
 +107.0 to +111.4 at 3200 lbs. 
 +106.0 to +112.2 at 3000 lbs. 
 +105.2 to +114.2 at 2500 lbs. 
 +105.2 to +114.2 at 1800 lbs. 
 (Reference C.G. Chart in Operator's Manual TM55-1520-228-10 Chapter 6.)"
Empty Weight,+105.2 to 114.2
Maximum Weight,3200 lbs. (See note 13 for external cargo configuration information.)
Minimum Crew,1 at +65.0
No of Seats,See Note 22
Maximum Cargo,"950 lbs. between station +77 and +114. See Operator's Manual, TM55-1520-228-10."
Fuel Capacity Useable,"70.3 Gallons (Total Fuel: 71.5 gallons at sta. +116) 
 See TM55-1520-228-10 for limits with 23.9 aux. fuel cell installed."
Oil Capacity,11.2 Pints at +179.0
Rotor Blade and,"For rigging information, refer to TM55-1520-228-23-2, Intermediate Maintenance Manual."
Approved Serial Nos,"US Military Surplus OH-58A+ Helicopters as identified in FAA approved TC R00006DE 
 SN LIST TC03, dated 8-15-96 or later FAA approved revision."
"III - Model OH-58C, (Restricted Category Military Surplus Helicopter) Approved Aug. 15, 1996",
Engine,1- Allison 250-C20C (T63-A-720) (See Note 11)
Fuel,ASTM D1655 Jet B (See note 10 for alternate fuels)
Engine Limits,"Torque 
 Output 
 Turbine 
 Gas Gen. 
 Pressure 
 Shaft Speed 
 Out Temp 
 Speed 
 Takeoff 
 (5 min) 
 100% 
 100% 
 810ºC 
 105% 
 Maximum 
 Max. 
 Continuous 
 85% 
 100% 
 738ºC 
 105% 
 (See Operator's Manual TM55-1520-228-10 for transient limits)"
Rotor Limits,"Power Off 
 Power On 
 Maximum 390 rpm 
 Maximum 354 rpm 
 (Dual Tach Reading 110%) 
 (Dual Tach Reading 100%) 
 Minimum 330 rpm 
 Minimum 347 rpm 
 (Dual Tach Reading 93%) 
 (Dual Tach Reading 98%) 
 Avoid Prolonged Operation Between 172 to 206 RPM 
 (See Operator's Manual TM55-1520 228-10 for transient limits)"
Airspeed Limits,"Never exceed 120 knots CAS 
 Decrease VNE 3 knots/1000 ft. above 3000 ft. 
 100 Knots Recommended Maximum for Autorotation 
 VNE will be determined for each Special Purpose Operation and must be FAA approved."
Other Limits,"Flight Hours are counted from takeoff to landing. 
 The helicopter approved under this type certificate ise done so under the concept of limited 
 exposure associated with escape from inadvertent ice encounters, and is prohibited against 
 flight into known icing. The helicopter must be re-evaluated if certification to the General 
 Ice protection Airworthiness Regulations is requested."
CG Range,"Straight line variation between points given. 
 Longitudinal C.G. Limits 
 +107.0 to +111.4 at 3200 lbs. 
 +106.0 to +112.2 at 3000 lbs. 
 +105.2 to +114.2 at 2500 lbs. 
 +105.2 to +114.2 at 1800 lbs. 
 (Reference C.G. Chart in Operator's Manual TM55-1520-228-10 Chapter 6 )"
Empty Weight,+105.2 to 114.2
Maximum Weight,3200 lbs. (see note 13 for external cargo configuration information)
Minimum Crew,1 at +65.0
No of Seats,See Note 22
Maximum Cargo,"950 lbs. between station +77 and +114. See Operator's Manual, TM55-1520-228-10."
Fuel Capacity Useable,"70.3 Gallons (Total Fuel: 71.5 gallons at sta. +116) 
 See TM55-1520-228-10 for limits with 23.9 aux. fuel cell installed."
Oil Capacity,11.2 Pints at +179.0
Rotor Blade and,"For rigging information, refer to TM55-1520-228-23-2, Intermediate Maintenance Manual."
Approved Serial Nos,"US Military Surplus OH-58C Helicopters as identified in FAA Approved TC R00006DE SN 
 LIST TC03, dated 8-15-96 or later FAA approved revision."
DATA PERTINENT TO ALL MODELS,
Datum,"Station 0 datum is one inch forward of most forward point of fuselage cabin 
 nose section or 55.16 inches forward of jack point centerline."
