Keyterm,Info
"1A3 
 Revision 39 
 ALEXANDRIA AIRCRAFT 
 14-19 
 14-19-2 
 14-19-3 
 14-19-3A 
 17-30 
 17-31 
 17-31TC 
 May 30, 2002",
Type Certificate Holder,"Alexandria Aircraft, LLC 
 2504 Aga Drive 
 Alexandria, Minnesota 56308"
Type Certificate Holder Record,"Bellanca Aircraft Corp. transferred TC 1A3 to Viking Aviation, Inc. on March 26, 1982 
 Viking Aviation, Inc. transferred TC 1A3 to Bellanca, Inc. on June 11, 1982 
 Bellanca, Inc. transferred TC 1A3 to Alexandria Aircraft LLC on May 30, 2002"
"I - Model 14-19, 4 PCLM (Normal Category), 2 PCLM (Utility Category), Approved September 26, 1949",
Engine,Lycoming O-435-A
Fuel,80 minimum grade aviation gasoline
Engine limits,"For all operations, 2550 r.p.m. (190 hp.)"
Airspeed limits,"Never exceed 
 226 m.p.h. 
 (197 knots) 
 True Ind. 
 Maximum structural cruising 
 167 m.p.h. 
 (145 knots) 
 True Ind. 
 Maneuvering (Normal Category) 
 115 m.p.h. 
 (100 knots) 
 True Ind. 
 Maneuvering (Utility Category) 
 124 m.p.h. 
 (108 knots) 
 True Ind. 
 Flaps extended 
 86 m.p.h. 
 ( 75 knots) 
 True Ind. 
 Landing gear extended 
 167 m.p.h. 
 (145 knots) 
 True Ind. 
 Landing gear operation 
 125 m.p.h. 
 (108 knots) 
 True Ind."
CG range landing,Normal Category (+19.9) to (+24.4) at 2600 lb.
gear extended,"Utility Category (+19.8) to (+24.4) at 2400 lb. 
 Both Categories (+16.4) to (+24.4) at 1800 lb. or less 
 Straight line variation between points given 
 2800 
 2600 
 2400 
 REAR 
 2200 
 LIMIT 
 LB. 
 2000 
 1800 
 FWD. 
 1600 
 LIMIT 
 1400 
 16 
 18 
 20 
 2 2 
 2 4 
 INCHES"
Empty weight CG range,None
Maximum weight,"Normal Category 
 2600 lb. 
 Utility Category 
 2400 lb."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18"
