Keyterm,Info
"H9SW 
 REVISION 18 
 BELL 
 222 
 222B 
 222U 
 230 
 430 
 February 11, 2022",
Type Certificate Holder,"Bell Textron Canada Limited 
 12800 Rue De l'Avenir 
 Mirabel, Quebec 
 J7J 1R4 Canada"
Type Certificate Holder Record,Bell Helicopter Textron Canada Limited was the previous name of TC holder.
Type Certificate Holder,"Period 
 Bell Helicopter Textron, Fort Worth, Texas 
 Prior to 28 February 1992 
 Bell Helicopter Textron, A Division of Textron Canada Limited, Mirabel, Québec 
 28 February, 1992 to 19 December 2001 
 Bell Helicopter Textron Canada Limited, Mirabel Quebec. 
 20 December 2001 to 15 December 2019 
 16 December 2019 to Present 
 Effective 16 December 2019 Bell Helicopter Textron Canada Limited was revised to 
 Bell Textron Canada Limited, Mirabel Quebec"
"MODEL 222 (TRANSPORT CATEGORY A AND B), APPROVED MAY 24, 1983",
Engines,"(2) Avco Lycoming LTS 101-650C-2, -3, -3A"
Fuel,"SPECIFICATION 
 TYPE 
 USA 
 CANADA 
 Kerosene 
 CGSB 3.23 
 ASTM D-1655 
 JET A 
 JET A-1 
 CGSB 3.23 
 ASTM D-1655 
 JP-8 
 3-GP-23 
 MIL-DTL-83133 
 Wide Cut 
 JET B 
 CGSB 3.22 
 ASTM D-6615 
 JP-4 
 CGSB 3.22 
 MIL-DTL-5624 
 High Flash 
 JP-5 
 3-GP-24 
 MIL-DTL-5624 
 See FAA-approved Rotorcraft Flight Manual for temperature limitations. Fuel Additives: See NOTE 4."
Engine Limits,All Engines Operating:
See NOTE 5,"Take off 
 Mast Torque 
 Main Rotor 
 (5 Min.) 
 Meter 
 Mast Speed 
 (100%) 
 348 rpm 
 13,205 ft. lb 
 (100%)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 I I I"
