Keyterm,Info
"A10SO 
 Revision 13 
 Piper Aircraft, Inc 
 PA-36-285 
 PA-36-300 
 PA-36-375 
 August 7, 2006",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC A10SO to Piper Aircraft, Inc on August 7, 
 2006."
"I. - Model PA-36-285, 1 PCLM (Restricted Category Only), Approved August 31, 1972.",
Engine,"1 Teledyne Continental 6-285-B or 6-285-C with CMC Injector with fuel flow schedule 
 per curve No. 71-12, or 
 1 Teledyne Continental 6-285-BA or 6-285-CA (See NOTE 12 for -BA and -CA engines) 
 with CMC Injector with fuel flow schedule per curve No. 77041. Propeller drive ratio to 
 crankshaft .500:1."
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"For all operations, 4000 r.p.m. (2000 propeller r.p.m.) (285 hp)"
Propeller and Propeller Limits,"1 Hartzell, Hub Model HC-C2YF-1 ( )F, Blade Model F9587A 
 Pitch Setting: High 27° to 29°, Low 18° ± 0.2° at 30"" station. 
 Diameter: 
 Not over 95"", not under 93"". 
 No further reduction permitted. 
 Spinner: 
 Hartzell A4203 spinner assembly is required. 
 Propeller Governor: Hartzell Model F-4-6A 
 OR 
 1 Hartzell, Hub Model HC-C3YF-1 ( )F, Blade Model F9684-1 
 Pitch Setting: High 29° to 31°, Low 16.3° to 16.5° at 30"" station. 
 Diameter: 
 Not over 95"", not under 93"". 
 No further reduction permitted. 
 Spinner: 
 Hartzell A4203-1 (See NOTE 8 for data on spinner.) 
 Propeller Governor: Hartzell Model F-4-6A"
Propeller Limitations,"Hartzell Model HC-C2YF-1 ( )F only. 
 Avoid continuous operation the ground between 950 and 1150 propeller rpm in wind 
 above 15 mph."
Airspeed Limits CAS,"Maximum operating 
 135 mph 
 (117 knots) 
 Vfe, Flaps extended 
 115 mph 
 (100 knots)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8"
13,"12 
 11 
 12 
 12 
 12 
 12 
 12 
 C. G. Range (+137.25) 
 at 
 3000 lb. or less 
 (+140.0) to (+143.2) 
 at 4400 lb. 
 (+148.1 ) 
 at 
 2600 lb. or less 
 Straight line variation between points given. 
 137.25 
 140.00 
 143.20 
 148.10 
 LB. 
 4400 
 4000 
 3600 
 3200 
 RESTRICTED 
 2800 
 CATEGORY 
 2400 
 136 
 140 
 144 
 148 
 Fuselage Station - Inch"
Empty Weight C G Range,None
Maximum Weight,4400 lb. (See NOTE 3)
No of Seats,"1 
 (+196.0)"
Maximum Baggage,None
Fuel Capacity,"89 gallons at (+138.4) 
 (2 wing tanks) 
 (87 gallons usable) 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"9 quarts 
 (5 quarts usable) 
 See NOTE 1 for data on system oil."
Manufacturers Serial Numbers,36-7360001 through 36-7660135 (See NOTE 9).
"II. - Model PA-36-300, 1 PCLM (Restricted Category Only), December 12, 1974. 
 Same as Model PA-36-285 except engine installation.",
Engine,1 Lycoming IO-540-K1G5 with one 5th order and one 6th order pendulum damper.
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (300 hp)"
Propeller and Propeller Limits,"1 Hartzell, Hub Model HC-C2YK-1 ( )F, Blade Model F8475R* 
 Pitch Setting: High 29° ± 1°, Low 12° ± 0.2° at 30"" station. 
 Diameter: 
 Not over 84"", not under 82.3"". 
 No further reduction permitted. 
 Spinner: 
 Hartzell 835-36 (See NOTE 8 for data on spinner.) 
 Propeller Governor: Hartzell Model F-4-11A 
 *HC-()2YK-() propeller installed on a Lycoming engine may be substituted by HC-()- 
 2YR-() propeller per Hartzell Service Advisory 61"
Propeller and Propeller Limits,"OR 
 1 Hartzell, Hub Model HC-3YR-1 ( )F, Blade Model F8468A-6 
 Pitch Setting: High 26° ± 1°, Low 11.8° ± 0.2° at 30"" station. 
 Diameter: 
 Not over 80"", not under 78"". 
 No further reduction permitted. 
 Spinner: 
 Hartzell 835-36 (See NOTE 8 for data on spinner.) 
 Propeller Governor: Hartzell Model F-4-11A"
Airspeed Limits,"Maximum operating 
 135 mph CAS, 131 mph IAS 
 Vfe, Flaps extended 
 115 mph CAS, 116 mph IAS"
C G Range,"(+137.25) 
 at 
 3000 lb. or less 
 (+140.0) to (+143.2) 
 at 
 4400 lb. 
 (+148.1) 
 at 
 2600 lb. or less 
 Straight line variation between points given. 
 137.25 
 140.00 
 143.20 
 148.10 
 LB. 
 4400 
 4000 
 3600 
 3200 
 2800 
 RESTRICTED 
 CATEGORY 
 2400 
 136 
 140 
 144 
 148 
 Fuselage Station - Inch"
Empty Weight C G Range,None
Maximum Weight,4400 lb. (See NOTE 3)
No of Seats,"1 
 (+196.0)"
Maximum Baggage,None
Fuel Capacity,"89 gallons at (+138.4) 
 (2 wing tanks) 
 (86 gallons usable) 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"12 quarts 
 (9¼ quarts usable) 
 See NOTE 1 for data on system oil."
Manufacturers Serial Numbers,36-7560001 through 36-8160023 (See NOTES 9 and 13)
"III. - Model PA-36-375, 1 PCLM (Restricted Category), Approved October 4, 1977.",
Engine,"1 Lycoming IO-720-D1CD or Lycoming IO-720-D1C with one 3.5 order, six 4th order 
 and one 5th order pendulum damper."
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"For all operations, 2500 r.p.m. (375 hp)"
Propeller and Propeller Limits,"1 Hartzell, Hub Model HC-C3YR-1 ( )F, Blade Model F8475R 
 Pitch Setting: High 27° ± 1°, Low 13.3° ± 0.2° at 30"" station. 
 Diameter: 
 Not over 86"", not under 84"". 
 No further reduction permitted. 
 Spinner: 
 Hartzell 835-36 (See NOTE 8 for data on spinner.) 
 Propeller Governor: Hartzell F-4-23"
Airspeed Limits,"Maximum operating 
 135 mph CAS, 135 mph IAS 
 Vfe, Flaps extended 
 120 mph CAS, 124 mph IAS"
C G Range,"(+139.00) 
 at 
 4800 lb. or less 
 (+139.00) to (+142.15) 
 at 
 4800 lb. 
 (+146.70) 
 at 
 3200 lb. or less 
 Straight line variation between points given. 
 139.00 
 142.15 
 146.70 
 LB. 
 4800 
 4400 
 4000 
 3600 
 RESTRICTED 
 CATEGORY 
 3200 
 2800 
 136 
 140 
 144 
 148 
 Fuselage Station - Inch"
Empty Weight C G Range,None
Maximum Weight,4800 lb. (See NOTE 3)
No of Seats,"1 
 (+196.0)"
Fuel Capacity,"89 gallons at (+138.4) 
 (2 wing tanks) 
 (86 gallons usable) 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"17 quarts 
 (14 quarts usable) 
 See NOTE 1 for data on system oil."
Manufacturers Serial Numbers,36-7802001 through 36-8302025 (See NOTE 9)
DATA PERTINENT TO ALL MODELS,
Datum,"126.0 inches forward of the wing leading edge at the intersection of the straight and 
 tapered section."
Leveling Means,"Two screws right side fuselage, inside below window."
Control Surface Movements,"Aileron 
 (± 1°) 
 Up 
 20° 
 Down 
 17° 
 Elevator 
 (± 1°) 
 Up 
 30° 
 Down 
 20° 
 Elevator Tabs 
 (+3°, -1°) 
 Up 
 15.5° 
 Down 22.5° Elevator Neutral 
 Rudder 
 (± 1°) 
 Left 
 25° 
 Right 
 25° 
 Flaps 
 (± 1°) 
 Up 
 0° 
 Down 
 30° for PA-36-285 and PA-36-300 
 (± 1°) 
 Up 
 0° 
 Down 
 20° for PA-36-375 
 See NOTE 10 for flap travel restriction."
Certification Basis,"FAR 21 dated February 1, 1965, including Amendments 21-1 through 21-24 dated 
 February 9, 1969, and FAR 23 dated August 1, 1967, including Amendments 23-1 
 through 23-6 dated August 1, 1967, with exception to FAR 23 per FAR 21.25(a)(1). 
 (See NOTE 4) 
 Application for Type Certificate dated April 30, 1969. 
 Type Certificate issued August 31, 1972. Obtained by the manufacturer under delegation 
 option procedures."
Production Basis,Approved for manufacture of spare parts only under Production Certificate No. 206.
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification. In addition, the 
 following items of equipment are required: 
 1. 
 VB-646 issued August 19, 1974, for Model PA-36-285, S/N 36-7360001 
 through 36-7460041. 
 2. 
 VB-683 issued January 31, 1975, for Model PA-36-285, S/N 36-7560001 
 through 36-7660135. 
 3. 
 Piper Report 2077 issued February 4, 1977, for Model PA-36-300, S/N 
 36-7560001 through 36-8160023, and for Model PA-36-300, S/N 36-7360001 
 through 36-7460041 with Piper Power Plant Conversion Kit 761 134 per Piper 
 Service Spares Letter No. 346 (See NOTE 13). 
 4. 
 Piper Report 2125 issued February 7, 1978, for Model PA-36-375, S/N 
 36-7802001 through 36-8302025."
NOTE 1,"Current Weight and Balance Report, including list of equipment included in certificated empty weight and 
 loading instructions when necessary, must be provided for each aircraft at the time of original certification. 
 The certificated empty weight and corresponding center of gravity locations must include undrainable system 
 oil (not included in oil capacity) and unusable fuel as noted below: 
 PA-36-285: 
 Fuel: 
 12.0 lb. at +138.4 
 Oil: 
 7.5 lb. 
 at +87.0 
 PA-36-300: 
 Fuel: 
 18.0 lb. at +138.4 
 Oil: 
 3.5 lb. 
 at +88.5 
 PA-36-375: 
 Fuel: 
 18.0 lb. at +138.4 
 Oil: 
 3.5 lb. 
 at +90.5"
NOTE 2,"All placards required in the approved Airplane Flight Manual and approved Airplane Flight Manual 
 Supplements must be installed in the appropriate locations."
NOTE 3,"The PA-36-285 and PA-36-300 have demonstrated satisfactory operation at 4400 lb., and the PA-36-375 at 
 4800 lb., in the Restricted Category envelope at sea level under standard day conditions. Further weight 
 increases should not be accomplished in the field. 
 The Normal Category maximum takeoff and landing weight is 3900 lb. Since the hopper load is disposable, 
 landing in excess of this weight should not be required. If it is necessary to make a landing at weight over 
 3900 lb., the pilot must exercise caution to prevent structural damage to the landing gear and airframe. The 
 takeoff weight should be adjusted also, to suit the runway surface to prevent over-stressing the structure."
NOTE 4,"The following exceptions to FAR 23 were granted based on the Restricted Category operating limitations: 
 FAR 23.25(a); 23.77(b); 23.335; 23.337; 23.1505; 23.1507; 23.1545 and 23.1583(a). 
 The following portions of FAR 23 were considered inappropriate for the intended agricultural operations: 
 FAR 23.65(b); 23.221; 23.473; 23.479; 23.481; 23.497(a); 23.561(d); 23.721; 23.723, 23.725; and 23.727."
NOTE 5,"PA-36-285 airplane climb performance at sea level, standard day, 4400 lb. gross weight, 0° flaps and with 
 Piper Dry Materials Dispersal System installed is 338 f.p.m. 
 PA-36-300 airplane climb performance at sea level, standard day, 4400 lb. gross weight, 0° flaps and with 
 Piper Dry Materials Dispersal System installed is 322 f.p.m. (two-blade propeller), 349 f.p.m. (three-blade 
 propeller). 
 PA-36-375 airplane climb performance at sea level, standard day, 4800 lb. gross weight, 0° flaps and with 
 Piper Dry Materials Dispersal System installed is 425 f.p.m."
NOTE 6,"The PA-36-285 engine installation consists of the basic Teledyne Continental Motors Model 6-285-B, 6-285- 
 BA, 6-285-C or 6-285-CA engine with Teledyne Continental Customer Specification No. 2."
NOTE 7,"Model PA-36-285, S/N 36-7360001 through 36-7460041 are eligible for multiple airworthiness certification 
 in the Restricted and Normal Categories in accordance with FAR 21.187. Conversion between categories 
 may be accomplished in accordance with Piper Report VB-592."
NOTE 8,"PA-36-285 aircraft may be operated with Hartzell A4201-1 spinner dome removed. Spinner backup plate 
 must remain installed. 
 PA-36-300 two-blade propeller aircraft may be operated with spinner dome and forward bulkhead removed. 
 Piper aft bulkhead P/N 67791 is required for flight. 
 PA-36-300 three-blade propeller aircraft may be operated with spinner dome and filler plates removed. 
 Hartzell aft bulkhead P/N C-885-3 is required for flight. 
 PA-36-375 three-blade propeller aircraft may be operated with spinner dome and filler plate removed. 
 Hartzell aft bulkhead P/N C-885-3 or P/N C-4549 is required for flight."
