Keyterm,Info
"2A3 
 Revision 58 
 Mooney 
 M20 
 M20A 
 M20B 
 M20C 
 M20D 
 M20E 
 M20F 
 M20G 
 M20J 
 M20K 
 M20L 
 M20M 
 M20R 
 M20S 
 M20TN 
 M20U 
 M20V 
 8/20/18",
Manufacturer,"Mooney International Corporation 
 Kerrville, TX"
Type Certificate Holder Record,"Mooney Aviation Company, Inc. transferred TC 2A3 to Mooney International 
 Corporation on October 11, 2013. Mooney Airplane Company, Inc transferred TC 2A3 
 to Mooney Aviation Company, Inc. on July 23, 2010. Mooney Aircraft Corporation 
 transferred TC 2A3 to Mooney Airplane Company, Inc. May 6, 2002. Aerostar Aircraft 
 Corporation of Texas transferred TC 2A3 to Mooney Aircraft Corporation October 25, 
 1973. Mooney Aircraft Corporation transferred TC 2A3 to Aerostar Aircraft Corporation 
 of Texas on June 17, 1970. Mooney Aircraft Inc. transferred TC 2A3 to Mooney Aircraft 
 Corporation on March 10, 1969. Type Certificate initial issuance to Mooney Aircraft Inc 
 8/24/1955."
Design Data,"All M20 aircraft shall be manufactured in accordance with the latest FAA approved 
 revision of the Master Drawing List, Document No. M-100, or other FAA approved data."
"I. 
 Model M20, 4 PCLM (Normal Category); Approved August 24, 1955",
Engine,"Textron-Lycoming O-320 (Carburetor MA4-SP-A, Flow Setting P/N 10-3678-11)"
Fuel,80 octane minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (150 hp)"
Airspeed Limits,"Maneuvering ......................................... 130 m.p.h. (113 knots) True Ind. 
 Maximum structural cruising ................ 150 m.p.h. (130 knots) True Ind. 
 Never exceed ........................................ 183 m.p.h. (159 knots) True Ind. 
 Flaps extended ...................................... 100 m.p.h. ( 87 knots) True Ind. 
 Landing gear extended .......................... 120 m.p.h. (104 knots) True Ind."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
Rev No,"58 
 52 
 58 
 52 
 52 
 52 
 58 
 52 
 43 
 58 
 51 
 52 
 47 
 58 
 52 
 50 
 51 
 58 
 55 
 50"
Page No,"21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38 
 39 
 40"
Rev No,"58 
 57 
 52 
 50 
 58 
 54 
 47 
 58 
 44 
 52 
 52 
 58 
 52 
 52 
 52 
 55 
 58 
 52 
 52 
 58"
Page No,"41 
 42 
 43 
 44 
 45 
 46 
 47 
 48 
 49 
 50 
 51 
 52 
 53 
 54 
 55 
 56 
 57 
 58 
 59 
 60"
Rev No,"49 
 58 
 58 
 58 
 58 
 56 
 57 
 52 
 52 
 58 
 56 
 58 
 58 
 58 
 58 
 58 
 57 
 58 
 58 
 58"
Page No,"61 
 62 
 63 
 64 
 65"
Rev No,"58 
 58 
 58 
 58 
 58"
CG Range,(+47.0) to (+49.4) at 2450 lbs.
Landing gear extended,"(+40.7) to (+49.4) at 1920 lbs. or less 
 (Straight line variation between points given)."
Empty Weight CG Range,None
Maximum Weight,2450 lbs.
No of Seats,"4 (2 at +36.5 to +41.5, 2 at +68.7 for serial numbers 1001 to 1175, or 2 at +70.7 
 for serial numbers 1176 and up.)"
Maximum Baggage,120 lbs. (+93)
