Keyterm,Info
"H3NE 
 REVISION 12 
 SIKORSKY AIRCRAFT 
 S-70C 
 APRIL 28, 2017",
TYPE CERTIFICATE TC,Sikorsky Aircraft Corporation
HOLDER,"6900 Main Street 
 Stratford, CT 06497-9129"
MODEL NUMBER,"S-70C (Restricted Category) Approved: 10/21/83 
 (Derivative aircraft of U.S. Army Models UH-60A and UH-60L)"
ENGINES,2 General Electric CT 7-2C (See Note 11). See Notes 6 and 13 for optional engines.
FUEL,"Aviation Kerosene JP-4, JP-5, JP-8, Jet A, Jet A-1 or Jet B. See Note 6 for optional 
 engines."
ENGINE LIMITS,"SHAFT 
 POWER TURBINE 
 GAS GEN 
 POWER TURBINE 
 HP 
 RPM 
 RPM 
 INLET (TGT)"
MILITARY POWER 30 MIN,"1,561 
 20,900 
 44,700 
 850o C 
 1,318 
 20,900 
 44,700 
 775o C"
TRANSMISSION LIMITS,"TORQUE: 
 120% Single Engine 
 106% Dual Engine 
 (no time limits)"
ROTOR LIMITS,"Max. 258 RPM 
 Min. 232 RPM"
AIRSPEED LIMITS,"Vne Power on: 193 knots IAS, (221 MPH). See Rotorcraft Flight Manual (Operators 
 Manual) for variation of Vne with gross weight, pressure altitude and temperature."
MAXIMUM WEIGHT,"22,000 lbs. See Note 8."
MINIMUM CREW,"2 (pilot, copilot)"
FUEL CAPACITY,"361.5 gallons; 2 tanks (LH & RH interchangeable). 
 359.7 gallons; 2 tanks (LH & RH interchangeable) (with fuel boost pumps installed)"
OIL CAPACITY,7 quarts each engine.
1,"2 
 3 
 4 
 5 
 6 
 7 
 8. 
 9"
REV,12 10 11 9 11 11 12 12 12
LIMITATIONS,"aircraft equipped with optional GE CT7-2D engines: SA 4047-70C-55-10 Operator's 
 Manual dated September 14, 1984, as revised, and Supplements No. 1 and 2, as revised. 
 For aircraft equipped with optional T700-GE-701A engines: SA 4047-70C55-10 
 Operator's Manual dated September 14, 1984, as revised, and Supplement No. 1, as 
 revised. For S/N 701029 only, TM 55-1520-237-10B, Operator's Manual, dated June 
 22, 1992, as revised. For aircraft with optional T700-GE-700 engines, U.S. Army TM 
 55-1520-237- 10, dated 8 January 1988, as revised, or U.S. Army TM 1-1520-237-10, 
 dated 31 August 1994, as revised, is required. (See NOTE 10) 
 INC"
