Keyterm,Info
"A9CE 
 Revision 28 
 Textron Aviation Inc. 
 188 
 A188A 
 188A 
 A188B 
 188B 
 T188C 
 A188 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita KS 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 188, AGwagon 230, 1 PCLM (Normal and Restricted Category), approved February 14, 1966",
Engine,Continental O-470-R
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"For all operations, 2600 rpm (230 hp)"
Propeller and,"1. 
 (a) McCauley 1A200/AOM fixed pitch"
Propeller Limits,"Static rpm at max. permissible throttle setting: 
 not over 2300, not under 2200 
 No additional tolerance permitted 
 Diameter: not over 90 in., not under 88 in. 
 2. 
 (a) McCauley constant speed, 2A34C50 hub with 90A-2 blades 
 Diameter: not over 88 in., not under 86 in. 
 Pitch settings at 36 in. sta.: low 8°, high 22° 
 (b) Governor: Garwin 34-828-01, McCauley C290D2/T1 or C290D3/T1, 
 or Woodward A210452 
 3. 
 (a) McCauley constant speed, 2A34C66 hub with 90AT-2 blades 
 Diameter: not over 88 in., not under 86 in. 
 Pitch settings at 36 in. sta.: low 8°, high 22° 
 (b) Governor: Garwin 34-828-01, McCauley C290D2/T1 or C290D3/T1, 
 or Woodward A210452 
 4. 
 (a) McCauley constant speed, 2A34C201 hub with 90DA-2 blades 
 Diameter: not over 88 in., not under 86.5 in. 
 Pitch settings at 30 in. sta.: low 10.5°, high 24.5° 
 (b) Governor: Garwin 34-828-01, McCauley C290D2/T1 or C290D3/T1, 
 or Woodward A210452 
 5. 
 (a) McCauley constant speed, 2A34C203 hub with 90DCA-2 blades 
 Diameter: not over 88 in., not under 86.5 in. 
 Pitch settings at 30 in. sta.: 
 Low 10.0°, high 24.5° 
 (b) Governor: Garwin 34-828-01, McCauley C290D2/T1 or C290D3/T1, 
 or Woodward A210452"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
Rev No,"28 
 21 
 21 
 21 
 19 
 21 
 21 
 25 
 25 
 22 
 26 
 26 
 26 
 25 
 26 
 26 
 27"
Airspeed Limits CAS,Never exceed 181 mph (157 knots)
Normal Category,"Maximum structural cruising 
 144 mph (125 knots) 
 Maneuvering 
 127 mph (110 knots) 
 Flaps extended 
 110 mph ( 96 knots) 
 (See Additional Limitation for Restricted Category.)"
CG Range,(+39.0) to (+45.5) at 2300 lb. or less
Normal Category,"(+41.0) to (+45.5) at 3300 lbs. 
 Straight line variation between points given."
Empty Weight CG Range,None
Maximum Weight,3300 lb. (Normal Category)
Number of Seats Max,1 (at +91 to +95)
Maximum Baggage,100 lb. (+12.0) (optional)
Fuel Capacity,"37 gal. (+11.0; 36.5 gal. usable) 
 See Note 1 for data on unusable fuel."
Oil Capacity,"12 qt. (-17.0; includes 9 lb. unusable) 
 See Note 1 for data on undrainable oil."
