Keyterm,Info
"R00014LA 
 Carson Helicopters, Inc. 
 SH-3H 
 August 6, 2009",
Type Certificate Holder,"Carson Helicopters, Inc. 
 952 Blooming Glen Road 
 Perkasie, PA 18944"
"I - Model SH-3H (Restricted Category Rotorcraft) Approved August 6, 2009.",
Engines,(2) General Electric T58-GE-402
Fuel,"ASTM-D1655 (Jet A, Jet A-1, Jet B); JP4 or JP5 (General Electric Co. Spec. No. 
 D50T1011 or subsequent revisions thereto). (See Note 13)"
Engine Limits,"Engine Limits For T58-GE-402 (see Note 14 for horsepower) 
 Gas 
 Turbine 
 Power 
 Generator 
 Inlet 
 Turbine 
 Speed 
 Temp. 
 Rating 
 Torque 
 Speed 
 (%Nf) 
 (%Ng) 
 (T5 ºC) 
 (%Q) 
 Take-Off (10 Min.) 
 103% 
 --- 
 <103.7% 
 750º 
 One Engine Inoperative 
 30 Min. 
 103% 
 --- 
 <103.7% 
 727º 
 Maximum Continuous (See 
 86% 
 --- 
 101.8% 
 691º 
 Note 15) 
 Overspeed (Any Time 
 106% 
 --- 
 108% 
 --- 
 Period. (See Note 16) 
 Oscillations (See Note 17) 
 --- 
 --- 
 1% 
 --- 
 Starting 
 Normal 
 21% 
 950º 
 (Momentary*) 
 Min. For Normal Start 
 19% 
 For Battery Start 
 14% 
 Acceleration or Compressor 
 --- 
 --- 
 --- 
 950º 
 Stall (Momentary*) 
 Stabilized or Slow Transient 
 --- 
 --- 
 --- 
 780º 
 (20 Sec.) 
 Ground Idle 
 --- 
 --- 
 56 ±3 % 
 575º"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"- 
 - 
 - 
 - 
 - 
 -"
Engine Limits,"* A transient high-temperature condition is one of brief duration in which the 
 peaks and falls off, either automatically or through the corrective action of the pilot. 
 The torque may exceed 103% Q on one engine to a maximum of 123% provided that the 
 power of the other is reduced so that total torque for both engines is not over 206% Q for 
 30 minutes or 172% continuously, and that the single-engine Ng, T5, and Q limits are not 
 exceeded. The governing parameter is the limit that occurs first. 
 Any time Ng exceeds 106%, the event and its duration must be recorded. 
 Maximum oil consumption rated during operation is 12 ounces per hour. 
 Refer to Carson Helicopters, Inc., CAR-110, “SH-3H Rotorcraft Flight Manual”, dated 
 August 4, 2009"
Rotor Limits,"Normal 
 91% to 112.5% 
 Maximum 
 117%"
