Keyterm,Info
"2H2 
 Revision 23 
 BRANTLY 
 (YHO 3BR) B-2 
 B-2A 
 B-2B 
 August 14, 2002",
Type Certificate Holder,"Brantly International, Inc. 
 Wilbarger County Airport 
 12399 Airport Drive 
 Vernon, Texas 76384"
"I - Model B-2 (Military YHO 3BR), 2 PCLH (Normal Category), Approved April 27, 1959",
Engine,"Lycoming VO-360-A1A, VO-360-A1B or VO-360-B1A"
Fuel,91/96 minimum grade aviation gasoline
Engine limits,"For all operations, 2900 r.p.m. (180 h.p.) sea level"
Carburetor and,Marvel Schebler MA4-5 (Setting No. 10-3634 or 10-4329) or
carburetor setting,Marvel Schebler MA4-5AA (Setting No. 10-4495)
Rotor limits and operational,"Power Off (Rotor Tach) 
 Power On (Engine Tach)"
engine speeds,"Maximum 500 r.p.m. 
 Maximum 2900 r.p.m. 
 Minimum 400 r.p.m. 
 Minimum 2700 r.p.m. 
 (Applicable to helicopters with B2-248-40, B2-248-46 and B2-248-53 
 main rotor blades installed) 
 Maximum 472 r.p.m. 
 Maximum 2900 r.p.m. 
 Minimum 400 r.p.m. 
 Minimum 2700 r.p.m. 
 (Applicable to helicopters with B2-248-100, B2-248-101, B2-248-202, 
 and B2-248-404 main rotor blades installed)"
Airspeed limits,"Never exceed speed 100 m.p.h. (87 knots) CAS from S.L. to 2,000 ft. 
 Above 2,000 ft. decrease Vne 3 m.p.h. per 1,000 ft."
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"23 
 22 
 22 
 22 
 23 
 22"
CG range,"(+104.4) to (+107.0) at 1600 lb. 
 (+103.4) at 1445 lb. 
 (+109.5) at 1415 lb. 
 1700 
 1600 
 1500 
 1400 
 FWD 
 1300 
 LIMIT 
 1200 
 1100 
 AFT 
 LIMIT 
 1000 
 900 
 103 
 105 
 107 
 109 
 INCHES"
Empty wt CG range,None
Maximum weight,1600 lb.
No of seats,2 (+85)
Maximum baggage,50 lb. (+140)
Fuel capacity,31 gal. (+114) (includes 0.5 gal. unusable fuel)
Oil capacity,"7.3 qt. (+108) (includes 2.6 qt. unusable oil) 
 See NOTE 1 for undrainable oil."
Rotor blades and,For rigging information refer to Maintenance Manual.
Serial Nos eligible,4 thru 300. (S/N 33 and up manufactured under Production Certificate No. 204).
"II - Model B-2A, 2 PCLM (Normal Category), Approved December 21, 1962",
Engine,Lycoming VO-360-A1B or VO-360-B1A
Fuel,91/96 minimum grade aviation gasoline
Engine limits,"For all operations, 2900 r.p.m. (180 h.p.) sea level"
Carburetor and,Marvel Schebler MA4-5 (Setting No. 10-3634) or
carburetor setting,Marvel Schebler MA4-5AA (Setting No. 10-4495)
Rotor limits and operational,"Power Off (Rotor Tach) 
 Power On (Engine Tach)"
